beach,species,survey_week,beach_section_initials,species_2,total,mean_wrack
NORTH,SNPL,5/20/2013,SHS,SNPL,6,1.4
NORTH,WEGU,5/20/2013,SHS,Gull,3,1.4
SOUTH,SNPL,5/20/2013,SNO,SNPL,53,2.5
SOUTH,SNPL,5/20/2013,SSO,SNPL,21,2.305555556
SOUTH,SNPL,5/20/2013,WAL,SNPL,38,3.076923077
NORTH,gull,5/21/2012,MIN,Gull,37,1.25
NORTH,SNPL,5/21/2012,MIN,SNPL,3,1.25
PURISIMA,gull,5/21/2012,PNO,Gull,35,2
PURISIMA,SAND,5/21/2012,PNO,SAND,50,2
PURISIMA,SNPL,5/21/2012,PNO,SNPL,6,2
NORTH,gull,5/21/2012,SAN,Gull,96,0.925
NORTH,SAND,5/21/2012,SAN,SAND,1300,0.925
NORTH,SNPL,5/21/2012,SAN,SNPL,37,0.925
NORTH,gull,5/21/2012,SHN,Gull,46,1.076923077
NORTH,SNPL,5/21/2012,SHN,SNPL,10,1.076923077
NORTH,gull,5/21/2012,SHS,Gull,28,0.85
NORTH,SNPL,5/21/2012,SHS,SNPL,6,0.85
SOUTH,SAND,5/21/2012,SNO,SAND,20,2.133333333
SOUTH,SNPL,5/21/2012,SNO,SNPL,37,2.133333333
SOUTH,WEGU,5/21/2012,SNO,Gull,1,2.133333333
SOUTH,gull,5/21/2012,SSO,Gull,24,1.777777778
SOUTH,SNPL,5/21/2012,SSO,SNPL,35,1.777777778
SOUTH,CAGU,5/21/2012,WAL,Gull,123,3.076923077
SOUTH,SAND,5/21/2012,WAL,SAND,431,3.076923077
SOUTH,SNPL,5/21/2012,WAL,SNPL,36,3.076923077
SOUTH,WEGU,5/21/2012,WAL,Gull,24,3.076923077
PURISIMA,SAND,5/21/2018,PNO,SAND,1,0.333333333
PURISIMA,SNPL,5/21/2018,PNO,SNPL,5,0.333333333
NORTH,SNPL,5/21/2018,SAN,SNPL,63,0.625
NORTH,CAGU,5/21/2018,SHN,Gull,3,1
NORTH,SNPL,5/21/2018,SHS,SNPL,3,0.85
SOUTH,CAGU,5/21/2018,SNO,Gull,17,1.166666667
SOUTH,SAND,5/21/2018,SNO,SAND,3,1.166666667
SOUTH,SNPL,5/21/2018,SNO,SNPL,61,1.166666667
SOUTH,WEGU,5/21/2018,SNO,Gull,2,1.166666667
SOUTH,CAGU,5/21/2018,SSO,Gull,14,0.944444444
SOUTH,SAND,5/21/2018,SSO,SAND,5,0.944444444
SOUTH,SNPL,5/21/2018,SSO,SNPL,39,0.944444444
SOUTH,CAGU,5/21/2018,WAL,Gull,60,1.807692308
SOUTH,SAND,5/21/2018,WAL,SAND,63,1.807692308
SOUTH,SNPL,5/21/2018,WAL,SNPL,47,1.807692308
SOUTH,WEGU,5/21/2018,WAL,Gull,7,1.807692308
NORTH,CAGU,5/22/2017,MIN,Gull,165,1.166666667
PURISIMA,SNPL,5/22/2017,PNO,SNPL,5,0.25
NORTH,CAGU,5/22/2017,SAN,Gull,158,0.868421053
NORTH,SAND,5/22/2017,SAN,SAND,1,0.868421053
NORTH,SNPL,5/22/2017,SAN,SNPL,53,0.868421053
NORTH,WEGU,5/22/2017,SAN,Gull,1,0.868421053
NORTH,CAGU,5/22/2017,SHN,Gull,4,0.653846154
NORTH,SNPL,5/22/2017,SHN,SNPL,4,0.653846154
NORTH,WEGU,5/22/2017,SHN,Gull,1,0.653846154
NORTH,CAGU,5/22/2017,SHS,Gull,1,0.15
NORTH,SNPL,5/22/2017,SHS,SNPL,10,0.15
SOUTH,CAGU,5/22/2017,SNO,Gull,1,1.266666667
SOUTH,SAND,5/22/2017,SNO,SAND,20,1.266666667
SOUTH,SNPL,5/22/2017,SNO,SNPL,59,1.266666667
SOUTH,CAGU,5/22/2017,SSO,Gull,73,0.527777778
SOUTH,SNPL,5/22/2017,SSO,SNPL,30,0.527777778
SOUTH,WEGU,5/22/2017,SSO,Gull,1,0.527777778
SOUTH,CAGU,5/22/2017,WAL,Gull,120,1.846153846
SOUTH,SAND,5/22/2017,WAL,SAND,138,1.846153846
SOUTH,SNPL,5/22/2017,WAL,SNPL,67,1.846153846
SOUTH,WEGU,5/22/2017,WAL,Gull,6,1.846153846
NORTH,CAGU,5/25/2015,MIN,Gull,52,1.25
NORTH,SNPL,5/25/2015,MIN,SNPL,2,1.25
PURISIMA,SNPL,5/25/2015,PNO,SNPL,9,1.666666667
NORTH,CAGU,5/25/2015,SAN,Gull,20,1.025
NORTH,SNPL,5/25/2015,SAN,SNPL,65,1.025
NORTH,WEGU,5/25/2015,SAN,Gull,1,1.025
NORTH,CAGU,5/25/2015,SHN,Gull,28,1
NORTH,SNPL,5/25/2015,SHN,SNPL,1,1
NORTH,CAGU,5/25/2015,SHS,Gull,3,1
NORTH,SAND,5/25/2015,SHS,SAND,20,1
NORTH,SNPL,5/25/2015,SHS,SNPL,25,1
SOUTH,CAGU,5/25/2015,SNO,Gull,1,1.928571429
SOUTH,SAND,5/25/2015,SNO,SAND,70,1.928571429
SOUTH,SNPL,5/25/2015,SNO,SNPL,53,1.928571429
SOUTH,WEGU,5/25/2015,SNO,Gull,3,1.928571429
SOUTH,SAND,5/25/2015,SSO,SAND,15,1.888888889
SOUTH,SNPL,5/25/2015,SSO,SNPL,45,1.888888889
SOUTH,CAGU,5/25/2015,WAL,Gull,223,1.769230769
SOUTH,GWGU,5/25/2015,WAL,NA,3,1.769230769
SOUTH,HEEG,5/25/2015,WAL,Gull,5,1.769230769
SOUTH,SAND,5/25/2015,WAL,SAND,61,1.769230769
SOUTH,SNPL,5/25/2015,WAL,SNPL,59,1.769230769
SOUTH,WEGU,5/25/2015,WAL,Gull,10,1.769230769
NORTH,CAGU,5/26/2014,MIN,Gull,11,1.5
NORTH,gull,5/26/2014,MIN,Gull,1,1.5
NORTH,SNPL,5/26/2014,MIN,SNPL,2,1.5
NORTH,WEGU,5/26/2014,MIN,Gull,3,1.5
PURISIMA,CAGU,5/26/2014,PNO,Gull,13,2
PURISIMA,SAND,5/26/2014,PNO,SAND,10,2
PURISIMA,SNPL,5/26/2014,PNO,SNPL,7,2
PURISIMA,WEGU,5/26/2014,PNO,Gull,4,2
NORTH,CAGU,5/26/2014,SAN,Gull,134,1.5
NORTH,HEEG,5/26/2014,SAN,Gull,3,1.5
NORTH,SNPL,5/26/2014,SAN,SNPL,58,1.5
NORTH,WEGU,5/26/2014,SAN,Gull,6,1.5
NORTH,CAGU,5/26/2014,SHN,Gull,163,1.846153846
NORTH,HEEG,5/26/2014,SHN,Gull,128,1.846153846
NORTH,SNPL,5/26/2014,SHN,SNPL,7,1.846153846
NORTH,WEGU,5/26/2014,SHN,Gull,7,1.846153846
NORTH,CAGU,5/26/2014,SHS,Gull,38,1.7
NORTH,HEEG,5/26/2014,SHS,Gull,13,1.7
NORTH,SNPL,5/26/2014,SHS,SNPL,4,1.7
NORTH,WEGU,5/26/2014,SHS,Gull,7,1.7
SOUTH,CAGU,5/26/2014,SNO,Gull,1,2
SOUTH,HEEG,5/26/2014,SNO,Gull,1,2
SOUTH,SNPL,5/26/2014,SNO,SNPL,77,2
SOUTH,WEGU,5/26/2014,SNO,Gull,6,2
SOUTH,gull,5/26/2014,SSO,Gull,2,2.555555556
SOUTH,SNPL,5/26/2014,SSO,SNPL,22,2.555555556
SOUTH,WEGU,5/26/2014,SSO,Gull,5,2.555555556
SOUTH,CAGU,5/26/2014,WAL,Gull,90,1
SOUTH,SNPL,5/26/2014,WAL,SNPL,36,1
SOUTH,WEGU,5/26/2014,WAL,Gull,10,1
SOUTH,SNPL,5/28/2012,SNO,SNPL,48,2.6
SOUTH,WEGU,5/28/2012,SNO,Gull,6,2.6
SOUTH,SNPL,5/28/2012,SSO,SNPL,22,1.944444444
SOUTH,WEGU,5/28/2012,SSO,Gull,2,1.944444444
SOUTH,CAGU,5/28/2012,WAL,Gull,3,3.230769231
SOUTH,SAND,5/28/2012,WAL,SAND,55,3.230769231
SOUTH,SNPL,5/28/2012,WAL,SNPL,33,3.230769231
NORTH,SNPL,5/30/2016,MIN,SNPL,4,0.583333333
PURISIMA,SNPL,5/30/2016,PNO,SNPL,6,0.833333333
NORTH,SNPL,5/30/2016,SAN,SNPL,62,0.5
NORTH,SNPL,5/30/2016,SHN,SNPL,4,0.884615385
NORTH,SNPL,5/30/2016,SHS,SNPL,11,0.2
SOUTH,CAGU,5/30/2016,SNO,Gull,1,1.166666667
SOUTH,SNPL,5/30/2016,SNO,SNPL,78,1.166666667
SOUTH,SNPL,5/30/2016,SSO,SNPL,32,1.25
SOUTH,SNPL,5/30/2016,WAL,SNPL,54,1.153846154
PURISIMA,SAND,5/4/2015,PNO,SAND,1,1.333333333
PURISIMA,SNPL,5/4/2015,PNO,SNPL,7,1.333333333
PURISIMA,WEGU,5/4/2015,PNO,Gull,3,1.333333333
NORTH,CAGU,5/4/2015,SAN,Gull,38,1.2
NORTH,GWGU,5/4/2015,SAN,NA,2,1.2
NORTH,SAND,5/4/2015,SAN,SAND,151,1.2
NORTH,SNPL,5/4/2015,SAN,SNPL,57,1.2
NORTH,WEGU,5/4/2015,SAN,Gull,13,1.2
NORTH,SNPL,5/4/2015,SHN,SNPL,4,0.961538462
NORTH,SNPL,5/4/2015,SHS,SNPL,5,1.3
NORTH,WEGU,5/4/2015,SHS,Gull,3,1.3
SOUTH,CAGU,5/5/2014,WAL,Gull,55,2.923076923
SOUTH,SAND,5/5/2014,WAL,SAND,845,2.923076923
SOUTH,SNPL,5/5/2014,WAL,SNPL,32,2.923076923
SOUTH,WEGU,5/5/2014,WAL,Gull,10,2.923076923
NORTH,SNPL,5/6/2013,MIN,SNPL,3,1.666666667
PURISIMA,SNPL,5/6/2013,PNO,SNPL,8,2.166666667
NORTH,SAND,5/6/2013,SAN,SAND,2,1.2
NORTH,SNPL,5/6/2013,SAN,SNPL,65,1.2
NORTH,SNPL,5/6/2013,SHN,SNPL,6,1.884615385
NORTH,SNPL,5/6/2013,SHS,SNPL,12,1.8
SOUTH,SAND,5/6/2013,SNO,SAND,3,2.1
SOUTH,SNPL,5/6/2013,SNO,SNPL,39,2.1
SOUTH,SNPL,5/6/2013,SSO,SNPL,21,1.944444444
SOUTH,SAND,5/6/2013,WAL,SAND,52,2.384615385
SOUTH,SNPL,5/6/2013,WAL,SNPL,17,2.384615385
SOUTH,WEGU,5/6/2013,WAL,Gull,3,2.384615385
NORTH,CAGU,5/7/2012,MIN,Gull,3,1.416666667
NORTH,gull,5/7/2012,MIN,Gull,1,1.416666667
NORTH,HEEG,5/7/2012,MIN,Gull,1,1.416666667
NORTH,SAND,5/7/2012,MIN,SAND,1200,1.416666667
NORTH,SNPL,5/7/2012,MIN,SNPL,9,1.416666667
PURISIMA,SNPL,5/7/2012,PNO,SNPL,1,1.5
NORTH,gull,5/7/2012,SAN,Gull,1,1.25
NORTH,SAND,5/7/2012,SAN,SAND,2100,1.25
NORTH,SNPL,5/7/2012,SAN,SNPL,53,1.25
NORTH,SAND,5/7/2012,SHN,SAND,2820,1.846153846
NORTH,SNPL,5/7/2012,SHN,SNPL,13,1.846153846
NORTH,CAGU,5/7/2012,SHS,Gull,3,1.15
NORTH,SAND,5/7/2012,SHS,SAND,20,1.15
NORTH,SNPL,5/7/2012,SHS,SNPL,9,1.15
NORTH,WEGU,5/7/2012,SHS,Gull,3,1.15
SOUTH,CAGU,5/7/2012,SNO,Gull,1,2.733333333
SOUTH,SAND,5/7/2012,SNO,SAND,249,2.733333333
SOUTH,SNPL,5/7/2012,SNO,SNPL,55,2.733333333
SOUTH,SAND,5/7/2012,SSO,SAND,2860,2.194444444
SOUTH,SNPL,5/7/2012,SSO,SNPL,33,2.194444444
SOUTH,WEGU,5/7/2012,SSO,Gull,1,2.194444444
SOUTH,CAGU,5/7/2012,WAL,Gull,53,2.923076923
SOUTH,SAND,5/7/2012,WAL,SAND,924,2.923076923
SOUTH,SNPL,5/7/2012,WAL,SNPL,33,2.923076923
SOUTH,WEGU,5/7/2012,WAL,Gull,9,2.923076923
NORTH,SNPL,5/7/2018,MIN,SNPL,5,1.083333333
PURISIMA,SAND,5/7/2018,PNO,SAND,11,0.5
PURISIMA,SNPL,5/7/2018,PNO,SNPL,4,0.5
NORTH,CAGU,5/7/2018,SAN,Gull,55,0.55
NORTH,SAND,5/7/2018,SAN,SAND,135,0.55
NORTH,SNPL,5/7/2018,SAN,SNPL,53,0.55
NORTH,WEGU,5/7/2018,SAN,Gull,1,0.55
NORTH,SAND,5/7/2018,SHN,SAND,478,0.923076923
NORTH,SNPL,5/7/2018,SHN,SNPL,2,0.923076923
NORTH,WEGU,5/7/2018,SHN,Gull,56,0.923076923
NORTH,SAND,5/7/2018,SHS,SAND,225,0.75
NORTH,SNPL,5/7/2018,SHS,SNPL,6,0.75
NORTH,WEGU,5/7/2018,SHS,Gull,1,0.75
SOUTH,SAND,5/7/2018,SNO,SAND,206,1.785714286
SOUTH,SNPL,5/7/2018,SNO,SNPL,62,1.785714286
SOUTH,SAND,5/7/2018,SSO,SAND,550,0.861111111
SOUTH,SNPL,5/7/2018,SSO,SNPL,43,0.861111111
SOUTH,WEGU,5/7/2018,SSO,Gull,3,0.861111111
SOUTH,SAND,5/7/2018,WAL,SAND,122,2.307692308
SOUTH,SNPL,5/7/2018,WAL,SNPL,61,2.307692308
PURISIMA,SNPL,5/8/2017,PNO,SNPL,5,0.5
NORTH,CAGU,5/8/2017,SAN,Gull,20,0.075
NORTH,HERG,5/8/2017,SAN,NA,1,0.075
NORTH,SAND,5/8/2017,SAN,SAND,35,0.075
NORTH,SNPL,5/8/2017,SAN,SNPL,59,0.075
NORTH,WEGU,5/8/2017,SAN,Gull,10,0.075
NORTH,SNPL,5/8/2017,SHN,SNPL,2,1.307692308
NORTH,BOGU,5/8/2017,SHS,NA,6,1.05
NORTH,SNPL,5/8/2017,SHS,SNPL,9,1.05
SOUTH,SAND,5/8/2017,SNO,SAND,1123,1.266666667
SOUTH,SNPL,5/8/2017,SNO,SNPL,52,1.266666667
SOUTH,SAND,5/8/2017,SSO,SAND,400,0.472222222
SOUTH,SNPL,5/8/2017,SSO,SNPL,43,0.472222222
SOUTH,CAGU,5/8/2017,WAL,Gull,120,1.384615385
SOUTH,SAND,5/8/2017,WAL,SAND,2185,1.384615385
SOUTH,SNPL,5/8/2017,WAL,SNPL,47,1.384615385
SOUTH,WEGU,5/8/2017,WAL,Gull,30,1.384615385
NORTH,SNPL,5/9/2016,MIN,SNPL,1,0.583333333
PURISIMA,SAND,5/9/2016,PNO,SAND,1,0.5
PURISIMA,SNPL,5/9/2016,PNO,SNPL,3,0.5
NORTH,SAND,5/9/2016,SAN,SAND,160,0.575
NORTH,SNPL,5/9/2016,SAN,SNPL,50,0.575
NORTH,SNPL,5/9/2016,SHN,SNPL,4,0.461538462
NORTH,SNPL,5/9/2016,SHS,SNPL,8,0.2
SOUTH,SAND,5/9/2016,SNO,SAND,780,0.366666667
SOUTH,SNPL,5/9/2016,SNO,SNPL,36,0.366666667
SOUTH,SAND,5/9/2016,SSO,SAND,100,0.25
SOUTH,SNPL,5/9/2016,SSO,SNPL,29,0.25
SOUTH,SAND,5/9/2016,WAL,SAND,230,0.615384615
SOUTH,SNPL,5/9/2016,WAL,SNPL,27,0.615384615
NORTH,CAGU,6/1/2015,MIN,Gull,51,1.166666667
NORTH,WEGU,6/1/2015,MIN,Gull,40,1.166666667
PURISIMA,CAGU,6/1/2015,PNO,Gull,5,0.666666667
PURISIMA,SNPL,6/1/2015,PNO,SNPL,6,0.666666667
NORTH,CAGU,6/1/2015,SAN,Gull,28,0.575
NORTH,HEEG,6/1/2015,SAN,Gull,1,0.575
NORTH,SAND,6/1/2015,SAN,SAND,41,0.575
NORTH,SNPL,6/1/2015,SAN,SNPL,56,0.575
NORTH,WEGU,6/1/2015,SAN,Gull,6,0.575
NORTH,CAGU,6/1/2015,SHN,Gull,32,0.538461538
NORTH,SNPL,6/1/2015,SHN,SNPL,1,0.538461538
NORTH,WEGU,6/1/2015,SHN,Gull,4,0.538461538
NORTH,CAGU,6/1/2015,SHS,Gull,33,0.75
NORTH,HEEG,6/1/2015,SHS,Gull,10,0.75
NORTH,SNPL,6/1/2015,SHS,SNPL,17,0.75
NORTH,WEGU,6/1/2015,SHS,Gull,16,0.75
SOUTH,CAGU,6/1/2015,SNO,Gull,3,1.733333333
SOUTH,SNPL,6/1/2015,SNO,SNPL,69,1.733333333
SOUTH,SNPL,6/1/2015,SSO,SNPL,49,1.388888889
SOUTH,CAGU,6/1/2015,WAL,Gull,126,2.5
SOUTH,GLGU,6/1/2015,WAL,NA,3,2.5
SOUTH,HEEG,6/1/2015,WAL,Gull,2,2.5
SOUTH,SAND,6/1/2015,WAL,SAND,29,2.5
SOUTH,SNPL,6/1/2015,WAL,SNPL,57,2.5
SOUTH,WEGU,6/1/2015,WAL,Gull,17,2.5
NORTH,CAGU,6/10/2013,MIN,Gull,1,2.5
PURISIMA,SNPL,6/10/2013,PNO,SNPL,10,2
NORTH,CAGU,6/10/2013,SAN,Gull,12,1.523809524
NORTH,SNPL,6/10/2013,SAN,SNPL,64,1.523809524
NORTH,SNPL,6/10/2013,SHN,SNPL,10,2.769230769
NORTH,SNPL,6/10/2013,SHS,SNPL,5,2.3
SOUTH,CAGU,6/10/2013,SNO,Gull,2,2.785714286
SOUTH,SNPL,6/10/2013,SNO,SNPL,56,2.785714286
SOUTH,CAGU,6/10/2013,SSO,Gull,6,2.111111111
SOUTH,SNPL,6/10/2013,SSO,SNPL,37,2.111111111
SOUTH,CAGU,6/10/2013,WAL,Gull,5,2.5
SOUTH,SNPL,6/10/2013,WAL,SNPL,60,2.5
SOUTH,WEGU,6/10/2013,WAL,Gull,3,2.5
NORTH,CAGU,6/11/2012,MIN,Gull,17,3
NORTH,gull,6/11/2012,MIN,Gull,6,3
NORTH,HEEG,6/11/2012,MIN,Gull,8,3
NORTH,RBGU,6/11/2012,MIN,NA,16,3
NORTH,SNPL,6/11/2012,MIN,SNPL,2,3
NORTH,WEGU,6/11/2012,MIN,Gull,1,3
PURISIMA,gull,6/11/2012,PNO,Gull,2,2.333333333
PURISIMA,SNPL,6/11/2012,PNO,SNPL,6,2.333333333
NORTH,gull,6/11/2012,SAN,Gull,83,2
NORTH,SNPL,6/11/2012,SAN,SNPL,29,2
NORTH,CAGU,6/11/2012,SHN,Gull,71,2.846153846
NORTH,HEEG,6/11/2012,SHN,Gull,41,2.846153846
NORTH,RBGU,6/11/2012,SHN,NA,4,2.846153846
NORTH,SNPL,6/11/2012,SHN,SNPL,14,2.846153846
NORTH,CAGU,6/11/2012,SHS,Gull,15,2.4
NORTH,gull,6/11/2012,SHS,Gull,19,2.4
NORTH,SNPL,6/11/2012,SHS,SNPL,6,2.4
SOUTH,gull,6/11/2012,SNO,Gull,1,2.2
SOUTH,SNPL,6/11/2012,SNO,SNPL,71,2.2
SOUTH,gull,6/11/2012,SSO,Gull,20,1.777777778
SOUTH,SNPL,6/11/2012,SSO,SNPL,37,1.777777778
SOUTH,gull,6/11/2012,WAL,Gull,10,2.923076923
SOUTH,SNPL,6/11/2012,WAL,SNPL,33,2.923076923
SOUTH,WEGU,6/11/2012,WAL,Gull,4,2.923076923
NORTH,CAGU,6/16/2014,MIN,Gull,7,1.5
NORTH,HEEG,6/16/2014,MIN,Gull,55,1.5
NORTH,SNPL,6/16/2014,MIN,SNPL,1,1.5
PURISIMA,CAGU,6/16/2014,PNO,Gull,1,1.666666667
PURISIMA,HEEG,6/16/2014,PNO,Gull,7,1.666666667
PURISIMA,SNPL,6/16/2014,PNO,SNPL,9,1.666666667
PURISIMA,WEGU,6/16/2014,PNO,Gull,2,1.666666667
NORTH,CAGU,6/16/2014,SAN,Gull,68,1.35
NORTH,HEEG,6/16/2014,SAN,Gull,252,1.35
NORTH,SNPL,6/16/2014,SAN,SNPL,63,1.35
NORTH,WEGU,6/16/2014,SAN,Gull,8,1.35
NORTH,CAGU,6/16/2014,SHN,Gull,15,1.923076923
NORTH,HEEG,6/16/2014,SHN,Gull,91,1.923076923
NORTH,SNPL,6/16/2014,SHN,SNPL,6,1.923076923
NORTH,CAGU,6/16/2014,SHS,Gull,40,1.3
NORTH,HEEG,6/16/2014,SHS,Gull,289,1.3
NORTH,SNPL,6/16/2014,SHS,SNPL,16,1.3
NORTH,WEGU,6/16/2014,SHS,Gull,13,1.3
SOUTH,CAGU,6/16/2014,SNO,Gull,3,1.533333333
SOUTH,HEEG,6/16/2014,SNO,Gull,150,1.533333333
SOUTH,SNPL,6/16/2014,SNO,SNPL,88,1.533333333
SOUTH,CAGU,6/16/2014,SSO,Gull,4,2.277777778
SOUTH,SNPL,6/16/2014,SSO,SNPL,30,2.277777778
SOUTH,SNPL,6/16/2014,WAL,SNPL,25,3
SOUTH,SNPL,6/17/2013,SNO,SNPL,4,4
SOUTH,CAGU,6/17/2013,WAL,Gull,1,3.384615385
SOUTH,HEEG,6/17/2013,WAL,Gull,28,3.384615385
SOUTH,SNPL,6/17/2013,WAL,SNPL,44,3.384615385
SOUTH,WEGU,6/17/2013,WAL,Gull,7,3.384615385
NORTH,CAGU,6/18/2012,MIN,Gull,10,2.583333333
NORTH,HEEG,6/18/2012,MIN,Gull,10,2.583333333
NORTH,SNPL,6/18/2012,MIN,SNPL,3,2.583333333
PURISIMA,CAGU,6/18/2012,PNO,Gull,1,2.333333333
PURISIMA,HEEG,6/18/2012,PNO,Gull,1,2.333333333
NORTH,CAGU,6/18/2012,SAN,Gull,25,1.35
NORTH,HEEG,6/18/2012,SAN,Gull,86,1.35
NORTH,SNPL,6/18/2012,SAN,SNPL,117,1.35
NORTH,WEGU,6/18/2012,SAN,Gull,15,1.35
NORTH,CAGU,6/18/2012,SHN,Gull,7,2.653846154
NORTH,HEEG,6/18/2012,SHN,Gull,8,2.653846154
NORTH,SNPL,6/18/2012,SHN,SNPL,10,2.653846154
NORTH,CAGU,6/18/2012,SHS,Gull,14,1.6
NORTH,HEEG,6/18/2012,SHS,Gull,41,1.6
NORTH,SNPL,6/18/2012,SHS,SNPL,3,1.6
SOUTH,gull,6/18/2012,SNO,Gull,10,2.166666667
SOUTH,SNPL,6/18/2012,SNO,SNPL,37,2.166666667
SOUTH,gull,6/18/2012,SSO,Gull,2,1.722222222
SOUTH,SNPL,6/18/2012,SSO,SNPL,46,1.722222222
SOUTH,gull,6/18/2012,WAL,Gull,74,3.08
SOUTH,SNPL,6/18/2012,WAL,SNPL,43,3.08
NORTH,CAGU,6/18/2018,MIN,Gull,1,1.666666667
PURISIMA,CAGU,6/18/2018,PNO,Gull,5,0.333333333
PURISIMA,SNPL,6/18/2018,PNO,SNPL,5,0.333333333
PURISIMA,WEGU,6/18/2018,PNO,Gull,4,0.333333333
NORTH,CAGU,6/18/2018,SAN,Gull,26,0.9
NORTH,SNPL,6/18/2018,SAN,SNPL,76,0.9
NORTH,CAGU,6/18/2018,SHN,Gull,4,1.346153846
NORTH,SNPL,6/18/2018,SHN,SNPL,2,1.346153846
NORTH,CAGU,6/18/2018,SHS,Gull,22,0.9
NORTH,SNPL,6/18/2018,SHS,SNPL,11,0.9
NORTH,WEGU,6/18/2018,SHS,Gull,5,0.9
SOUTH,CAGU,6/18/2018,SNO,Gull,9,1.733333333
SOUTH,SNPL,6/18/2018,SNO,SNPL,88,1.733333333
SOUTH,CAGU,6/18/2018,SSO,Gull,8,0.944444444
SOUTH,SNPL,6/18/2018,SSO,SNPL,60,0.944444444
SOUTH,BOGU,6/18/2018,WAL,NA,1,2.269230769
SOUTH,CAGU,6/18/2018,WAL,Gull,30,2.269230769
SOUTH,HEEG,6/18/2018,WAL,Gull,5,2.269230769
SOUTH,SAND,6/18/2018,WAL,SAND,3,2.269230769
SOUTH,SNPL,6/18/2018,WAL,SNPL,59,2.269230769
SOUTH,WEGU,6/18/2018,WAL,Gull,30,2.269230769
NORTH,CAGU,6/19/2017,MIN,Gull,1,1.25
NORTH,SNPL,6/19/2017,MIN,SNPL,1,1.25
NORTH,WEGU,6/19/2017,MIN,Gull,2,1.25
PURISIMA,CAGU,6/19/2017,PNO,Gull,1,1
PURISIMA,SNPL,6/19/2017,PNO,SNPL,11,1
NORTH,CAGU,6/19/2017,SAN,Gull,25,1.15
NORTH,SNPL,6/19/2017,SAN,SNPL,52,1.15
NORTH,WEGU,6/19/2017,SAN,Gull,10,1.15
NORTH,CAGU,6/19/2017,SHN,Gull,25,0.807692308
NORTH,WEGU,6/19/2017,SHN,Gull,2,0.807692308
NORTH,SNPL,6/19/2017,SHS,SNPL,4,0.4
SOUTH,CAGU,6/19/2017,SNO,Gull,3,1.285714286
SOUTH,SNPL,6/19/2017,SNO,SNPL,83,1.285714286
SOUTH,CAGU,6/19/2017,SSO,Gull,19,0.873239437
SOUTH,HEEG,6/19/2017,SSO,Gull,3,0.873239437
SOUTH,SNPL,6/19/2017,SSO,SNPL,168,0.873239437
SOUTH,WEGU,6/19/2017,SSO,Gull,55,0.873239437
SOUTH,CAGU,6/19/2017,WAL,Gull,36,2.076923077
SOUTH,SAND,6/19/2017,WAL,SAND,10,2.076923077
SOUTH,SNPL,6/19/2017,WAL,SNPL,51,2.076923077
SOUTH,WEGU,6/19/2017,WAL,Gull,23,2.076923077
NORTH,CAGU,6/2/2014,MIN,Gull,90,1.666666667
NORTH,HEEG,6/2/2014,MIN,Gull,46,1.666666667
NORTH,WEGU,6/2/2014,MIN,Gull,2,1.666666667
PURISIMA,SNPL,6/2/2014,PNO,SNPL,7,3
NORTH,CAGU,6/2/2014,SAN,Gull,95,1.45
NORTH,HEEG,6/2/2014,SAN,Gull,185,1.45
NORTH,SNPL,6/2/2014,SAN,SNPL,55,1.45
NORTH,WEGU,6/2/2014,SAN,Gull,16,1.45
NORTH,CAGU,6/2/2014,SHN,Gull,91,1.538461538
NORTH,HEEG,6/2/2014,SHN,Gull,50,1.538461538
NORTH,SNPL,6/2/2014,SHN,SNPL,10,1.538461538
NORTH,CAGU,6/2/2014,SHS,Gull,114,1.6
NORTH,HEEG,6/2/2014,SHS,Gull,30,1.6
NORTH,SNPL,6/2/2014,SHS,SNPL,2,1.6
NORTH,WEGU,6/2/2014,SHS,Gull,1,1.6
SOUTH,CAGU,6/2/2014,SNO,Gull,6,2.2
SOUTH,SNPL,6/2/2014,SNO,SNPL,71,2.2
SOUTH,CAGU,6/2/2014,SSO,Gull,82,2.5
SOUTH,HEEG,6/2/2014,SSO,Gull,2,2.5
SOUTH,SNPL,6/2/2014,SSO,SNPL,31,2.5
SOUTH,CAGU,6/2/2014,WAL,Gull,52,1.384615385
SOUTH,SNPL,6/2/2014,WAL,SNPL,33,1.384615385
SOUTH,WEGU,6/2/2014,WAL,Gull,50,1.384615385
PURISIMA,CAGU,6/20/2016,PNO,Gull,2,0.5
PURISIMA,SNPL,6/20/2016,PNO,SNPL,8,0.5
NORTH,SNPL,6/20/2016,SAN,SNPL,79,0.6
NORTH,CAGU,6/20/2016,SHN,Gull,1,1.230769231
NORTH,SNPL,6/20/2016,SHN,SNPL,14,1.230769231
NORTH,SNPL,6/20/2016,SHS,SNPL,12,0.6
NORTH,CAGU,6/22/2015,MIN,Gull,9,1
NORTH,HEEG,6/22/2015,MIN,Gull,55,1
NORTH,SNPL,6/22/2015,MIN,SNPL,1,1
PURISIMA,CAGU,6/22/2015,PNO,Gull,22,1.666666667
PURISIMA,HEEG,6/22/2015,PNO,Gull,5,1.666666667
PURISIMA,SNPL,6/22/2015,PNO,SNPL,5,1.666666667
NORTH,CAGU,6/22/2015,SAN,Gull,57,1.275
NORTH,HEEG,6/22/2015,SAN,Gull,534,1.275
NORTH,HERG,6/22/2015,SAN,NA,1,1.275
NORTH,SAND,6/22/2015,SAN,SAND,1,1.275
