survey_week,transect_block,y_proj,x_proj,species,count,Latitude,Longitude
11/13/2017,NSURFOPEN,3840670,719336,LBCU,1,34.68454556,-120.6057621
11/13/2017,NSURFOPEN,3840670,719336,MAGO,1,34.68454556,-120.6057621
11/13/2017,NSURFOPEN,3840670,719336,SAND,10,34.68454556,-120.6057621
12/18/2017,NSURFOPEN,3840670,719336,BBPL,3,34.68454556,-120.6057621
12/18/2017,NSURFOPEN,3840670,719336,SAND,3,34.68454556,-120.6057621
1/22/2018,NSURFOPEN,3840670,719336,SAND,3,34.68454556,-120.6057621
2/19/2018,NSURFOPEN,3840670,719336,AMKE,1,34.68454556,-120.6057621
2/19/2018,NSURFOPEN,3840670,719336,BBPL,1,34.68454556,-120.6057621
2/19/2018,NSURFOPEN,3840670,719336,SAND,50,34.68454556,-120.6057621
3/5/2018,NSURFOPEN,3840670,719336,SAND,15,34.68454556,-120.6057621
3/19/2018,NSURFOPEN,3840670,719336,SAND,50,34.68454556,-120.6057621
4/2/2018,NSURFOPEN,3840670,719336,LBCU,3,34.68454556,-120.6057621
4/2/2018,NSURFOPEN,3840670,719336,SAND,120,34.68454556,-120.6057621
4/16/2018,NSURFOPEN,3840670,719336,BBPL,2,34.68454556,-120.6057621
4/16/2018,NSURFOPEN,3840670,719336,SAND,50,34.68454556,-120.6057621
4/16/2018,NSURFOPEN,3840670,719336,SEPL,4,34.68454556,-120.6057621
4/30/2018,NSURFOPEN,3840670,719336,BOGU,1,34.68454556,-120.6057621
4/30/2018,NSURFOPEN,3840670,719336,SAND,50,34.68454556,-120.6057621
4/30/2018,NSURFOPEN,3840670,719336,SEPL,10,34.68454556,-120.6057621
4/30/2018,NSURFOPEN,3840670,719336,WESA,15,34.68454556,-120.6057621
5/7/2018,NSURFOPEN,3840670,719336,SAND,100,34.68454556,-120.6057621
6/4/2018,NSURFOPEN,3840670,719336,CAGU,8,34.68454556,-120.6057621
6/18/2018,NSURFOPEN,3840670,719336,AMKE,1,34.68454556,-120.6057621
6/18/2018,NSURFOPEN,3840670,719336,CAGU,3,34.68454556,-120.6057621
8/13/2018,NSURFOPEN,3840670,719336,SAND,300,34.68454556,-120.6057621
8/20/2018,NSURFOPEN,3840670,719336,SAND,16,34.68454556,-120.6057621
9/3/2018,NSURFOPEN,3840670,719336,BBPL,1,34.68454556,-120.6057621
9/3/2018,NSURFOPEN,3840670,719336,CAGU,3,34.68454556,-120.6057621
9/3/2018,NSURFOPEN,3840670,719336,LBCU,5,34.68454556,-120.6057621
9/3/2018,NSURFOPEN,3840670,719336,SAND,30,34.68454556,-120.6057621
9/3/2018,NSURFOPEN,3840670,719336,WEGU,20,34.68454556,-120.6057621
9/17/2018,NSURFOPEN,3840670,719336,BBPL,16,34.68454556,-120.6057621
9/17/2018,NSURFOPEN,3840670,719336,LBCU,8,34.68454556,-120.6057621
9/17/2018,NSURFOPEN,3840670,719336,SAND,25,34.68454556,-120.6057621
10/15/2018,NSURFOPEN,3840670,719336,BBPL,6,34.68454556,-120.6057621
10/15/2018,NSURFOPEN,3840670,719336,COHA,1,34.68454556,-120.6057621
10/15/2018,NSURFOPEN,3840670,719336,SAND,15,34.68454556,-120.6057621
11/12/2018,NSURFOPEN,3840670,719336,BBPL,6,34.68454556,-120.6057621
11/12/2018,NSURFOPEN,3840670,719336,SAND,2,34.68454556,-120.6057621
12/10/2018,NSURFOPEN,3840670,719336,AMKE,1,34.68454556,-120.6057621
1/28/2019,NSURFOPEN,3840670,719336,SAND,5,34.68454556,-120.6057621
1/28/2019,NSURFOPEN,3840670,719336,WEGU,1,34.68454556,-120.6057621
2/18/2019,NSURFOPEN,3840670,719336,CAGU,1,34.68454556,-120.6057621
2/18/2019,NSURFOPEN,3840670,719336,SAND,10,34.68454556,-120.6057621
2/18/2019,NSURFOPEN,3840670,719336,WEGU,2,34.68454556,-120.6057621
11/11/2013,NSURFOPEN,3840670,719336,SNPL,75,34.68454556,-120.6057621
12/9/2013,NSURFOPEN,3840670,719336,SNPL,10,34.68454556,-120.6057621
1/20/2014,NSURFOPEN,3840670,719336,SNPL,35,34.68454556,-120.6057621
2/10/2014,NSURFOPEN,3840670,719336,SNPL,34,34.68454556,-120.6057621
3/16/2015,NSURFOPEN,3840670,719336,SNPL,14,34.68454556,-120.6057621
3/23/2015,NSURFOPEN,3840670,719336,SNPL,5,34.68454556,-120.6057621
3/30/2015,NSURFOPEN,3840670,719336,SNPL,2,34.68454556,-120.6057621
4/6/2015,NSURFOPEN,3840670,719336,SNPL,5,34.68454556,-120.6057621
4/13/2015,NSURFOPEN,3840670,719336,SNPL,4,34.68454556,-120.6057621
4/20/2015,NSURFOPEN,3840670,719336,SNPL,12,34.68454556,-120.6057621
4/27/2015,NSURFOPEN,3840670,719336,SNPL,7,34.68454556,-120.6057621
5/11/2015,NSURFOPEN,3840670,719336,SNPL,11,34.68454556,-120.6057621
5/18/2015,NSURFOPEN,3840670,719336,SNPL,7,34.68454556,-120.6057621
5/25/2015,NSURFOPEN,3840670,719336,SNPL,7,34.68454556,-120.6057621
6/1/2015,NSURFOPEN,3840670,719336,SNPL,10,34.68454556,-120.6057621
6/8/2015,NSURFOPEN,3840670,719336,SNPL,18,34.68454556,-120.6057621
6/29/2015,NSURFOPEN,3840670,719336,SNPL,7,34.68454556,-120.6057621
7/13/2015,NSURFOPEN,3840670,719336,SNPL,24,34.68454556,-120.6057621
7/27/2015,NSURFOPEN,3840670,719336,SNPL,5,34.68454556,-120.6057621
8/10/2015,NSURFOPEN,3840670,719336,SNPL,70,34.68454556,-120.6057621
8/24/2015,NSURFOPEN,3840670,719336,SNPL,35,34.68454556,-120.6057621
9/7/2015,NSURFOPEN,3840670,719336,SNPL,33,34.68454556,-120.6057621
10/19/2015,NSURFOPEN,3840670,719336,SNPL,3,34.68454556,-120.6057621
11/16/2015,NSURFOPEN,3840670,719336,SNPL,15,34.68454556,-120.6057621
12/14/2015,NSURFOPEN,3840670,719336,SNPL,1,34.68454556,-120.6057621
1/18/2016,NSURFOPEN,3840670,719336,SNPL,2,34.68454556,-120.6057621
2/15/2016,NSURFOPEN,3840670,719336,SNPL,2,34.68454556,-120.6057621
3/28/2016,NSURFOPEN,3840670,719336,SNPL,1,34.68454556,-120.6057621
4/11/2016,NSURFOPEN,3840670,719336,SNPL,9,34.68454556,-120.6057621
4/25/2016,NSURFOPEN,3840670,719336,SNPL,6,34.68454556,-120.6057621
5/9/2016,NSURFOPEN,3840670,719336,SNPL,7,34.68454556,-120.6057621
5/16/2016,NSURFOPEN,3840670,719336,SNPL,7,34.68454556,-120.6057621
5/30/2016,NSURFOPEN,3840670,719336,SNPL,23,34.68454556,-120.6057621
6/27/2016,NSURFOPEN,3840670,719336,SNPL,11,34.68454556,-120.6057621
7/11/2016,NSURFOPEN,3840670,719336,SNPL,17,34.68454556,-120.6057621
8/1/2016,NSURFOPEN,3840670,719336,SNPL,22,34.68454556,-120.6057621
8/8/2016,NSURFOPEN,3840670,719336,SNPL,39,34.68454556,-120.6057621
8/22/2016,NSURFOPEN,3840670,719336,SNPL,69,34.68454556,-120.6057621
9/5/2016,NSURFOPEN,3840670,719336,SNPL,59,34.68454556,-120.6057621
12/26/2016,NSURFOPEN,3840670,719336,SNPL,8,34.68454556,-120.6057621
3/27/2017,NSURFOPEN,3840670,719336,SNPL,4,34.68454556,-120.6057621
4/3/2017,NSURFOPEN,3840670,719336,SNPL,3,34.68454556,-120.6057621
4/17/2017,NSURFOPEN,3840670,719336,SNPL,9,34.68454556,-120.6057621
5/1/2017,NSURFOPEN,3840670,719336,SNPL,10,34.68454556,-120.6057621
5/8/2017,NSURFOPEN,3840670,719336,SNPL,8,34.68454556,-120.6057621
5/22/2017,NSURFOPEN,3840670,719336,SNPL,11,34.68454556,-120.6057621
6/5/2017,NSURFOPEN,3840670,719336,SNPL,6,34.68454556,-120.6057621
6/19/2017,NSURFOPEN,3840670,719336,SNPL,2,34.68454556,-120.6057621
6/19/2017,NSURFOPEN,3840670,719336,SNPL,6,34.68454556,-120.6057621
7/10/2017,NSURFOPEN,3840670,719336,SNPL,16,34.68454556,-120.6057621
7/24/2017,NSURFOPEN,3840670,719336,SNPL,24,34.68454556,-120.6057621
8/7/2017,NSURFOPEN,3840670,719336,SNPL,36,34.68454556,-120.6057621
8/21/2017,NSURFOPEN,3840670,719336,SNPL,38,34.68454556,-120.6057621
9/4/2017,NSURFOPEN,3840670,719336,SNPL,33,34.68454556,-120.6057621
9/18/2017,NSURFOPEN,3840670,719336,SNPL,69,34.68454556,-120.6057621
10/9/2017,NSURFOPEN,3840670,719336,SNPL,10,34.68454556,-120.6057621
11/13/2017,NSURFOPEN,3840670,719336,SNPL,10,34.68454556,-120.6057621
12/18/2017,NSURFOPEN,3840670,719336,SNPL,5,34.68454556,-120.6057621
1/22/2018,NSURFOPEN,3840670,719336,SNPL,3,34.68454556,-120.6057621
2/19/2018,NSURFOPEN,3840670,719336,SNPL,5,34.68454556,-120.6057621
3/5/2018,NSURFOPEN,3840670,719336,SNPL,2,34.68454556,-120.6057621
4/2/2018,NSURFOPEN,3840670,719336,SNPL,9,34.68454556,-120.6057621
4/16/2018,NSURFOPEN,3840670,719336,SNPL,11,34.68454556,-120.6057621
4/30/2018,NSURFOPEN,3840670,719336,SNPL,8,34.68454556,-120.6057621
5/7/2018,NSURFOPEN,3840670,719336,SNPL,12,34.68454556,-120.6057621
5/21/2018,NSURFOPEN,3840670,719336,SNPL,11,34.68454556,-120.6057621
6/4/2018,NSURFOPEN,3840670,719336,SNPL,11,34.68454556,-120.6057621
6/18/2018,NSURFOPEN,3840670,719336,SNPL,8,34.68454556,-120.6057621
7/9/2018,NSURFOPEN,3840670,719336,SNPL,18,34.68454556,-120.6057621
7/23/2018,NSURFOPEN,3840670,719336,SNPL,7,34.68454556,-120.6057621
8/13/2018,NSURFOPEN,3840670,719336,SNPL,5,34.68454556,-120.6057621
8/20/2018,NSURFOPEN,3840670,719336,SNPL,2,34.68454556,-120.6057621
9/3/2018,NSURFOPEN,3840670,719336,SNPL,6,34.68454556,-120.6057621
9/17/2018,NSURFOPEN,3840670,719336,SNPL,43,34.68454556,-120.6057621
11/12/2018,NSURFOPEN,3840670,719336,SNPL,8,34.68454556,-120.6057621
12/10/2018,NSURFOPEN,3840670,719336,SNPL,7,34.68454556,-120.6057621
1/28/2019,NSURFOPEN,3840670,719336,SNPL,11,34.68454556,-120.6057621
2/18/2019,NSURFOPEN,3840670,719336,SNPL,7,34.68454556,-120.6057621
3/7/2011,NSURFOPEN,3840670,719336,SNPL,15,34.68454556,-120.6057621
5/9/2011,NSURFOPEN,3840670,719336,SNPL,6,34.68454556,-120.6057621
5/16/2011,NSURFOPEN,3840670,719336,SNPL,13,34.68454556,-120.6057621
5/30/2011,NSURFOPEN,3840670,719336,SNPL,7,34.68454556,-120.6057621
6/6/2011,NSURFOPEN,3840670,719336,SNPL,9,34.68454556,-120.6057621
6/13/2011,NSURFOPEN,3840670,719336,SNPL,6,34.68454556,-120.6057621
6/20/2011,NSURFOPEN,3840670,719336,SNPL,15,34.68454556,-120.6057621
6/27/2011,NSURFOPEN,3840670,719336,SNPL,5,34.68454556,-120.6057621
7/4/2011,NSURFOPEN,3840670,719336,SNPL,22,34.68454556,-120.6057621
7/11/2011,NSURFOPEN,3840670,719336,SNPL,27,34.68454556,-120.6057621
7/18/2011,NSURFOPEN,3840670,719336,SNPL,20,34.68454556,-120.6057621
7/25/2011,NSURFOPEN,3840670,719336,SNPL,85,34.68454556,-120.6057621
8/1/2011,NSURFOPEN,3840670,719336,SNPL,76,34.68454556,-120.6057621
8/15/2011,NSURFOPEN,3840670,719336,SNPL,111,34.68454556,-120.6057621
8/22/2011,NSURFOPEN,3840670,719336,SNPL,101,34.68454556,-120.6057621
8/29/2011,NSURFOPEN,3840670,719336,SNPL,71,34.68454556,-120.6057621
9/5/2011,NSURFOPEN,3840670,719336,SNPL,95,34.68454556,-120.6057621
9/12/2011,NSURFOPEN,3840670,719336,SNPL,153,34.68454556,-120.6057621
9/19/2011,NSURFOPEN,3840670,719336,SNPL,170,34.68454556,-120.6057621
9/26/2011,NSURFOPEN,3840670,719336,SNPL,72,34.68454556,-120.6057621
2/27/2012,NSURFOPEN,3840670,719336,SNPL,21,34.68454556,-120.6057621
2/27/2012,NSURFOPEN,3840670,719336,SNPL,10,34.68454556,-120.6057621
3/5/2012,NSURFOPEN,3840670,719336,SNPL,11,34.68454556,-120.6057621
3/12/2012,NSURFOPEN,3840670,719336,SNPL,69,34.68454556,-120.6057621
3/12/2012,NSURFOPEN,3840670,719336,SNPL,3,34.68454556,-120.6057621
3/12/2012,NSURFOPEN,3840670,719336,SNPL,18,34.68454556,-120.6057621
3/12/2012,NSURFOPEN,3840670,719336,SNPL,20,34.68454556,-120.6057621
3/19/2012,NSURFOPEN,3840670,719336,SNPL,1,34.68454556,-120.6057621
3/19/2012,NSURFOPEN,3840670,719336,SNPL,55,34.68454556,-120.6057621
3/26/2012,NSURFOPEN,3840670,719336,SNPL,19,34.68454556,-120.6057621
3/26/2012,NSURFOPEN,3840670,719336,SNPL,20,34.68454556,-120.6057621
4/9/2012,NSURFOPEN,3840670,719336,SNPL,46,34.68454556,-120.6057621
4/16/2012,NSURFOPEN,3840670,719336,SNPL,14,34.68454556,-120.6057621
4/16/2012,NSURFOPEN,3840670,719336,SNPL,8,34.68454556,-120.6057621
4/30/2012,NSURFOPEN,3840670,719336,SNPL,12,34.68454556,-120.6057621
5/7/2012,NSURFOPEN,3840670,719336,SNPL,14,34.68454556,-120.6057621
5/21/2012,NSURFOPEN,3840670,719336,SNPL,7,34.68454556,-120.6057621
5/28/2012,NSURFOPEN,3840670,719336,SNPL,6,34.68454556,-120.6057621
6/11/2012,NSURFOPEN,3840670,719336,SNPL,5,34.68454556,-120.6057621
6/18/2012,NSURFOPEN,3840670,719336,SNPL,10,34.68454556,-120.6057621
6/18/2012,NSURFOPEN,3840670,719336,SNPL,1,34.68454556,-120.6057621
6/25/2012,NSURFOPEN,3840670,719336,SNPL,16,34.68454556,-120.6057621
7/2/2012,NSURFOPEN,3840670,719336,SNPL,6,34.68454556,-120.6057621
7/2/2012,NSURFOPEN,3840670,719336,SNPL,11,34.68454556,-120.6057621
7/9/2012,NSURFOPEN,3840670,719336,SNPL,10,34.68454556,-120.6057621
7/9/2012,NSURFOPEN,3840670,719336,SNPL,10,34.68454556,-120.6057621
7/16/2012,NSURFOPEN,3840670,719336,SNPL,7,34.68454556,-120.6057621
7/16/2012,NSURFOPEN,3840670,719336,SNPL,15,34.68454556,-120.6057621
7/23/2012,NSURFOPEN,3840670,719336,SNPL,16,34.68454556,-120.6057621
7/23/2012,NSURFOPEN,3840670,719336,SNPL,18,34.68454556,-120.6057621
7/30/2012,NSURFOPEN,3840670,719336,SNPL,3,34.68454556,-120.6057621
7/30/2012,NSURFOPEN,3840670,719336,SNPL,40,34.68454556,-120.6057621
7/30/2012,NSURFOPEN,3840670,719336,SNPL,5,34.68454556,-120.6057621
8/6/2012,NSURFOPEN,3840670,719336,SNPL,8,34.68454556,-120.6057621
8/6/2012,NSURFOPEN,3840670,719336,SNPL,65,34.68454556,-120.6057621
8/6/2012,NSURFOPEN,3840670,719336,SNPL,23,34.68454556,-120.6057621
8/13/2012,NSURFOPEN,3840670,719336,SNPL,18,34.68454556,-120.6057621
8/13/2012,NSURFOPEN,3840670,719336,SNPL,3,34.68454556,-120.6057621
8/13/2012,NSURFOPEN,3840670,719336,SNPL,8,34.68454556,-120.6057621
8/13/2012,NSURFOPEN,3840670,719336,SNPL,15,34.68454556,-120.6057621
8/20/2012,NSURFOPEN,3840670,719336,SNPL,14,34.68454556,-120.6057621
8/20/2012,NSURFOPEN,3840670,719336,SNPL,10,34.68454556,-120.6057621
8/20/2012,NSURFOPEN,3840670,719336,SNPL,8,34.68454556,-120.6057621
8/27/2012,NSURFOPEN,3840670,719336,SNPL,4,34.68454556,-120.6057621
8/27/2012,NSURFOPEN,3840670,719336,SNPL,15,34.68454556,-120.6057621
8/27/2012,NSURFOPEN,3840670,719336,SNPL,55,34.68454556,-120.6057621
9/3/2012,NSURFOPEN,3840670,719336,SNPL,11,34.68454556,-120.6057621
9/3/2012,NSURFOPEN,3840670,719336,SNPL,40,34.68454556,-120.6057621
9/3/2012,NSURFOPEN,3840670,719336,SNPL,15,34.68454556,-120.6057621
9/3/2012,NSURFOPEN,3840670,719336,SNPL,11,34.68454556,-120.6057621
9/10/2012,NSURFOPEN,3840670,719336,SNPL,6,34.68454556,-120.6057621
9/10/2012,NSURFOPEN,3840670,719336,SNPL,6,34.68454556,-120.6057621
9/10/2012,NSURFOPEN,3840670,719336,SNPL,10,34.68454556,-120.6057621
9/10/2012,NSURFOPEN,3840670,719336,SNPL,19,34.68454556,-120.6057621
9/10/2012,NSURFOPEN,3840670,719336,SNPL,3,34.68454556,-120.6057621
9/10/2012,NSURFOPEN,3840670,719336,SNPL,16,34.68454556,-120.6057621
9/10/2012,NSURFOPEN,3840670,719336,SNPL,6,34.68454556,-120.6057621
3/11/2013,NSURFOPEN,3840670,719336,SNPL,3,34.68454556,-120.6057621
3/11/2013,NSURFOPEN,3840670,719336,SNPL,6,34.68454556,-120.6057621
3/11/2013,NSURFOPEN,3840670,719336,SNPL,2,34.68454556,-120.6057621
3/18/2013,NSURFOPEN,3840670,719336,SNPL,8,34.68454556,-120.6057621
3/18/2013,NSURFOPEN,3840670,719336,SNPL,6,34.68454556,-120.6057621
3/25/2013,NSURFOPEN,3840670,719336,SNPL,15,34.68454556,-120.6057621
3/25/2013,NSURFOPEN,3840670,719336,SNPL,3,34.68454556,-120.6057621
4/1/2013,NSURFOPEN,3840670,719336,SNPL,8,34.68454556,-120.6057621
4/1/2013,NSURFOPEN,3840670,719336,SNPL,3,34.68454556,-120.6057621
4/1/2013,NSURFOPEN,3840670,719336,SNPL,3,34.68454556,-120.6057621
4/1/2013,NSURFOPEN,3840670,719336,SNPL,6,34.68454556,-120.6057621
4/8/2013,NSURFOPEN,3840670,719336,SNPL,8,34.68454556,-120.6057621
4/8/2013,NSURFOPEN,3840670,719336,SNPL,4,34.68454556,-120.6057621
4/15/2013,NSURFOPEN,3840670,719336,SNPL,10,34.68454556,-120.6057621
4/22/2013,NSURFOPEN,3840670,719336,SNPL,9,34.68454556,-120.6057621
4/29/2013,NSURFOPEN,3840670,719336,SNPL,6,34.68454556,-120.6057621
5/6/2013,NSURFOPEN,3840670,719336,SNPL,12,34.68454556,-120.6057621
5/13/2013,NSURFOPEN,3840670,719336,SNPL,16,34.68454556,-120.6057621
5/13/2013,NSURFOPEN,3840670,719336,SNPL,4,34.68454556,-120.6057621
5/20/2013,NSURFOPEN,3840670,719336,SNPL,10,34.68454556,-120.6057621
6/3/2013,NSURFOPEN,3840670,719336,SNPL,12,34.68454556,-120.6057621
6/24/2013,NSURFOPEN,3840670,719336,SNPL,11,34.68454556,-120.6057621
7/8/2013,NSURFOPEN,3840670,719336,SNPL,14,34.68454556,-120.6057621
7/15/2013,NSURFOPEN,3840670,719336,SNPL,14,34.68454556,-120.6057621
7/22/2013,NSURFOPEN,3840670,719336,SNPL,3,34.68454556,-120.6057621
8/5/2013,NSURFOPEN,3840670,719336,SNPL,6,34.68454556,-120.6057621
8/5/2013,NSURFOPEN,3840670,719336,SNPL,44,34.68454556,-120.6057621
8/12/2013,NSURFOPEN,3840670,719336,SNPL,38,34.68454556,-120.6057621
8/12/2013,NSURFOPEN,3840670,719336,SNPL,5,34.68454556,-120.6057621
8/12/2013,NSURFOPEN,3840670,719336,SNPL,8,34.68454556,-120.6057621
8/19/2013,NSURFOPEN,3840670,719336,SNPL,30,34.68454556,-120.6057621
8/19/2013,NSURFOPEN,3840670,719336,SNPL,31,34.68454556,-120.6057621
8/19/2013,NSURFOPEN,3840670,719336,SNPL,55,34.68454556,-120.6057621
8/26/2013,NSURFOPEN,3840670,719336,SNPL,5,34.68454556,-120.6057621
8/26/2013,NSURFOPEN,3840670,719336,SNPL,58,34.68454556,-120.6057621
9/2/2013,NSURFOPEN,3840670,719336,SNPL,152,34.68454556,-120.6057621
9/9/2013,NSURFOPEN,3840670,719336,SNPL,90,34.68454556,-120.6057621
9/9/2013,NSURFOPEN,3840670,719336,SNPL,9,34.68454556,-120.6057621
9/9/2013,NSURFOPEN,3840670,719336,SNPL,2,34.68454556,-120.6057621
9/16/2013,NSURFOPEN,3840670,719336,SNPL,1,34.68454556,-120.6057621
9/16/2013,NSURFOPEN,3840670,719336,SNPL,13,34.68454556,-120.6057621
9/16/2013,NSURFOPEN,3840670,719336,SNPL,7,34.68454556,-120.6057621
9/16/2013,NSURFOPEN,3840670,719336,SNPL,60,34.68454556,-120.6057621
9/23/2013,NSURFOPEN,3840670,719336,SNPL,54,34.68454556,-120.6057621
10/21/2013,NSURFOPEN,3840670,719336,SNPL,60,34.68454556,-120.6057621
11/11/2013,NSURFOPEN,3840670,719336,SNPL,75,34.68454556,-120.6057621
12/9/2013,NSURFOPEN,3840670,719336,SNPL,10,34.68454556,-120.6057621
1/20/2014,NSURFOPEN,3840670,719336,SNPL,35,34.68454556,-120.6057621
2/10/2014,NSURFOPEN,3840670,719336,SNPL,34,34.68454556,-120.6057621
11/11/2013,NSURFOPEN,3840670,719336,SNPL,75,34.68454556,-120.6057621
2/10/2014,NSURFOPEN,3840670,719336,SNPL,34,34.68454556,-120.6057621
3/3/2014,NSURFOPEN,3840670,719336,SNPL,62,34.68454556,-120.6057621
3/10/2014,NSURFOPEN,3840670,719336,SNPL,6,34.68454556,-120.6057621
3/10/2014,NSURFOPEN,3840670,719336,SNPL,53,34.68454556,-120.6057621
3/17/2014,NSURFOPEN,3840670,719336,SNPL,17,34.68454556,-120.6057621
3/24/2014,NSURFOPEN,3840670,719336,SNPL,46,34.68454556,-120.6057621
3/31/2014,NSURFOPEN,3840670,719336,SNPL,57,34.68454556,-120.6057621
4/7/2014,NSURFOPEN,3840670,719336,SNPL,22,34.68454556,-120.6057621
4/14/2014,NSURFOPEN,3840670,719336,SNPL,12,34.68454556,-120.6057621
4/21/2014,NSURFOPEN,3840670,719336,SNPL,7,34.68454556,-120.6057621
5/12/2014,NSURFOPEN,3840670,719336,SNPL,8,34.68454556,-120.6057621
5/19/2014,NSURFOPEN,3840670,719336,SNPL,8,34.68454556,-120.6057621
5/26/2014,NSURFOPEN,3840670,719336,SNPL,1,34.68454556,-120.6057621
5/26/2014,NSURFOPEN,3840670,719336,SNPL,11,34.68454556,-120.6057621
6/2/2014,NSURFOPEN,3840670,719336,SNPL,8,34.68454556,-120.6057621
6/9/2014,NSURFOPEN,3840670,719336,SNPL,13,34.68454556,-120.6057621
6/16/2014,NSURFOPEN,3840670,719336,SNPL,16,34.68454556,-120.6057621
6/23/2014,NSURFOPEN,3840670,719336,SNPL,16,34.68454556,-120.6057621
7/7/2014,NSURFOPEN,3840670,719336,SNPL,29,34.68454556,-120.6057621
7/21/2014,NSURFOPEN,3840670,719336,SNPL,31,34.68454556,-120.6057621
8/18/2014,NSURFOPEN,3840670,719336,SNPL,67,34.68454556,-120.6057621
9/1/2014,NSURFOPEN,3840670,719336,SNPL,98,34.68454556,-120.6057621
9/15/2014,NSURFOPEN,3840670,719336,SNPL,88,34.68454556,-120.6057621
11/24/2014,NSURFOPEN,3840670,719336,SNPL,2,34.68454556,-120.6057621
12/15/2014,NSURFOPEN,3840670,719336,SNPL,22,34.68454556,-120.6057621
1/19/2015,NSURFOPEN,3840670,719336,SNPL,6,34.68454556,-120.6057621
6/13/2011,SSURFCLOSED,3839952,719184,gull,1,34.67810893,-120.6076062
7/25/2011,SSURFCLOSED,3839952,719184,HEEG,32,34.67810893,-120.6076062
7/25/2011,SSURFCLOSED,3839952,719184,WEGU,8,34.67810893,-120.6076062
8/22/2011,SSURFCLOSED,3839952,719184,SAND,1,34.67810893,-120.6076062
9/12/2011,SSURFCLOSED,3839952,719184,SAND,7,34.67810893,-120.6076062
9/12/2011,SSURFCLOSED,3839952,719184,SAND,1,34.67810893,-120.6076062
3/12/2012,SSURFCLOSED,3839952,719184,SAND,5,34.67810893,-120.6076062
3/26/2012,SSURFCLOSED,3839952,719184,BBPL,15,34.67810893,-120.6076062
3/26/2012,SSURFCLOSED,3839952,719184,SAND,600,34.67810893,-120.6076062
3/26/2012,SSURFCLOSED,3839952,719184,WESA,12,34.67810893,-120.6076062
6/25/2012,SSURFCLOSED,3839952,719184,HEEG,10,34.67810893,-120.6076062
7/2/2012,SSURFCLOSED,3839952,719184,gull,1,34.67810893,-120.6076062
7/9/2012,SSURFCLOSED,3839952,719184,gull,6,34.67810893,-120.6076062
8/6/2012,SSURFCLOSED,3839952,719184,WESA,2,34.67810893,-120.6076062
8/13/2012,SSURFCLOSED,3839952,719184,SAND,20,34.67810893,-120.6076062
8/20/2012,SSURFCLOSED,3839952,719184,BBPL,5,34.67810893,-120.6076062
8/20/2012,SSURFCLOSED,3839952,719184,SAND,15,34.67810893,-120.6076062
8/27/2012,SSURFCLOSED,3839952,719184,SAND,5,34.67810893,-120.6076062
9/10/2012,SSURFCLOSED,3839952,719184,SAND,2,34.67810893,-120.6076062
3/11/2013,SSURFCLOSED,3839952,719184,SAND,120,34.67810893,-120.6076062
3/18/2013,SSURFCLOSED,3839952,719184,SAND,20,34.67810893,-120.6076062
4/1/2013,SSURFCLOSED,3839952,719184,BBPL,2,34.67810893,-120.6076062
4/15/2013,SSURFCLOSED,3839952,719184,SAND,500,34.67810893,-120.6076062
5/6/2013,SSURFCLOSED,3839952,719184,WHIM,1,34.67810893,-120.6076062
8/26/2013,SSURFCLOSED,3839952,719184,CAGU,10,34.67810893,-120.6076062
8/26/2013,SSURFCLOSED,3839952,719184,HEEG,15,34.67810893,-120.6076062
8/26/2013,SSURFCLOSED,3839952,719184,ROTE,2,34.67810893,-120.6076062
8/26/2013,SSURFCLOSED,3839952,719184,WEGU,25,34.67810893,-120.6076062
9/2/2013,SSURFCLOSED,3839952,719184,HEEG,1,34.67810893,-120.6076062
12/9/2013,SSURFCLOSED,3839952,719184,BBPL,4,34.67810893,-120.6076062
3/3/2014,SSURFCLOSED,3839952,719184,BBPL,3,34.67810893,-120.6076062
4/14/2014,SSURFCLOSED,3839952,719184,SAND,1000,34.67810893,-120.6076062
4/14/2014,SSURFCLOSED,3839952,719184,WESA,1000,34.67810893,-120.6076062
8/4/2014,SSURFCLOSED,3839952,719184,SEPL,2,34.67810893,-120.6076062
3/9/2015,SSURFCLOSED,3839952,719184,BBPL,1,34.67810893,-120.6076062
3/23/2015,SSURFCLOSED,3839952,719184,BBPL,3,34.67810893,-120.6076062
3/23/2015,SSURFCLOSED,3839952,719184,SAND,52,34.67810893,-120.6076062
4/13/2015,SSURFCLOSED,3839952,719184,BBPL,1,34.67810893,-120.6076062
4/27/2015,SSURFCLOSED,3839952,719184,BBPL,2,34.67810893,-120.6076062
4/27/2015,SSURFCLOSED,3839952,719184,SAND,40,34.67810893,-120.6076062
5/18/2015,SSURFCLOSED,3839952,719184,SAND,3,34.67810893,-120.6076062
5/25/2015,SSURFCLOSED,3839952,719184,SAND,15,34.67810893,-120.6076062
5/25/2015,SSURFCLOSED,3839952,719184,WEGU,1,34.67810893,-120.6076062
9/21/2015,SSURFCLOSED,3839952,719184,BBPL,1,34.67810893,-120.6076062
9/21/2015,SSURFCLOSED,3839952,719184,SAND,8,34.67810893,-120.6076062
9/21/2015,SSURFCLOSED,3839952,719184,SEPL,2,34.67810893,-120.6076062
10/19/2015,SSURFCLOSED,3839952,719184,SAND,2,34.67810893,-120.6076062
4/11/2016,SSURFCLOSED,3839952,719184,SEPL,5,34.67810893,-120.6076062
