survey_week,transect_block,y_proj,x_proj,species,count
7/15/2013,NARROWS,NA,NA,SNPL,9
7/15/2013,BOAT,NA,NA,SNPL,5
7/15/2013,TURTLE,NA,NA,SNPL,5
7/15/2013,GROSS,NA,NA,SNPL,4
7/15/2013,WISHBONE,NA,NA,SNPL,4
7/15/2013,PICKUPSTIX,NA,NA,SNPL,3
7/15/2013,TRASH,NA,NA,SNPL,1
7/15/2013,JUGHEAD,NA,NA,SNPL,1
7/22/2013,JUGHEAD,NA,NA,SNPL,2
7/22/2013,TRASH,NA,NA,SNPL,1
7/22/2013,PICKUPSTIX,NA,NA,SNPL,3
7/22/2013,WISHBONE,NA,NA,SNPL,4
7/22/2013,GROSS,NA,NA,SNPL,6
7/22/2013,TURTLE,NA,NA,SNPL,5
7/22/2013,BOAT,NA,NA,SNPL,4
7/22/2013,NARROWS,NA,NA,SNPL,7
7/22/2013,NARROWS,NA,NA,SNPL,6
7/22/2013,COBBLE,NA,NA,SNPL,2
7/22/2013,POCKET1,NA,NA,SNPL,7
7/22/2013,TURTLE,NA,NA,SNPL,1
7/22/2013,BOAT,NA,NA,SNPL,3
7/22/2013,STIX,NA,NA,SNPL,2
7/22/2013,ELEPHGRAVE,NA,NA,SNPL,2
7/22/2013,SHORTRIBS,NA,NA,SNPL,5
7/22/2013,TEETER,NA,NA,SNPL,2
7/22/2013,DEADBUG,NA,NA,SNPL,5
7/22/2013,GEEK,NA,NA,SNPL,3
7/22/2013,TREX,NA,NA,SNPL,4
7/22/2013,TRILOG,NA,NA,SNPL,2
7/22/2013,BOTTLELOG,NA,NA,SNPL,3
7/22/2013,MOLE,NA,NA,SNPL,1
7/22/2013,RAINBOWSPIN,NA,NA,SNPL,1
7/22/2013,TIRE,NA,NA,SNPL,1
7/22/2013,HOOF,NA,NA,SNPL,2
7/22/2013,PILLOW,NA,NA,SNPL,1
7/22/2013,SHCREEK,NA,NA,SNPL,2
7/22/2013,ARROWHEAD,NA,NA,SNPL,4
7/22/2013,ELEPHGRAVE,NA,NA,SNPL,7
7/22/2013,SHSEND,NA,NA,SNPL,14
7/22/2013,L13BUOY,NA,NA,SNPL,8
7/22/2013,WALLBORDER,NA,NA,SNPL,1
7/22/2013,WILLOW,NA,NA,SNPL,2
7/22/2013,CANON,NA,NA,SNPL,5
7/22/2013,KNOT,NA,NA,SNPL,4
7/22/2013,LEG,NA,NA,SNPL,1
7/22/2013,LOUNGE,NA,NA,SNPL,5
7/22/2013,SPLITLOG,NA,NA,SNPL,2
7/22/2013,CIGAR,NA,NA,SNPL,3
7/22/2013,BOWL,NA,NA,SNPL,2
7/22/2013,TIKI,NA,NA,SNPL,80
7/22/2013,TIP,NA,NA,SNPL,3
7/22/2013,PILE,NA,NA,SNPL,3
7/22/2013,FORK,NA,NA,SNPL,1
7/22/2013,TOTEM,NA,NA,SNPL,3
7/22/2013,BOJUM,NA,NA,SNPL,4
7/22/2013,BUOY,NA,NA,SNPL,2
7/22/2013,ICELAVA,NA,NA,SNPL,1
7/22/2013,CAMP,NA,NA,SNPL,1
7/22/2013,WITCH,NA,NA,SNPL,3
7/22/2013,ELEPHANTSEAL,NA,NA,SNPL,10
7/22/2013,SQUID,NA,NA,SNPL,3
7/22/2013,PEBBLE,NA,NA,SNPL,5
7/22/2013,STUMP,NA,NA,SNPL,2
7/22/2013,METEOR,NA,NA,SNPL,4
7/22/2013,NSURFOPEN,NA,NA,SNPL,3
7/22/2013,SSURFCLOSED,NA,NA,SNPL,5
7/22/2013,SIGN,NA,NA,SNPL,2
7/22/2013,PAINT,NA,NA,SNPL,2
7/22/2013,FORT,NA,NA,SNPL,2
7/22/2013,PTRASH,NA,NA,SNPL,2
7/22/2013,STOOL,NA,NA,SNPL,3
7/22/2013,DROOP,NA,NA,SNPL,2
7/22/2013,DRIFTWOOD,NA,NA,SNPL,8
7/22/2013,BORDER TRAIL,NA,NA,SNPL,3
7/22/2013,BORDER TRAIL,NA,NA,SNPL,14
7/29/2013,SCAFFOLDING,NA,NA,SNPL,1
7/29/2013,PILLOW,NA,NA,SNPL,1
7/29/2013,HOOF,NA,NA,SNPL,5
7/29/2013,TIRE,NA,NA,SNPL,2
7/29/2013,THIRSTY,NA,NA,SNPL,3
7/29/2013,ROLLINGROCK,NA,NA,SNPL,2
7/29/2013,BOTTLELOG,NA,NA,SNPL,5
7/29/2013,ARROWHEAD,NA,NA,SNPL,2
7/29/2013,L13BUOY,NA,NA,SNPL,3
7/29/2013,NICEPERCH,NA,NA,SNPL,1
7/29/2013,TOMBSTONE,NA,NA,SNPL,1
7/29/2013,TOMBSTONE,NA,NA,SNPL,10
7/29/2013,DISC,NA,NA,SNPL,3
7/29/2013,ICELAVA,NA,NA,SNPL,3
7/29/2013,UTAH,NA,NA,SNPL,4
7/29/2013,AMPHITHEATRE,NA,NA,SNPL,6
7/29/2013,GRANDCANYON,NA,NA,SNPL,5
7/29/2013,FINGER,NA,NA,SNPL,2
7/29/2013,ROCKBLUE,NA,NA,SNPL,2
7/29/2013,OBVIOUSLOG,NA,NA,SNPL,1
7/29/2013,CAMP,NA,NA,SNPL,10
7/29/2013,WITCH,NA,NA,SNPL,1
7/29/2013,ELEPHANTSEAL,NA,NA,SNPL,4
7/29/2013,SQUID,NA,NA,SNPL,1
7/29/2013,PEBBLE,NA,NA,SNPL,2
7/29/2013,STUMP,NA,NA,SNPL,1
7/29/2013,METEOR,NA,NA,SNPL,1
7/29/2013,WITCH,NA,NA,SNPL,5
7/29/2013,WALL OPEN,NA,NA,SNPL,2
7/29/2013,WALLBORDER,NA,NA,SNPL,8
7/29/2013,WILLOW,NA,NA,SNPL,5
7/29/2013,CANON,NA,NA,SNPL,1
7/29/2013,BEACH FUZZ,NA,NA,SNPL,1
7/29/2013,KNOT,NA,NA,SNPL,1
7/29/2013,LEG,NA,NA,SNPL,1
7/29/2013,TP,NA,NA,SNPL,4
7/29/2013,LOUNGE,NA,NA,SNPL,1
7/29/2013,SPLITLOG,NA,NA,SNPL,2
7/29/2013,BOWL,NA,NA,SNPL,2
7/29/2013,TURTLE,NA,NA,SNPL,2
7/29/2013,BOAT,NA,NA,SNPL,2
7/29/2013,NARROWS,NA,NA,SNPL,11
7/29/2013,COBBLE,NA,NA,SNPL,8
7/29/2013,POCKET1,NA,NA,SNPL,13
7/29/2013,POCKET2,NA,NA,SNPL,4
7/29/2013,GEEK,NA,NA,SNPL,5
7/29/2013,TEETER,NA,NA,SNPL,2
7/29/2013,SHORTRIBS,NA,NA,SNPL,2
7/29/2013,ELEPHGRAVE,NA,NA,SNPL,3
7/29/2013,STIX,NA,NA,SNPL,4
7/29/2013,JUGHEAD,NA,NA,SNPL,2
7/29/2013,PICKUPSTIX,NA,NA,SNPL,1
7/29/2013,WISHBONE,NA,NA,SNPL,2
7/29/2013,GROSS,NA,NA,SNPL,3
7/29/2013,ELEPHGRAVE,NA,NA,SNPL,5
8/5/2013,WALL OPEN,NA,NA,SNPL,2
8/5/2013,WALLBORDER,NA,NA,SNPL,8
8/5/2013,WILLOW,NA,NA,SNPL,1
8/5/2013,CANON,NA,NA,SNPL,5
8/5/2013,BEACH FUZZ,NA,NA,SNPL,1
8/5/2013,KNOT,NA,NA,SNPL,2
8/5/2013,LEG,NA,NA,SNPL,6
8/5/2013,TP,NA,NA,SNPL,3
8/5/2013,LOUNGE,NA,NA,SNPL,4
8/5/2013,SPLITLOG,NA,NA,SNPL,3
8/5/2013,CIGAR,NA,NA,SNPL,1
8/5/2013,BOWL,NA,NA,SNPL,1
8/5/2013,TIKI,NA,NA,SNPL,1
8/5/2013,TIP,NA,NA,SNPL,3
8/5/2013,PILE,NA,NA,SNPL,2
8/5/2013,FORK,NA,NA,SNPL,2
8/5/2013,TOTEM,NA,NA,SNPL,1
8/5/2013,BOJUM,NA,NA,SNPL,1
8/5/2013,BUOY,NA,NA,SNPL,3
8/5/2013,NSURFOPEN,NA,NA,SNPL,6
8/5/2013,NSURFOPEN,NA,NA,SNPL,44
8/5/2013,JUGHEAD,NA,NA,SNPL,3
8/5/2013,TRASH,NA,NA,SNPL,1
8/5/2013,PICKUPSTIX,NA,NA,SNPL,1
8/5/2013,GROSS,NA,NA,SNPL,1
8/5/2013,TURTLE,NA,NA,SNPL,1
8/5/2013,BOAT,NA,NA,SNPL,1
8/5/2013,NARROWS,NA,NA,SNPL,3
8/5/2013,GROSS,NA,NA,SNPL,7
8/5/2013,COBBLE,NA,NA,SNPL,3
8/5/2013,POCKET1,NA,NA,SNPL,15
8/5/2013,POCKET2,NA,NA,SNPL,11
8/5/2013,L13BUOY,NA,NA,SNPL,2
8/5/2013,NICEPERCH,NA,NA,SNPL,3
8/5/2013,TREX,NA,NA,SNPL,1
8/5/2013,GEEK,NA,NA,SNPL,7
8/5/2013,TEETER,NA,NA,SNPL,7
8/5/2013,SHORTRIBS,NA,NA,SNPL,3
8/5/2013,ELEPHGRAVE,NA,NA,SNPL,1
8/5/2013,STIX,NA,NA,SNPL,1
8/5/2013,GEEK,NA,NA,SNPL,6
8/5/2013,ELEPHGRAVE,NA,NA,SNPL,9
8/5/2013,ENDCOVE,NA,NA,SNPL,1
8/5/2013,ICELAVA,NA,NA,SNPL,2
8/5/2013,UTAH,NA,NA,SNPL,1
8/5/2013,GRANDCANYON,NA,NA,SNPL,3
8/5/2013,OBVIOUSLOG,NA,NA,SNPL,4
8/5/2013,WITCH,NA,NA,SNPL,22
8/5/2013,SQUID,NA,NA,SNPL,10
8/5/2013,PEBBLE,NA,NA,SNPL,3
8/5/2013,STUMP,NA,NA,SNPL,4
8/5/2013,METEOR,NA,NA,SNPL,2
8/5/2013,BORDER TRAIL,NA,NA,SNPL,10
8/5/2013,DRIFTWOOD,NA,NA,SNPL,1
8/5/2013,DROOP,NA,NA,SNPL,6
8/5/2013,STOOL,NA,NA,SNPL,5
8/5/2013,PTRASH,NA,NA,SNPL,2
8/5/2013,FORT,NA,NA,SNPL,7
8/5/2013,PAINT,NA,NA,SNPL,1
8/5/2013,SIGN,NA,NA,SNPL,7
8/5/2013,STOOL,NA,NA,SNPL,2
8/5/2013,HOOF,NA,NA,SNPL,1
8/5/2013,ROLLINGROCK,NA,NA,SNPL,1
8/5/2013,BOTTLEBUOY,NA,NA,SNPL,3
8/5/2013,TRILOG,NA,NA,SNPL,1
8/5/2013,SHSEND,NA,NA,SNPL,2
8/5/2013,ARROWHEAD,NA,NA,SNPL,5
8/12/2013,WALL OPEN,NA,NA,SNPL,1
8/12/2013,WALLBORDER,NA,NA,SNPL,3
8/12/2013,WILLOW,NA,NA,SNPL,6
8/12/2013,KNOT,NA,NA,SNPL,6
8/12/2013,LEG,NA,NA,SNPL,3
8/12/2013,LOUNGE,NA,NA,SNPL,4
8/12/2013,SPLITLOG,NA,NA,SNPL,4
8/12/2013,BOWL,NA,NA,SNPL,7
8/12/2013,TIKI,NA,NA,SNPL,5
8/12/2013,TIP,NA,NA,SNPL,1
8/12/2013,PILE,NA,NA,SNPL,1
8/12/2013,FORK,NA,NA,SNPL,1
8/12/2013,BOJUM,NA,NA,SNPL,2
8/12/2013,BUOY,NA,NA,SNPL,5
8/12/2013,TIKI,NA,NA,SNPL,46
8/12/2013,POCKET2,NA,NA,SNPL,8
8/12/2013,POCKET1,NA,NA,SNPL,4
8/12/2013,NARROWS,NA,NA,SNPL,2
8/12/2013,BOAT,NA,NA,SNPL,1
8/12/2013,TURTLE,NA,NA,SNPL,2
8/12/2013,TRASH,NA,NA,SNPL,2
8/12/2013,NARROWS,NA,NA,SNPL,6
8/12/2013,TREX,NA,NA,SNPL,1
8/12/2013,GEEK,NA,NA,SNPL,24
8/12/2013,TEETER,NA,NA,SNPL,1
8/12/2013,ELEPHGRAVE,NA,NA,SNPL,1
8/12/2013,TRASH,NA,NA,SNPL,2
8/12/2013,DEADBUG,NA,NA,SNPL,1
8/12/2013,ENDCOVE,NA,NA,SNPL,5
8/12/2013,DISC,NA,NA,SNPL,3
8/12/2013,ICELAVA,NA,NA,SNPL,8
8/12/2013,UTAH,NA,NA,SNPL,3
8/12/2013,AMPHITHEATRE,NA,NA,SNPL,10
8/12/2013,GRANDCANYON,NA,NA,SNPL,3
8/12/2013,FINGER,NA,NA,SNPL,6
8/12/2013,WITCH,NA,NA,SNPL,17
8/12/2013,ELEPHANTSEAL,NA,NA,SNPL,4
8/12/2013,STUMP,NA,NA,SNPL,1
8/12/2013,METEOR,NA,NA,SNPL,1
8/12/2013,BORDER TRAIL,NA,NA,SNPL,9
8/12/2013,DRIFTWOOD,NA,NA,SNPL,1
8/12/2013,STOOL,NA,NA,SNPL,1
8/12/2013,BORDER TRAIL,NA,NA,SNPL,1
8/12/2013,PTRASH,NA,NA,SNPL,3
8/12/2013,FORT,NA,NA,SNPL,5
8/12/2013,DISC,NA,NA,SNPL,10
8/12/2013,NSURFOPEN,NA,NA,SNPL,38
8/12/2013,SSURFCLOSED,NA,NA,SNPL,8
8/12/2013,NSURFOPEN,NA,NA,SNPL,5
8/12/2013,NSURFOPEN,NA,NA,SNPL,8
8/12/2013,SEADRAGON,NA,NA,SNPL,3
8/12/2013,CLUB,NA,NA,SNPL,2
8/12/2013,HOOF,NA,NA,SNPL,20
8/12/2013,ROLLINGROCK,NA,NA,SNPL,3
8/12/2013,TRILOG,NA,NA,SNPL,3
8/19/2013,SHORTRIBS,NA,NA,SNPL,1
8/19/2013,TEETER,NA,NA,SNPL,3
8/19/2013,DEADBUG,NA,NA,SNPL,1
8/19/2013,GEEK,NA,NA,SNPL,38
8/19/2013,TREX,NA,NA,SNPL,2
8/19/2013,POCKET2,NA,NA,SNPL,17
8/19/2013,POCKET1,NA,NA,SNPL,2
8/19/2013,NARROWS,NA,NA,SNPL,3
8/19/2013,NARROWS,NA,NA,SNPL,12
8/19/2013,BOAT,NA,NA,SNPL,5
8/19/2013,GROSS,NA,NA,SNPL,1
8/19/2013,NARROWS,NA,NA,SNPL,3
8/19/2013,NSURFOPEN,NA,NA,SNPL,30
8/19/2013,NSURFOPEN,NA,NA,SNPL,31
8/19/2013,WALLBORDER,NA,NA,SNPL,6
8/19/2013,WALL OPEN,NA,NA,SNPL,1
8/19/2013,BEACH FUZZ,NA,NA,SNPL,2
8/19/2013,LEG,NA,NA,SNPL,3
8/19/2013,LOUNGE,NA,NA,SNPL,1
8/19/2013,SPLITLOG,NA,NA,SNPL,1
8/19/2013,CIGAR,NA,NA,SNPL,1
8/19/2013,BOWL,NA,NA,SNPL,1
8/19/2013,BUOY,NA,NA,SNPL,4
8/19/2013,TIP,NA,NA,SNPL,6
8/19/2013,FORK,NA,NA,SNPL,5
8/19/2013,TOTEM,NA,NA,SNPL,4
8/19/2013,BUOY,NA,NA,SNPL,6
8/19/2013,NSURFOPEN,NA,NA,SNPL,55
8/19/2013,PTRASH,NA,NA,SNPL,10
8/19/2013,DROOP,NA,NA,SNPL,1
8/19/2013,BORDER TRAIL,NA,NA,SNPL,1
8/19/2013,STUMP,NA,NA,SNPL,40
8/19/2013,SQUID,NA,NA,SNPL,1
8/19/2013,4303BUOY,NA,NA,SNPL,1
8/19/2013,ICELAVA,NA,NA,SNPL,5
8/19/2013,DISC,NA,NA,SNPL,3
8/19/2013,THIRSTY,NA,NA,SNPL,1
8/19/2013,OJ,NA,NA,SNPL,1
8/19/2013,BOTTLEBUOY,NA,NA,SNPL,4
8/19/2013,MOLE,NA,NA,SNPL,2
8/19/2013,BOTTLELOG,NA,NA,SNPL,3
8/19/2013,TREX,NA,NA,SNPL,6
8/19/2013,BOTTLELOG,NA,NA,SNPL,3
8/19/2013,UTAH,NA,NA,SNPL,4
8/19/2013,BORDER TRAIL,NA,NA,SNPL,15
8/26/2013,WALL OPEN,NA,NA,SNPL,8
8/26/2013,BEACH FUZZ,NA,NA,SNPL,2
8/26/2013,KNOT,NA,NA,SNPL,1
8/26/2013,LEG,NA,NA,SNPL,1
8/26/2013,TP,NA,NA,SNPL,2
8/26/2013,LOUNGE,NA,NA,SNPL,2
8/26/2013,CIGAR,NA,NA,SNPL,1
8/26/2013,TIP,NA,NA,SNPL,20
8/26/2013,PILE,NA,NA,SNPL,4
8/26/2013,FORK,NA,NA,SNPL,2
8/26/2013,TOTEM,NA,NA,SNPL,7
8/26/2013,BOJUM,NA,NA,SNPL,4
8/26/2013,BOJUM,NA,NA,SNPL,1
8/26/2013,BUOY,NA,NA,SNPL,1
8/26/2013,TIP,NA,NA,SNPL,1
8/26/2013,WALL OPEN,NA,NA,SNPL,3
8/26/2013,NSURFOPEN,NA,NA,SNPL,5
8/26/2013,NSURFOPEN,NA,NA,SNPL,58
8/26/2013,WITCH,NA,NA,SNPL,1
8/26/2013,SQUID,NA,NA,SNPL,5
8/26/2013,DRIFTWOOD,NA,NA,SNPL,5
8/26/2013,STOOL,NA,NA,SNPL,3
8/26/2013,FORT,NA,NA,SNPL,13
8/26/2013,PAINT,NA,NA,SNPL,15
8/26/2013,POCKET2,NA,NA,SNPL,9
8/26/2013,POCKET1,NA,NA,SNPL,5
8/26/2013,NARROWS,NA,NA,SNPL,30
8/26/2013,NARROWS,NA,NA,SNPL,15
8/26/2013,BOAT,NA,NA,SNPL,5
8/26/2013,TURTLE,NA,NA,SNPL,2
8/26/2013,PICKUPSTIX,NA,NA,SNPL,4
8/26/2013,TRASH,NA,NA,SNPL,5
8/26/2013,JUGHEAD,NA,NA,SNPL,7
8/26/2013,PICKUPSTIX,NA,NA,SNPL,1
8/26/2013,TREX,NA,NA,SNPL,3
8/26/2013,TOMBSTONE,NA,NA,SNPL,3
8/26/2013,SHSEND,NA,NA,SNPL,5
8/26/2013,MOLE,NA,NA,SNPL,1
8/26/2013,ROLLINGROCK,NA,NA,SNPL,2
8/26/2013,TOMBSTONE,NA,NA,SNPL,11
8/26/2013,SHCREEK,NA,NA,SNPL,1
8/26/2013,TREX,NA,NA,SNPL,6
8/26/2013,ICELAVA,NA,NA,SNPL,6
8/26/2013,SQUID,NA,NA,SNPL,1
8/26/2013,PEBBLE,NA,NA,SNPL,2
8/26/2013,STUMP,NA,NA,SNPL,2
8/26/2013,BORDER TRAIL,NA,NA,SNPL,3
8/26/2013,BORDER TRAIL,NA,NA,SNPL,10
8/26/2013,CAMP,NA,NA,SNPL,2
8/26/2013,ICELAVA,NA,NA,SNPL,4
8/26/2013,GEEK,NA,NA,SNPL,4
8/26/2013,DEADBUG,NA,NA,SNPL,1
8/26/2013,TEETER,NA,NA,SNPL,3
8/26/2013,SHORTRIBS,NA,NA,SNPL,4
8/26/2013,GEEK,NA,NA,SNPL,31
8/26/2013,BORDER TRAIL,NA,NA,SNPL,4
8/26/2013,STUMP,NA,NA,SNPL,8
8/26/2013,PEBBLE,NA,NA,SNPL,15
8/26/2013,UTAH,NA,NA,SNPL,6
8/26/2013,BORDER TRAIL,NA,NA,SNPL,25
8/26/2013,SQUID,NA,NA,SNPL,2
8/26/2013,ELEPHANTSEAL,NA,NA,SNPL,10
8/26/2013,WITCH,NA,NA,SNPL,7
9/2/2013,SSURFCLOSED,NA,NA,SNPL,3
9/2/2013,FORT,NA,NA,SNPL,6
9/2/2013,DRIFTWOOD,NA,NA,SNPL,6
9/2/2013,BORDER TRAIL,NA,NA,SNPL,25
9/2/2013,STUMP,NA,NA,SNPL,2
9/2/2013,PEBBLE,NA,NA,SNPL,8
9/2/2013,ELEPHANTSEAL,NA,NA,SNPL,1
9/2/2013,FINGER,NA,NA,SNPL,10
9/2/2013,AMPHITHEATRE,NA,NA,SNPL,4
9/2/2013,WALL OPEN,NA,NA,SNPL,9
9/2/2013,WALLBORDER,NA,NA,SNPL,3
9/2/2013,WALLBORDER,NA,NA,SNPL,6
9/2/2013,WILLOW,NA,NA,SNPL,10
9/2/2013,CANON,NA,NA,SNPL,3
9/2/2013,TIP,NA,NA,SNPL,5
9/2/2013,PILE,NA,NA,SNPL,21
9/2/2013,FORK,NA,NA,SNPL,1
9/2/2013,TOTEM,NA,NA,SNPL,3
9/2/2013,BOJUM,NA,NA,SNPL,8
9/2/2013,NSURFOPEN,NA,NA,SNPL,152
9/2/2013,POCKET2,NA,NA,SNPL,9
9/2/2013,NARROWS,NA,NA,SNPL,10
9/2/2013,NARROWS,NA,NA,SNPL,5
9/2/2013,NARROWS,NA,NA,SNPL,2
9/2/2013,BOAT,NA,NA,SNPL,2
9/2/2013,TURTLE,NA,NA,SNPL,2
9/2/2013,GROSS,NA,NA,SNPL,2
9/2/2013,PICKUPSTIX,NA,NA,SNPL,1
9/2/2013,TRASH,NA,NA,SNPL,2
9/2/2013,JUGHEAD,NA,NA,SNPL,1
9/2/2013,STIX,NA,NA,SNPL,2
9/2/2013,ELEPHGRAVE,NA,NA,SNPL,1
9/2/2013,SHORTRIBS,NA,NA,SNPL,5
9/2/2013,TEETER,NA,NA,SNPL,3
9/2/2013,DEADBUG,NA,NA,SNPL,6
9/2/2013,GEEK,NA,NA,SNPL,28
9/2/2013,TRASH,NA,NA,SNPL,4
9/2/2013,SHCREEK,NA,NA,SNPL,1
9/2/2013,SHSEND,NA,NA,SNPL,2
9/9/2013,SHORTRIBS,NA,NA,SNPL,2
9/9/2013,ELEPHGRAVE,NA,NA,SNPL,6
9/9/2013,STIX,NA,NA,SNPL,4
9/9/2013,JUGHEAD,NA,NA,SNPL,7
9/9/2013,PICKUPSTIX,NA,NA,SNPL,1
9/9/2013,TURTLE,NA,NA,SNPL,13
9/9/2013,BOAT,NA,NA,SNPL,8
9/9/2013,NARROWS,NA,NA,SNPL,31
9/9/2013,POCKET1,NA,NA,SNPL,1
9/9/2013,POCKET2,NA,NA,SNPL,10
9/9/2013,WALL OPEN,NA,NA,SNPL,2
9/9/2013,WALLBORDER,NA,NA,SNPL,3
9/9/2013,BOJUM,NA,NA,SNPL,10
9/9/2013,BUOY,NA,NA,SNPL,7
9/9/2013,BUOY,NA,NA,SNPL,18
9/9/2013,WALLBORDER,NA,NA,SNPL,8
9/9/2013,NSURFOPEN,NA,NA,SNPL,90
9/9/2013,NSURFOPEN,NA,NA,SNPL,9
9/9/2013,NSURFOPEN,NA,NA,SNPL,2
9/9/2013,PAINT,NA,NA,SNPL,8
9/9/2013,PTRASH,NA,NA,SNPL,1
9/9/2013,TREX,NA,NA,SNPL,34
9/9/2013,TRILOG,NA,NA,SNPL,6
9/9/2013,BOTTLELOG,NA,NA,SNPL,2
9/9/2013,MOLE,NA,NA,SNPL,2
9/9/2013,MINIDUMP,NA,NA,SNPL,1
9/9/2013,BUOYFARM,NA,NA,SNPL,3
9/9/2013,SEADRAGON,NA,NA,SNPL,1
9/9/2013,PIXIE,NA,NA,SNPL,4
9/9/2013,BOINGI,NA,NA,SNPL,5
9/9/2013,TRILOG,NA,NA,SNPL,1
9/16/2013,SHORTRIBS,NA,NA,SNPL,1
9/16/2013,TREX,NA,NA,SNPL,27
9/16/2013,STIX,NA,NA,SNPL,4
9/16/2013,NARROWS,NA,NA,SNPL,1
9/16/2013,NARROWS,NA,NA,SNPL,3
9/16/2013,NARROWS,NA,NA,SNPL,13
9/16/2013,NARROWS,NA,NA,SNPL,22
9/16/2013,NARROWS,NA,NA,SNPL,10
9/16/2013,POCKET1,NA,NA,SNPL,2
9/16/2013,POCKET2,NA,NA,SNPL,8
9/16/2013,NSURFOPEN,NA,NA,SNPL,1
9/16/2013,NSURFOPEN,NA,NA,SNPL,13
9/16/2013,NSURFOPEN,NA,NA,SNPL,7
9/16/2013,NSURFOPEN,NA,NA,SNPL,60
9/16/2013,SSURFCLOSED,NA,NA,SNPL,1
9/16/2013,PAINT,NA,NA,SNPL,9
9/16/2013,FORT,NA,NA,SNPL,6
9/16/2013,BORDER TRAIL,NA,NA,SNPL,1
9/16/2013,BUOY,NA,NA,SNPL,6
9/16/2013,BUOY,NA,NA,SNPL,12
9/16/2013,MOLE,NA,NA,SNPL,2
9/16/2013,SHSEND,NA,NA,SNPL,11
9/23/2013,SHCREEK,NA,NA,SNPL,1
9/23/2013,BOTTLELOG,NA,NA,SNPL,10
9/23/2013,SHSEND,NA,NA,SNPL,5
9/23/2013,GEEK,NA,NA,SNPL,3
9/23/2013,NARROWS,NA,NA,SNPL,2
9/23/2013,NARROWS,NA,NA,SNPL,4
9/23/2013,NARROWS,NA,NA,SNPL,5
9/23/2013,NARROWS,NA,NA,SNPL,15
9/23/2013,NARROWS,NA,NA,SNPL,30
9/23/2013,BORDER TRAIL,NA,NA,SNPL,8
9/23/2013,WALLBORDER,NA,NA,SNPL,3
9/23/2013,WALLBORDER,NA,NA,SNPL,6
9/23/2013,WILLOW,NA,NA,SNPL,10
9/23/2013,CANON,NA,NA,SNPL,3
9/23/2013,TIKI,NA,NA,SNPL,10
9/23/2013,NSURFOPEN,NA,NA,SNPL,54
9/23/2013,SSURFCLOSED,NA,NA,SNPL,3
9/23/2013,SIGN,NA,NA,SNPL,2
9/23/2013,PAINT,NA,NA,SNPL,10
9/23/2013,BORDER TRAIL,NA,NA,SNPL,13
9/30/2013,BORDER TRAIL,NA,NA,SNPL,38
9/30/2013,ELEPHANTSEAL,NA,NA,SNPL,1
9/30/2013,ROCKBLUE,NA,NA,SNPL,5
9/30/2013,UTAH,NA,NA,SNPL,1
10/21/2013,CLUB,NA,NA,SNPL,51
10/21/2013,BOTTLELOG,NA,NA,SNPL,25
10/21/2013,SHSEND,NA,NA,SNPL,1
10/21/2013,ARROWHEAD,NA,NA,SNPL,1
10/21/2013,NARROWS,NA,NA,SNPL,12
10/21/2013,BUOY,NA,NA,SNPL,4
10/21/2013,NSURFOPEN,NA,NA,SNPL,60
10/21/2013,PAINT,NA,NA,SNPL,2
10/21/2013,FORT,NA,NA,SNPL,14
10/21/2013,DRIFTWOOD,NA,NA,SNPL,20
10/21/2013,BORDER TRAIL,NA,NA,SNPL,16
10/21/2013,PEBBLE,NA,NA,SNPL,20
10/21/2013,BUOY,NA,NA,SNPL,3
10/21/2013,BOJUM,NA,NA,SNPL,3
11/11/2013,WILLOW,NA,NA,SNPL,4
11/11/2013,KNOT,NA,NA,SNPL,10
11/11/2013,NSURFOPEN,NA,NA,SNPL,75
11/11/2013,PTRASH,NA,NA,SNPL,10
11/11/2013,DRIFTWOOD,NA,NA,SNPL,15
11/11/2013,BORDER TRAIL,NA,NA,SNPL,5
11/11/2013,AMPHITHEATRE,NA,NA,SNPL,3
11/11/2013,ICELAVA,NA,NA,SNPL,10
12/9/2013,DISC,NA,NA,SNPL,3
12/9/2013,ICELAVA,NA,NA,SNPL,5
12/9/2013,GRANDCANYON,NA,NA,SNPL,4
12/9/2013,OBVIOUSLOG,NA,NA,SNPL,3
12/9/2013,CAMP,NA,NA,SNPL,7
12/9/2013,WITCH,NA,NA,SNPL,3
12/9/2013,SQUID,NA,NA,SNPL,1
12/9/2013,PEBBLE,NA,NA,SNPL,2
12/9/2013,STUMP,NA,NA,SNPL,3
12/9/2013,BORDER TRAIL,NA,NA,SNPL,1
12/9/2013,DROOP,NA,NA,SNPL,2
12/9/2013,STOOL,NA,NA,SNPL,2
12/9/2013,PTRASH,NA,NA,SNPL,2
12/9/2013,FORT,NA,NA,SNPL,1
12/9/2013,PAINT,NA,NA,SNPL,2
12/9/2013,SIGN,NA,NA,SNPL,3
12/9/2013,NSURFOPEN,NA,NA,SNPL,10
12/9/2013,BUOY,NA,NA,SNPL,2
12/9/2013,BOJUM,NA,NA,SNPL,4
12/9/2013,FORK,NA,NA,SNPL,2
12/9/2013,PILE,NA,NA,SNPL,1
12/9/2013,TIP,NA,NA,SNPL,2
12/9/2013,TIKI,NA,NA,SNPL,2
12/9/2013,BOWL,NA,NA,SNPL,1
12/9/2013,CIGAR,NA,NA,SNPL,1
12/9/2013,SPLITLOG,NA,NA,SNPL,1
12/9/2013,LOUNGE,NA,NA,SNPL,1
