ID_new,source,ID,Survey Week,Survey Date,Monitor Initials,Transect Block,Beach Section Initials,BEACH,Time,Males Individual,Females Individual,Unknown Individual,Pairs,Flock,Birds Checked,Banded,Juvenile,Chicks,Brood,Total,Sanity Check,Transect Block Notes,Poss Dup
18855,2014_jkm,2295,9/1/2014,9/3/2014,JKM,BOTTLELOG,SHS,NORTH,12:19,0,0,0,0,0,,,0,0,0,0,FALSE,,
18856,2014_jkm,2296,9/1/2014,9/3/2014,JKM,TRILOG,SHS,NORTH,12:24,0,0,0,0,0,,,0,0,0,0,FALSE,,
18857,2014_jkm,2297,9/1/2014,9/3/2014,JKM,SHSEND,SAN,NORTH,12:35,0,0,0,0,0,,,0,0,0,0,FALSE,,
18858,2014_jkm,2298,9/1/2014,9/3/2014,JKM,ARROWHEAD,SAN,NORTH,12:39,0,0,0,0,0,,,0,0,0,0,FALSE,,
18859,2014_jkm,2299,9/1/2014,9/3/2014,JKM,L13BUOY,SAN,NORTH,12:42,0,0,0,0,0,,,0,0,0,0,FALSE,,
18860,2014_jkm,2300,9/1/2014,9/3/2014,JKM,NICEPERCH,SAN,NORTH,12:45,0,0,0,0,0,,,0,0,0,0,FALSE,,
18861,2014_jkm,2301,9/1/2014,9/3/2014,JKM,TOMBSTONE,SAN,NORTH,12:48,0,0,0,0,0,,,0,0,0,0,FALSE,,
18862,2014_jkm,2302,9/1/2014,9/3/2014,JKM,TREX,SAN,NORTH,12:51,0,0,0,0,0,,,0,0,0,0,FALSE,trespass,
18863,2014_jkm,2303,9/1/2014,9/3/2014,JKM,GEEK,SAN,NORTH,12:59,0,0,16,0,21,,,5,0,0,21,FALSE,,
18864,2014_jkm,2304,9/1/2014,9/3/2014,JKM,DEADBUG,SAN,NORTH,13:36,0,0,3,0,0,,,0,0,0,3,FALSE,,
18865,2014_jkm,2305,9/1/2014,9/3/2014,JKM,TEETER,SAN,NORTH,13:45,2,0,2,0,0,,,0,2,3,4,FALSE,coyote on beach,
18866,2014_jkm,2306,9/1/2014,9/3/2014,JKM,SHORTRIBS,SAN,NORTH,14:11,0,0,2,0,0,,,0,0,0,2,FALSE,,
18867,2014_jkm,2307,9/1/2014,9/3/2014,JKM,ELEPHGRAVE,SAN,NORTH,14:17,2,0,4,0,9,,,3,0,0,9,FALSE,,
18868,2014_jkm,2308,9/1/2014,9/3/2014,JKM,STIX,SAN,NORTH,14:28,0,0,0,0,0,,,1,0,0,1,FALSE,,
18869,2014_jkm,2309,9/1/2014,9/3/2014,JKM,JUGHEAD,SAN,NORTH,14:31,0,0,0,0,0,,,0,0,0,0,FALSE,,
18870,2014_jkm,2310,9/1/2014,9/3/2014,JKM,TRASH,SAN,NORTH,14:35,0,0,0,0,0,,,0,0,0,0,FALSE,,
18871,2014_jkm,2852,9/1/2014,9/3/2014,LAH,BORDER TRAIL,SSO,SOUTH,10:58,0,0,0,0,0,,,0,0,0,0,FALSE,,
18872,2014_jkm,2853,9/1/2014,9/3/2014,LAH,METEOR,SSO,SOUTH,10:54,1,0,0,0,0,,,1,0,0,2,FALSE,,
18873,2014_jkm,2854,9/1/2014,9/3/2014,LAH,STUMP,SSO,SOUTH,10:53,0,0,0,0,0,,,0,0,0,0,FALSE,,
18874,2014_jkm,2855,9/1/2014,9/3/2014,LAH,PEBBLE,SSO,SOUTH,10:49,0,0,0,0,0,,,0,0,0,0,FALSE,,
18875,2014_jkm,2856,9/1/2014,9/3/2014,LAH,SQUID,SSO,SOUTH,10:46,0,0,0,0,0,,,0,0,0,0,FALSE,,
18876,2014_jkm,2857,9/1/2014,9/3/2014,LAH,ELEPHANTSEAL,SSO,SOUTH,10:44,0,0,0,0,0,,,0,0,0,0,FALSE,,
18877,2014_jkm,2858,9/1/2014,9/3/2014,LAH,WITCH,SSO,SOUTH,10:41,0,0,0,0,0,,,0,0,0,0,FALSE,,
18878,2014_jkm,2859,9/1/2014,9/3/2014,LAH,CAMP,SSO,SOUTH,10:38,0,0,0,0,0,,,0,0,0,0,FALSE,,
18879,2014_jkm,2860,9/1/2014,9/3/2014,LAH,OBVIOUSLOG,SSO,SOUTH,10:36,0,0,1,0,0,,,0,0,0,1,FALSE,,
18880,2014_jkm,2861,9/1/2014,9/3/2014,LAH,4303BUOY,SSO,SOUTH,10:26,1,0,2,0,0,,,2,0,0,5,FALSE,,
18881,2014_jkm,2862,9/1/2014,9/3/2014,LAH,ROCKBLUE,SSO,SOUTH,10:20,0,0,0,0,0,,,0,0,0,0,FALSE,,
18882,2014_jkm,2863,9/1/2014,9/3/2014,LAH,FINGER,SSO,SOUTH,10:17,0,0,0,0,0,,,0,0,0,0,FALSE,,
18883,2014_jkm,2864,9/1/2014,9/3/2014,LAH,GRANDCANYON,SSO,SOUTH,10:07,0,0,9,0,0,,,2,0,0,11,FALSE,,
18884,2014_jkm,2865,9/1/2014,9/3/2014,LAH,AMPHITHEATRE,SSO,SOUTH,10:00,0,0,0,0,0,,,0,0,0,0,FALSE,,
18885,2014_jkm,2866,9/1/2014,9/3/2014,LAH,UTAH,SSO,SOUTH,9:49,1,0,14,0,22,,,7,0,0,22,FALSE,,
18886,2014_jkm,2867,9/1/2014,9/3/2014,LAH,ICELAVA,SSO,SOUTH,9:32,0,0,3,0,3,,,0,0,0,3,FALSE,,
18887,2014_jkm,2868,9/1/2014,9/3/2014,LAH,DISC,SSO,SOUTH,9:25,0,0,2,0,0,,,4,0,0,6,FALSE,,
18888,2014_jkm,2869,9/1/2014,9/3/2014,LAH,ENDCOVE,SSO,SOUTH,9:23,0,0,0,0,0,,,0,0,0,0,FALSE,,
18889,2014_jkm,2249,9/15/2014,9/15/2014,LAH,TREX,SAN,NORTH,10:58,0,0,0,0,0,,,0,0,0,0,FALSE,,
18890,2014_jkm,2250,9/15/2014,9/15/2014,LAH,GEEK,SAN,NORTH,11:14,0,0,0,0,0,,,0,0,0,0,FALSE,,
18891,2014_jkm,2251,9/15/2014,9/15/2014,LAH,DEADBUG,SAN,NORTH,11:20,1,0,7,0,8,,,4,1,0,12,FALSE,,
18892,2014_jkm,2252,9/15/2014,9/15/2014,LAH,TEETER,SAN,NORTH,11:39,0,0,22,0,24,,,2,0,0,24,FALSE,,
18893,2014_jkm,2253,9/15/2014,9/15/2014,LAH,SHORTRIBS,SAN,NORTH,11:55,0,0,3,0,0,,,0,0,0,3,FALSE,,
18894,2014_jkm,2254,9/15/2014,9/15/2014,LAH,ELEPHGRAVE,SAN,NORTH,12:02,0,0,2,0,0,,,1,0,0,3,FALSE,,
18895,2014_jkm,2255,9/15/2014,9/15/2014,LAH,STIX,SAN,NORTH,12:07,0,0,1,0,0,,,1,0,0,2,FALSE,,
18896,2014_jkm,2256,9/15/2014,9/15/2014,LAH,JUGHEAD,SAN,NORTH,12:11,0,0,0,0,0,,,0,0,0,0,FALSE,,
18897,2014_jkm,2257,9/15/2014,9/15/2014,LAH,TRASH,SAN,NORTH,12:14,0,0,0,0,0,,,0,0,0,0,FALSE,,
18898,2014_jkm,2258,9/15/2014,9/15/2014,LAH,PICKUPSTIX,SAN,NORTH,12:17,0,0,0,0,0,,,0,0,0,0,FALSE,,
18899,2014_jkm,2259,9/15/2014,9/15/2014,LAH,WISHBONE,SAN,NORTH,12:20,0,0,0,0,0,,,0,0,0,0,FALSE,,
18900,2014_jkm,2260,9/15/2014,9/15/2014,LAH,GROSS,SAN,NORTH,12:26,0,0,0,0,0,,,0,0,0,0,FALSE,,
18901,2014_jkm,2261,9/15/2014,9/15/2014,LAH,TURTLE,SAN,NORTH,12:32,0,0,2,0,0,,,0,0,0,2,FALSE,,
18902,2014_jkm,2262,9/15/2014,9/15/2014,LAH,BOAT,SAN,NORTH,12:37,0,0,0,0,0,,,0,0,0,0,FALSE,,
18903,2014_jkm,2263,9/15/2014,9/15/2014,LAH,NARROWS,SAN,NORTH,12:40,0,0,0,0,0,,,0,0,0,0,FALSE,,
18904,2014_jkm,2264,9/15/2014,9/15/2014,LAH,COBBLE,PNO,PURISIMA,12:51,0,0,0,0,0,,,0,0,0,0,FALSE,,
18905,2014_jkm,2265,9/15/2014,9/15/2014,LAH,POCKET1,PNO,PURISIMA,12:57,0,0,0,0,0,,,0,0,0,0,FALSE,,
18906,2014_jkm,2266,9/15/2014,9/15/2014,LAH,POCKET2,PNO,PURISIMA,13:15,0,0,0,0,0,,,0,0,0,0,FALSE,,
18908,2014_jkm,2506,9/15/2014,9/15/2014,JKM,MINOPEN,MIN,NORTH,10:00,0,0,0,0,0,,,0,0,0,0,FALSE,,
18909,2014_jkm,2507,9/15/2014,9/15/2014,JKM,MINBORDER,MIN,NORTH,10:05,1,0,2,0,5,,,2,0,0,5,FALSE,,
18910,2014_jkm,2508,9/15/2014,9/15/2014,JKM,TUVU,MIN,NORTH,10:14,0,0,0,0,0,,,0,0,0,0,FALSE,,
18911,2014_jkm,2509,9/15/2014,9/15/2014,JKM,ALLIGATOR,MIN,NORTH,10:16,0,0,0,0,0,,,0,0,0,0,FALSE,,
18912,2014_jkm,2510,9/15/2014,9/15/2014,JKM,CHEST,MIN,NORTH,10:18,0,0,2,0,0,,,0,0,0,2,FALSE,,
18913,2014_jkm,2511,9/15/2014,9/15/2014,JKM,ANCHOR,MIN,NORTH,10:24,0,0,0,0,0,,,0,0,0,0,FALSE,,
18914,2014_jkm,2512,9/15/2014,9/15/2014,JKM,SHCREEK,SHN,NORTH,10:30,0,0,1,0,0,,,0,0,0,1,FALSE,,
18915,2014_jkm,2513,9/15/2014,9/15/2014,JKM,NEEDLE,SHN,NORTH,10:32,0,0,0,0,0,,,0,0,0,0,FALSE,,
18916,2014_jkm,2514,9/15/2014,9/15/2014,JKM,BOINGI,SHN,NORTH,10:35,1,0,6,0,11,,,4,0,0,11,FALSE,,
18917,2014_jkm,2515,9/15/2014,9/15/2014,JKM,SCAFFOLDING,SHN,NORTH,10:48,0,0,0,0,0,,,0,0,0,0,FALSE,,
18918,2014_jkm,2516,9/15/2014,9/15/2014,JKM,PIXIE,SHN,NORTH,10:51,0,0,6,0,10,,,4,0,0,10,FALSE,,
18919,2014_jkm,2517,9/15/2014,9/15/2014,JKM,SEADRAGON,SHN,NORTH,11:03,0,0,0,0,0,,,0,0,0,0,FALSE,,
18920,2014_jkm,2518,9/15/2014,9/15/2014,JKM,PILLOW,SHN,NORTH,11:07,0,0,1,0,3,,,2,0,0,3,FALSE,,
18921,2014_jkm,2519,9/15/2014,9/15/2014,JKM,CLUB,SHN,NORTH,11:13,0,0,0,0,0,,,0,0,0,0,FALSE,,
18922,2014_jkm,2520,9/15/2014,9/15/2014,JKM,HOOF,SHN,NORTH,11:16,0,0,0,0,0,,,0,0,0,0,FALSE,,
18923,2014_jkm,2521,9/15/2014,9/15/2014,JKM,TIRE,SHN,NORTH,11:24,0,0,0,0,0,,,0,0,0,0,FALSE,,
18924,2014_jkm,2522,9/15/2014,9/15/2014,JKM,THIRSTY,SHN,NORTH,11:26,0,0,0,0,0,,,0,0,0,0,FALSE,,
18925,2014_jkm,2523,9/15/2014,9/15/2014,JKM,BOB,SHN,NORTH,11:30,0,0,0,0,0,,,0,0,0,0,FALSE,,
18926,2014_jkm,2524,9/15/2014,9/15/2014,JKM,ROLLINGROCK,SHN,NORTH,11:34,0,0,0,0,0,,,0,0,0,0,FALSE,kill site,
18927,2014_jkm,2525,9/15/2014,9/15/2014,JKM,SHSSTART,SHS,NORTH,11:43,0,0,0,0,0,,,0,0,0,0,FALSE,,
18928,2014_jkm,2526,9/15/2014,9/15/2014,JKM,RAINBOWSPIN,SHS,NORTH,11:46,0,0,0,0,0,,,0,0,0,0,FALSE,,
18929,2014_jkm,2527,9/15/2014,9/15/2014,JKM,BUOYFARM,SHS,NORTH,11:50,0,0,0,0,0,,,0,0,0,0,FALSE,,
18930,2014_jkm,2528,9/15/2014,9/15/2014,JKM,RUPAUL,SHS,NORTH,11:54,0,0,0,0,0,,,0,0,0,0,FALSE,,
18931,2014_jkm,2529,9/15/2014,9/15/2014,JKM,MINIDUMP,SHS,NORTH,11:57,0,0,0,0,0,,,0,0,0,0,FALSE,,
18932,2014_jkm,2530,9/15/2014,9/15/2014,JKM,OJ,SHS,NORTH,12:02,0,0,0,0,0,,,0,0,0,0,FALSE,,
18933,2014_jkm,2531,9/15/2014,9/15/2014,JKM,BOTTLEBUOY,SHS,NORTH,12:07,0,0,0,0,0,,,0,0,0,0,FALSE,,
18934,2014_jkm,2532,9/15/2014,9/15/2014,JKM,MOLE,SHS,NORTH,12:11,0,0,0,0,0,,,0,0,0,0,FALSE,,
18935,2014_jkm,2533,9/15/2014,9/15/2014,JKM,BOTTLELOG,SHS,NORTH,12:17,0,0,0,0,0,,,0,0,0,0,FALSE,,
18936,2014_jkm,2534,9/15/2014,9/15/2014,JKM,TRILOG,SHS,NORTH,12:22,0,0,0,0,0,,,0,0,0,0,FALSE,,
18937,2014_jkm,2535,9/15/2014,9/15/2014,JKM,SHSEND,SAN,NORTH,12:25,0,0,0,0,0,,,0,0,0,0,FALSE,,
18938,2014_jkm,2536,9/15/2014,9/15/2014,JKM,ARROWHEAD,SAN,NORTH,12:31,0,0,0,0,0,,,0,0,0,0,FALSE,,
18939,2014_jkm,2537,9/15/2014,9/15/2014,JKM,L13BUOY,SAN,NORTH,12:33,0,0,0,0,0,,,0,0,0,0,FALSE,,
18940,2014_jkm,2538,9/15/2014,9/15/2014,JKM,NICEPERCH,SAN,NORTH,12:35,1,0,0,0,0,,,1,1,0,2,FALSE,,
18941,2014_jkm,2539,9/15/2014,9/15/2014,JKM,TOMBSTONE,SAN,NORTH,12:45,0,0,0,0,0,,,0,0,0,0,FALSE,,
18942,2014_jkm,2619,9/15/2014,9/16/2014,LAH,WALL OPEN,WAL,SOUTH,12:55,0,0,0,0,0,,,0,0,0,0,FALSE,,
18943,2014_jkm,2620,9/15/2014,9/16/2014,LAH,WALLBORDER,WAL,SOUTH,12:33,1,0,8,0,11,,,2,0,0,11,FALSE,,
18944,2014_jkm,2621,9/15/2014,9/16/2014,LAH,WILLOW,WAL,SOUTH,12:29,0,0,0,0,0,,,0,0,0,0,FALSE,,
18945,2014_jkm,2622,9/15/2014,9/16/2014,LAH,CANON,WAL,SOUTH,12:24,0,0,0,0,0,,,0,0,0,0,FALSE,,
18946,2014_jkm,2623,9/15/2014,9/16/2014,LAH,BEACH FUZZ,WAL,SOUTH,12:21,0,0,0,0,0,,,0,0,0,0,FALSE,,
18947,2014_jkm,2624,9/15/2014,9/16/2014,LAH,KNOT,WAL,SOUTH,12:18,0,0,0,0,0,,,0,0,0,0,FALSE,,
18948,2014_jkm,2625,9/15/2014,9/16/2014,LAH,LEG,WAL,SOUTH,12:15,0,0,0,0,0,,,0,0,0,0,FALSE,,
18949,2014_jkm,2626,9/15/2014,9/16/2014,LAH,TP,WAL,SOUTH,12:10,0,0,1,0,0,,,0,0,0,1,FALSE,,
18950,2014_jkm,2627,9/15/2014,9/16/2014,LAH,LOUNGE,WAL,SOUTH,12:05,0,0,0,0,0,,,2,0,0,2,FALSE,,
18951,2014_jkm,2628,9/15/2014,9/16/2014,LAH,SPLITLOG,WAL,SOUTH,12:02,0,0,0,0,0,,,2,0,0,2,FALSE,,
18952,2014_jkm,2629,9/15/2014,9/16/2014,LAH,CIGAR,WAL,SOUTH,11:56,2,0,1,0,0,,,1,0,0,4,FALSE,,
18953,2014_jkm,2630,9/15/2014,9/16/2014,LAH,BOWL,WAL,SOUTH,11:45,2,0,2,0,0,,,1,0,0,5,FALSE,,
18954,2014_jkm,2631,9/15/2014,9/16/2014,LAH,TIKI,WAL,SOUTH,11:33,0,0,44,0,45,,,1,0,0,45,FALSE,,
18955,2014_jkm,2632,9/15/2014,9/16/2014,LAH,TIP,SNO,SOUTH,11:22,3,0,17,0,22,,,2,0,0,22,FALSE,,
18956,2014_jkm,2633,9/15/2014,9/16/2014,LAH,PILE,SNO,SOUTH,11:16,0,0,15,0,16,,,1,0,0,16,FALSE,,
18957,2014_jkm,2634,9/15/2014,9/16/2014,LAH,FORK,SNO,SOUTH,11:13,0,0,2,0,0,,,0,0,0,2,FALSE,,
18958,2014_jkm,2635,9/15/2014,9/16/2014,LAH,TOTEM,SNO,SOUTH,11:19,1,0,0,0,0,,,1,0,0,2,FALSE,,
18959,2014_jkm,2636,9/15/2014,9/16/2014,LAH,BOJUM,SNO,SOUTH,11:01,2,0,4,0,0,,,2,0,0,8,FALSE,,
18960,2014_jkm,2637,9/15/2014,9/16/2014,LAH,BUOY,SNO,SOUTH,10:49,0,0,12,0,15,,,3,0,0,15,FALSE,,
18961,2014_jkm,2638,9/15/2014,9/16/2014,LAH,NSURFOPEN,SNO,SOUTH,9:50,6,0,77,0,88,,,5,1,2,88,FALSE,***This entry should be double checked. Notes in transect book were confusing.*** ,
18962,2014_jkm,2870,9/15/2014,9/16/2014,JKM,SSURFCLOSED,SNO,SOUTH,11:39,0,0,0,0,0,,,0,0,0,0,FALSE,,
18963,2014_jkm,2871,9/15/2014,9/16/2014,JKM,SIGN,SNO,SOUTH,11:34,1,0,2,0,0,,,1,0,0,4,FALSE,,
18964,2014_jkm,2872,9/15/2014,9/16/2014,JKM,PAINT,SNO,SOUTH,11:32,0,0,2,0,0,,,2,0,0,4,FALSE,,
18965,2014_jkm,2873,9/15/2014,9/16/2014,JKM,FORT,SNO,SOUTH,11:12,3,0,9,0,16,,,4,0,0,16,FALSE,,
18966,2014_jkm,2874,9/15/2014,9/16/2014,JKM,PTRASH,SNO,SOUTH,11:08,0,0,0,0,0,,,0,0,0,0,FALSE,,
18967,2014_jkm,2875,9/15/2014,9/16/2014,JKM,STOOL,SNO,SOUTH,11:05,0,0,0,0,0,,,0,0,0,0,FALSE,,
18968,2014_jkm,2876,9/15/2014,9/16/2014,JKM,DROOP,SNO,SOUTH,10:57,0,0,2,0,0,,,0,0,0,2,FALSE,,
18969,2014_jkm,2877,9/15/2014,9/16/2014,JKM,DRIFTWOOD,SNO,SOUTH,10:55,0,0,0,0,0,,,0,0,0,0,FALSE,,
18970,2014_jkm,2878,9/15/2014,9/16/2014,JKM,BORDER TRAIL,SSO,SOUTH,10:50,0,0,0,0,0,,,0,0,0,0,FALSE,,
18971,2014_jkm,2879,9/15/2014,9/16/2014,JKM,METEOR,SSO,SOUTH,10:46,0,0,0,0,0,,,0,0,0,0,FALSE,,
18972,2014_jkm,2880,9/15/2014,9/16/2014,JKM,STUMP,SSO,SOUTH,10:42,0,0,0,0,0,,,0,0,0,0,FALSE,,
18973,2014_jkm,2881,9/15/2014,9/16/2014,JKM,PEBBLE,SSO,SOUTH,10:41,0,0,0,0,0,,,0,0,0,0,FALSE,,
18974,2014_jkm,2882,9/15/2014,9/16/2014,JKM,SQUID,SSO,SOUTH,10:40,0,0,0,0,0,,,0,0,0,0,FALSE,,
18975,2014_jkm,2883,9/15/2014,9/16/2014,JKM,ELEPHANTSEAL,SSO,SOUTH,10:39,0,0,0,0,0,,,0,0,0,0,FALSE,,
18976,2014_jkm,2884,9/15/2014,9/16/2014,JKM,WITCH,SSO,SOUTH,10:36,0,0,0,0,0,,,0,0,0,0,FALSE,,
18977,2014_jkm,2885,9/15/2014,9/16/2014,JKM,CAMP,SSO,SOUTH,10:31,0,0,0,0,0,,,0,0,0,0,FALSE,,
18978,2014_jkm,2886,9/15/2014,9/16/2014,JKM,OBVIOUSLOG,SSO,SOUTH,10:30,0,0,0,0,0,,,0,0,0,0,FALSE,,
18979,2014_jkm,2887,9/15/2014,9/16/2014,JKM,4303BUOY,SSO,SOUTH,10:24,0,0,0,0,0,,,0,0,0,0,FALSE,,
18980,2014_jkm,2888,9/15/2014,9/16/2014,JKM,ROCKBLUE,SSO,SOUTH,10:20,0,0,0,0,0,,,0,0,0,0,FALSE,,
18981,2014_jkm,2889,9/15/2014,9/16/2014,JKM,FINGER,SSO,SOUTH,10:18,0,0,0,0,0,,,0,0,0,0,FALSE,,
18982,2014_jkm,2890,9/15/2014,9/16/2014,JKM,GRANDCANYON,SSO,SOUTH,10:11,0,0,0,0,0,,,0,0,0,0,FALSE,,
18983,2014_jkm,2891,9/15/2014,9/16/2014,JKM,AMPHITHEATRE,SSO,SOUTH,10:06,0,0,0,0,0,,,0,0,0,0,FALSE,,
18984,2014_jkm,2892,9/15/2014,9/16/2014,JKM,UTAH,SSO,SOUTH,9:56,2,0,10,0,15,,,3,0,0,15,FALSE,,
18985,2014_jkm,2893,9/15/2014,9/16/2014,JKM,ICELAVA,SSO,SOUTH,9:30,0,0,2,0,0,,,0,0,0,2,FALSE,,
18986,2014_jkm,2894,9/15/2014,9/16/2014,JKM,DISC,SSO,SOUTH,9:37,0,0,0,0,0,,,0,0,0,0,FALSE,,
18987,2014_jkm,2895,9/15/2014,9/16/2014,JKM,ENDCOVE,SSO,SOUTH,9:43,0,0,0,0,0,,,0,0,0,0,FALSE,,
18988,2014_jkm,7098,10/20/2014,10/21/2014,LAH,TREX,SAN,NORTH,10:27,0,0,0,0,0,,,0,0,0,0,FALSE,,
18989,2014_jkm,7099,10/20/2014,10/21/2014,LAH,GEEK,SAN,NORTH,10:35,0,0,0,0,0,,,0,0,0,0,FALSE,,
18990,2014_jkm,7100,10/20/2014,10/21/2014,LAH,DEADBUG,SAN,NORTH,10:39,0,0,0,0,0,,,0,0,0,0,FALSE,,
18991,2014_jkm,7101,10/20/2014,10/21/2014,LAH,TEETER,SAN,NORTH,10:42,0,0,0,0,0,,,0,0,0,0,FALSE,,
18992,2014_jkm,7102,10/20/2014,10/21/2014,LAH,SHORTRIBS,SAN,NORTH,10:45,0,0,0,0,0,,,0,0,0,0,FALSE,,
18993,2014_jkm,7103,10/20/2014,10/21/2014,LAH,ELEPHGRAVE,SAN,NORTH,10:49,0,0,0,0,0,,,0,0,0,0,FALSE,,
18994,2014_jkm,7104,10/20/2014,10/21/2014,LAH,STIX,SAN,NORTH,10:54,0,0,0,0,0,,,0,0,0,0,FALSE,,
18995,2014_jkm,7105,10/20/2014,10/21/2014,LAH,JUGHEAD,SAN,NORTH,10:57,0,0,0,0,0,,,0,0,0,0,FALSE,,
18996,2014_jkm,7106,10/20/2014,10/21/2014,LAH,TRASH,SAN,NORTH,11:00,0,0,0,0,0,,,0,0,0,0,FALSE,,
18997,2014_jkm,7107,10/20/2014,10/21/2014,LAH,PICKUPSTIX,SAN,NORTH,11:03,0,0,0,0,0,,,0,0,0,0,FALSE,,
18998,2014_jkm,7108,10/20/2014,10/21/2014,LAH,WISHBONE,SAN,NORTH,11:06,0,0,0,0,0,,,0,0,0,0,FALSE,,
18999,2014_jkm,7109,10/20/2014,10/21/2014,LAH,GROSS,SAN,NORTH,11:09,0,0,0,0,0,,,0,0,0,0,FALSE,,
19000,2014_jkm,7110,10/20/2014,10/21/2014,LAH,TURTLE,SAN,NORTH,11:13,0,0,0,0,0,,,0,0,0,0,FALSE,,
19001,2014_jkm,7111,10/20/2014,10/21/2014,LAH,BOAT,SAN,NORTH,11:18,0,0,1,0,0,,,0,0,0,1,FALSE,,
19002,2014_jkm,7112,10/20/2014,10/21/2014,LAH,NARROWS,SAN,NORTH,11:25,1,0,6,0,0,,,2,0,0,9,FALSE,,
19003,2014_jkm,7113,10/20/2014,10/21/2014,LAH,COBBLE,PNO,PURISIMA,11:58,0,0,12,0,12,,,0,0,0,12,FALSE,,
19004,2014_jkm,7114,10/20/2014,10/21/2014,LAH,POCKET1,PNO,PURISIMA,12:06,0,0,0,0,0,,,0,0,0,0,FALSE,,
19005,2014_jkm,7115,10/20/2014,10/21/2014,LAH,POCKET2,PNO,PURISIMA,12:32,0,0,0,0,0,,,0,0,0,0,FALSE,,
19006,2014_jkm,7116,10/20/2014,10/21/2014,JKM,MINOPEN,MIN,NORTH,9:44,0,0,0,0,0,,,0,0,0,0,FALSE,,
19007,2014_jkm,7117,10/20/2014,10/21/2014,JKM,MINBORDER,MIN,NORTH,9:48,0,0,1,0,0,,,0,0,0,1,FALSE,,
19008,2014_jkm,7118,10/20/2014,10/21/2014,JKM,TUVU,MIN,NORTH,9:53,0,0,0,0,0,,,0,0,0,0,FALSE,,
19009,2014_jkm,7119,10/20/2014,10/21/2014,JKM,ALLIGATOR,MIN,NORTH,9:57,0,0,0,0,0,,,0,0,0,0,FALSE,,
19010,2014_jkm,7120,10/20/2014,10/21/2014,JKM,CHEST,MIN,NORTH,9:59,0,0,0,0,0,,,0,0,0,0,FALSE,,
19011,2014_jkm,7121,10/20/2014,10/21/2014,JKM,ANCHOR,MIN,NORTH,10:03,0,0,0,0,0,,,0,0,0,0,FALSE,,
19012,2014_jkm,7122,10/20/2014,10/21/2014,JKM,SHCREEK,SHN,NORTH,10:10,0,0,0,0,0,,,0,0,0,0,FALSE,,
19013,2014_jkm,7123,10/20/2014,10/21/2014,JKM,NEEDLE,SHN,NORTH,10:16,0,0,0,0,0,,,0,0,0,0,FALSE,,
19014,2014_jkm,7124,10/20/2014,10/21/2014,JKM,BOINGI,SHN,NORTH,10:23,0,0,32,0,33,,,1,0,0,33,FALSE,,
19015,2014_jkm,7125,10/20/2014,10/21/2014,JKM,SCAFFOLDING,SHN,NORTH,11:00,0,0,3,0,0,,,0,0,0,3,FALSE,,
19016,2014_jkm,7126,10/20/2014,10/21/2014,JKM,PIXIE,SHN,NORTH,11:08,0,0,6,0,3,,,0,0,0,6,FALSE,,
19017,2014_jkm,7127,10/20/2014,10/21/2014,JKM,SEADRAGON,SHN,NORTH,11:14,0,0,0,0,0,,,0,0,0,0,FALSE,,
19018,2014_jkm,7128,10/20/2014,10/21/2014,JKM,PILLOW,SHN,NORTH,11:17,0,0,0,0,0,,,0,0,0,0,FALSE,,
19019,2014_jkm,7129,10/20/2014,10/21/2014,JKM,CLUB,SHN,NORTH,11:20,0,0,0,0,0,,,0,0,0,0,FALSE,,
19020,2014_jkm,7130,10/20/2014,10/21/2014,JKM,HOOF,SHN,NORTH,11:28,0,0,0,0,0,,,0,0,0,0,FALSE,,
19021,2014_jkm,7131,10/20/2014,10/21/2014,JKM,TIRE,SHN,NORTH,11:33,0,0,0,0,0,,,0,0,0,0,FALSE,,
19022,2014_jkm,7132,10/20/2014,10/21/2014,JKM,THIRSTY,SHN,NORTH,11:37,0,0,0,0,0,,,0,0,0,0,FALSE,,
19023,2014_jkm,7133,10/20/2014,10/21/2014,JKM,BOB,SHN,NORTH,11:42,0,0,0,0,0,,,0,0,0,0,FALSE,,
19024,2014_jkm,7134,10/20/2014,10/21/2014,JKM,ROLLINGROCK,SHN,NORTH,11:46,1,0,2,0,3,,,0,0,0,3,FALSE,,
19025,2014_jkm,7135,10/20/2014,10/21/2014,JKM,SHSSTART,SHS,NORTH,11:50,0,0,0,0,0,,,0,0,0,0,FALSE,,
19026,2014_jkm,7136,10/20/2014,10/21/2014,JKM,RAINBOWSPIN,SHS,NORTH,11:57,0,0,0,0,0,,,0,0,0,0,FALSE,,
19027,2014_jkm,7137,10/20/2014,10/21/2014,JKM,BUOYFARM,SHS,NORTH,12:05,0,0,0,0,0,,,0,0,0,0,FALSE,,
19028,2014_jkm,7138,10/20/2014,10/21/2014,JKM,RUPAUL,SHS,NORTH,12:12,0,0,0,0,0,,,0,0,0,0,FALSE,,
19029,2014_jkm,7139,10/20/2014,10/21/2014,JKM,MINIDUMP,SHS,NORTH,12:16,0,0,0,0,0,,,0,0,0,0,FALSE,,
19030,2014_jkm,7140,10/20/2014,10/21/2014,JKM,OJ,SHS,NORTH,12:22,0,0,0,0,0,,,0,0,0,0,FALSE,,
19031,2014_jkm,7141,10/20/2014,10/21/2014,JKM,BOTTLEBUOY,SHS,NORTH,12:26,0,0,0,0,0,,,0,0,0,0,FALSE,,
