ID,Survey Date,Monitor Initials,Transect Block,Time,Males Individual,Total Male,Females Individual,Total Female,Unknown Individual,Pairs,Flock,Birds Checked,Banded,Juvenile,Chicks,Brood,Coyote Tracks,Pig Tracks,Raccoon Tracks,Wrack,Seagrass,Wrack Assessed,Wrack Exclude,Transect Block Notes,Proofed
6696,7/6/2017,JKM,PIXIE,14:27,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6697,7/6/2017,JKM,SEADRAGON,14:24,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6698,7/6/2017,JKM,PILLOW,14:20,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6699,7/6/2017,JKM,CLUB,14:13,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
6700,7/6/2017,JKM,HOOF,14:05,1,1,0,0,0,0,0,0,0,0,1,1,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6701,7/6/2017,JKM,TIRE,12:42,1,1,0,0,0,0,0,1,1,0,3,1,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6702,7/6/2017,JKM,THIRSTY,12:37,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6703,7/6/2017,JKM,BOB,12:29,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6704,7/6/2017,JKM,ROLLINGROCK,12:24,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
6705,7/6/2017,JKM,SHSSTART,12:21,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
6706,7/6/2017,JKM,RAINBOWSPIN,12:18,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
6707,7/6/2017,JKM,BUOYFARM,12:08,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
6708,7/6/2017,JKM,RUPAUL,12:05,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
6709,7/6/2017,JKM,MINIDUMP,11:59,0,0,1,1,0,0,0,2,1,1,0,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
6710,7/6/2017,JKM,OJ,11:54,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
6711,7/6/2017,JKM,BOTTLEBUOY,11:49,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
6712,7/6/2017,JKM,MOLE,11:29,3,3,0,0,0,0,0,3,1,0,2,1,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
6713,7/6/2017,JKM,BOTTLELOG,11:04,0,1,0,1,1,1,0,2,1,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
6714,7/6/2017,JKM,TRILOG,10:59,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
6715,7/6/2017,JKM,SHSEND,10:50,1,1,1,1,0,0,0,2,0,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
6716,7/6/2017,JKM,ARROWHEAD,10:45,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
6717,7/6/2017,JKM,L13BUOY,10:31,2,2,1,1,0,0,0,4,1,1,1,1,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
6718,7/6/2017,JKM,NICEPERCH,10:20,0,0,1,1,1,0,0,3,2,1,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
6719,7/6/2017,JKM,TOMBSTONE,10:13,2,2,0,0,0,0,0,2,2,0,0,1,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
6720,7/6/2017,JKM,TREX,10:00,3,3,1,1,0,0,3,1,0,0,0,1,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
6722,8/21/2017,LAH,ENDCOVE,11:17,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0-1,TRUE,FALSE,TRUE,,TRUE
6723,8/21/2017,LAH,DISC,11:15,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,TRUE,,TRUE
6724,8/21/2017,LAH,ICELAVA,11:20,2,2,0,0,0,0,0,2,0,0,4,2,FALSE,FALSE,FALSE,0-1,TRUE,FALSE,TRUE,,TRUE
6725,8/21/2017,LAH,UTAH,11:25,1,1,0,0,0,0,0,1,1,0,1,1,FALSE,FALSE,FALSE,0-1,TRUE,FALSE,TRUE,,TRUE
6726,8/21/2017,LAH,AMPHITHEATRE,11:35,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0-1,TRUE,FALSE,TRUE,,TRUE
6727,8/21/2017,LAH,GRANDCANYON,11:40,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6728,8/21/2017,LAH,FINGER,11:54,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6729,8/21/2017,LAH,ROCKBLUE,11:58,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6730,8/21/2017,LAH,4303BUOY,12:02,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6731,8/21/2017,LAH,OBVIOUSLOG,12:05,0,0,0,0,1,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6732,8/21/2017,LAH,CAMP,12:18,0,0,0,0,3,0,4,4,1,1,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6733,8/21/2017,LAH,WITCH,12:25,1,1,0,0,0,0,0,1,0,0,1,1,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6734,8/21/2017,LAH,ELEPHANTSEAL,12:30,1,1,0,0,0,0,0,1,0,0,2,1,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6735,8/21/2017,LAH,SQUID,12:35,2,2,0,0,0,0,0,1,1,3,1,2,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6736,8/21/2017,LAH,PEBBLE,12:40,1,1,0,0,0,0,0,1,0,0,1,1,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6737,8/21/2017,LAH,STUMP,13:05,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6738,8/21/2017,LAH,METEOR,13:08,1,1,0,0,0,0,0,1,0,0,0,1,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6739,8/21/2017,LAH,BORDER TRAIL,13:14,0,0,0,0,2,0,3,3,1,1,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6740,8/23/2017,ELR,BORDER TRAIL,8:50,,0,,0,1,,,2,0,1,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6741,8/23/2017,ELR,METEOR,8:58,1,1,,0,,,,1,0,,2,1,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6742,8/23/2017,ELR,STUMP,9:10,,0,,0,,,,1,0,1,,,FALSE,FALSE,FALSE,.5,TRUE,FALSE,TRUE,,TRUE
6743,8/23/2017,ELR,PEBBLE,9:18,1,1,,0,2,,,5,0,2,2,1,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6744,8/23/2017,ELR,SQUID,9:25,1,1,,0,,,,4,1,3,,,FALSE,FALSE,FALSE,.5,TRUE,FALSE,TRUE,,TRUE
6745,8/23/2017,ELR,ELEPHANTSEAL,9:35,1,1,,0,,,,1,0,,2,1,FALSE,FALSE,FALSE,.5,TRUE,FALSE,TRUE,,TRUE
6746,8/23/2017,ELR,WITCH,9:43,1,1,,0,,,,1,0,,2,1,TRUE,FALSE,FALSE,.5,TRUE,FALSE,TRUE,,TRUE
6747,8/23/2017,ELR,CAMP,9:55,,0,,0,3,,,5,1,2,,,TRUE,FALSE,FALSE,.5,FALSE,FALSE,TRUE,,TRUE
6748,8/23/2017,ELR,OBVIOUSLOG,10:12,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,.5,TRUE,FALSE,TRUE,,TRUE
6749,8/23/2017,ELR,4303BUOY,10:16,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,.5,TRUE,FALSE,TRUE,,TRUE
6750,8/23/2017,ELR,ROCKBLUE,10:22,3,3,,0,,,,3,1,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6751,8/23/2017,ELR,FINGER,10:35,,0,,0,1,,,0,,,,,TRUE,FALSE,FALSE,.5,TRUE,FALSE,TRUE,,TRUE
6752,8/23/2017,ELR,GRANDCANYON,10:43,1,1,,0,2,,3,5,1,3,1,1,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6753,8/23/2017,ELR,AMPHITHEATRE,11:00,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6754,8/23/2017,ELR,UTAH,11:06,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6755,8/23/2017,ELR,ICELAVA,11:15,,0,,0,5,,7,7,0,2,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6756,8/23/2017,ELR,DISC,11:25,2,2,,0,2,,,8,4,4,2,2,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6757,8/23/2017,ELR,ENDCOVE,12:00,1,1,,0,,,,1,1,,2,1,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6758,8/24/2017,LAH,BORDER TRAIL,13:10,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6759,8/24/2017,LAH,METEOR,13:20,1,1,0,0,1,0,7,8,0,0,1,1,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6760,8/24/2017,LAH,STUMP,13:30,1,1,0,0,0,0,0,1,0,0,2,1,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6761,8/24/2017,LAH,PEBBLE,13:35,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6762,8/24/2017,LAH,SQUID,13:40,2,2,0,0,0,0,0,2,1,3,1,2,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6763,8/24/2017,LAH,ELEPHANTSEAL,13:45,1,1,0,0,0,0,0,1,0,0,2,1,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6764,8/24/2017,LAH,WITCH,13:50,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6765,8/24/2017,LAH,CAMP,14:05,1,1,0,0,4,0,5,6,0,2,0,1,TRUE,FALSE,FALSE,2,TRUE,FALSE,TRUE,,TRUE
6766,8/24/2017,LAH,OBVIOUSLOG,14:15,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,TRUE,,TRUE
6767,8/24/2017,LAH,4303BUOY,14:25,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6768,8/24/2017,LAH,ROCKBLUE,14:28,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,TRUE,,TRUE
6769,8/24/2017,LAH,FINGER,14:34,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6770,8/24/2017,LAH,GRANDCANYON,14:37,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6771,8/24/2017,LAH,AMPHITHEATRE,14:45,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,TRUE,,TRUE
6772,8/24/2017,LAH,UTAH,14:50,0,0,0,0,0,0,0,1,0,1,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,TRUE,,TRUE
6773,8/24/2017,LAH,ICELAVA,15:00,2,2,0,0,0,0,0,4,2,3,1,1,TRUE,FALSE,FALSE,2,TRUE,FALSE,TRUE,,TRUE
6774,8/24/2017,LAH,DISC,15:15,1,1,0,0,3,0,0,8,6,4,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,TRUE,,TRUE
6775,8/24/2017,LAH,ENDCOVE,15:30,2,2,0,0,0,0,0,2,0,0,3,2,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6776,8/25/2017,ELR,NSURFOPEN,8:15,0,0,0,0,30,0,0,36,8,8,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6777,8/25/2017,ELR,SSURFCLOSED,8:55,0,0,0,0,7,0,0,8,2,1,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6778,8/25/2017,ELR,SIGN,9:05,0,0,0,0,3,0,0,3,1,,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6779,8/25/2017,ELR,PAINT,9:11,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6780,8/25/2017,ELR,FORT,9:25,0,0,0,0,1,0,0,3,2,1,0,1,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6781,8/25/2017,ELR,PTRASH,9:35,1,1,0,0,1,0,0,3,0,1,2,1,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6782,8/25/2017,ELR,STOOL,9:43,0,0,0,0,2,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6783,8/25/2017,ELR,DROOP,9:50,0,0,0,0,12,0,0,13,5,1,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6784,8/25/2017,ELR,DRIFTWOOD,10:05,0,0,0,0,4,0,0,6,1,3,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6785,8/25/2017,ELR,BORDER TRAIL,10:15,0,0,0,0,0,0,0,1,1,1,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6786,8/25/2017,ELR,METEOR,10:21,1,1,0,0,2,0,0,3,0,0,2,1,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6787,8/25/2017,ELR,STUMP,10:35,0,0,0,0,10,0,10,10,4,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6788,8/25/2017,ELR,PEBBLE,10:45,1,1,0,0,0,0,0,1,0,0,2,1,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6789,8/25/2017,ELR,SQUID,10:52,2,2,0,0,0,0,0,0,1,4,0,2,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6790,8/25/2017,ELR,ELEPHANTSEAL,11:02,1,1,0,0,0,0,0,1,0,0,2,1,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6791,8/25/2017,ELR,WITCH,11:12,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6792,8/25/2017,ELR,CAMP,11:15,0,0,0,0,1,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6793,8/25/2017,ELR,OBVIOUSLOG,11:20,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6794,8/25/2017,ELR,4303BUOY,11:25,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6795,8/25/2017,ELR,ROCKBLUE,11:30,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6796,8/25/2017,ELR,FINGER,11:35,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
6797,8/25/2017,ELR,GRANDCANYON,11:40,1,1,0,0,0,0,0,0,0,0,2,1,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6798,8/25/2017,ELR,AMPHITHEATRE,11:48,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6799,8/25/2017,ELR,UTAH,11:55,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6800,8/25/2017,ELR,ICELAVA,12:02,1,1,0,0,2,0,0,3,1,0,1,1,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6801,8/25/2017,ELR,DISC,12:16,0,0,0,0,6,0,0,6,3,4,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6802,8/25/2017,ELR,ENDCOVE,12:30,0,0,0,0,6,0,0,5,3,4,0,2,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6803,8/26/2017,LAH,ENDCOVE,9:20,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6804,8/26/2017,LAH,DISC,9:00,2,2,0,0,3,0,0,8,0,3,1,1,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6805,8/26/2017,LAH,ICELAVA,9:30,1,1,0,0,0,0,0,0,0,2,0,1,TRUE,FALSE,FALSE,2,TRUE,FALSE,TRUE,,TRUE
6806,8/26/2017,LAH,UTAH,9:55,1,1,0,0,3,0,5,9,4,3,0,1,TRUE,FALSE,FALSE,2,TRUE,FALSE,TRUE,,TRUE
6807,8/26/2017,LAH,AMPHITHEATRE,10:08,0,0,0,0,2,0,2,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6808,8/26/2017,LAH,GRANDCANYON,10:15,1,1,0,0,2,0,0,3,2,0,3,1,TRUE,FALSE,FALSE,2,TRUE,FALSE,TRUE,,TRUE
6809,8/26/2017,LAH,FINGER,10:25,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6810,8/26/2017,LAH,ROCKBLUE,10:30,0,0,0,0,8,0,6,2,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6811,8/26/2017,LAH,4303BUOY,10:39,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6812,8/26/2017,LAH,OBVIOUSLOG,10:43,0,0,0,0,4,0,3,4,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6813,8/26/2017,LAH,CAMP,10:49,0,0,0,0,4,0,4,4,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6814,8/26/2017,LAH,WITCH,10:25,1,1,0,0,0,0,0,2,0,1,0,1,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6815,8/26/2017,LAH,ELEPHANTSEAL,11:00,1,1,0,0,0,0,0,1,0,0,2,1,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6816,8/26/2017,LAH,SQUID,11:08,1,1,0,0,1,0,0,5,1,3,0,1,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6817,8/26/2017,LAH,PEBBLE,11:17,0,0,0,0,2,0,0,2,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6818,8/26/2017,LAH,STUMP,11:21,1,1,0,0,8,0,13,13,3,4,0,1,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6819,8/26/2017,LAH,METEOR,11:29,1,1,0,0,2,0,2,5,0,2,0,1,TRUE,FALSE,FALSE,2,TRUE,FALSE,TRUE,,TRUE
6820,8/26/2017,LAH,BORDER TRAIL,11:35,1,1,0,0,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,,TRUE
6821,8/29/2017,LAH,MINOPEN,13:30,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6822,8/29/2017,LAH,MINBORDER,13:25,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6823,8/29/2017,LAH,TUVU,13:22,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6824,8/29/2017,LAH,ALLIGATOR,13:20,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1-2,TRUE,FALSE,FALSE,,TRUE
6825,8/29/2017,LAH,CHEST,13:15,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1-2,TRUE,FALSE,FALSE,,TRUE
6826,8/29/2017,LAH,ANCHOR,13:11,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
6827,8/29/2017,LAH,SHCREEK,13:08,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,,TRUE
6828,8/29/2017,LAH,NEEDLE,13:05,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,,TRUE
6829,8/29/2017,LAH,BOINGI,13:00,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6830,8/29/2017,LAH,SCAFFOLDING,12:55,0,0,0,0,4,0,8,6,2,3,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
6831,8/29/2017,LAH,PIXIE,12:39,0,0,0,0,9,0,14,9,6,6,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6832,8/29/2017,LAH,SEADRAGON,12:36,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6833,8/29/2017,LAH,PILLOW,12:33,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6834,8/29/2017,LAH,CLUB,12:28,0,0,0,0,0,0,0,1,0,1,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6835,8/29/2017,LAH,HOOF,12:23,0,0,0,0,1,0,0,1,1,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
6836,8/29/2017,LAH,TIRE,12:20,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
6837,8/29/2017,LAH,THIRSTY,12:15,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
6838,8/29/2017,LAH,BOB,12:10,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6839,8/29/2017,LAH,ROLLINGROCK,12:05,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6840,8/29/2017,LAH,SHSSTART,12:00,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6841,8/29/2017,LAH,RAINBOWSPIN,11:35,2,2,0,0,3,0,8,9,5,4,0,1,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6842,8/29/2017,LAH,BUOYFARM,11:25,0,0,0,0,0,0,0,1,1,1,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6843,8/29/2017,LAH,RUPAUL,11:20,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6844,8/29/2017,LAH,MINIDUMP,11:05,0,0,0,0,5,0,0,2,1,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6845,8/29/2017,LAH,OJ,11:00,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6846,8/29/2017,LAH,BOTTLEBUOY,10:45,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6847,8/29/2017,LAH,MOLE,10:40,1,1,0,0,0,0,0,0,0,0,1,1,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6848,8/29/2017,LAH,BOTTLELOG,10:25,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6849,8/29/2017,LAH,TRILOG,10:10,1,1,0,0,0,0,0,4,1,3,0,1,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
6850,8/29/2017,LAH,SHSEND,10:00,0,0,0,0,0,0,0,2,2,2,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6851,8/29/2017,LAH,ARROWHEAD,9:55,1,1,0,0,0,0,0,0,0,1,0,1,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6852,8/29/2017,LAH,L13BUOY,9:47,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6853,8/29/2017,LAH,NICEPERCH,9:40,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6854,8/29/2017,LAH,TOMBSTONE,9:35,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
6855,8/29/2017,LAH,TREX,9:30,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
