ID,Survey_week,Survey Date,Monitor Initials,Transect Block,Time,Coyote Tracks,Pig Tracks,Raccoon Tracks,Wrack,Seagrass,Wrack Assessed,Wrack Exclude
3142,3/28/2016,3/30/2016,ELR,LEG,10:08,Yes,No,No,0,FALSE,No,No
3141,3/28/2016,3/30/2016,ELR,KNOT,10:15,Yes,No,No,0.5,TRUE,Yes,No
3140,3/28/2016,3/30/2016,ELR,BEACH FUZZ,10:22,Yes,No,No,0.5,TRUE,Yes,No
3139,3/28/2016,3/30/2016,ELR,CANON,10:27,Yes,No,No,0,FALSE,No,No
3138,3/28/2016,3/30/2016,ELR,WILLOW,10:30,Yes,No,No,0.5,FALSE,Yes,No
3137,3/28/2016,3/30/2016,ELR,WALLBORDER,10:40,Yes,No,No,0,FALSE,No,No
3136,3/28/2016,3/30/2016,ELR,WALL OPEN,10:52,Yes,No,No,0.5,TRUE,Yes,No
3182,3/28/2016,3/30/2016,LAH,ENDCOVE,8:15,No,No,No,0.5,FALSE,Yes,No
3181,3/28/2016,3/30/2016,LAH,DISC,8:16,Yes,No,No,0.5,FALSE,Yes,No
3180,3/28/2016,3/30/2016,LAH,ICELAVA,8:20,Yes,No,No,1,FALSE,Yes,No
3179,3/28/2016,3/30/2016,LAH,UTAH,8:41,Yes,No,No,1,TRUE,Yes,No
3178,3/28/2016,3/30/2016,LAH,AMPHITHEATRE,8:53,Yes,No,No,2,TRUE,Yes,No
3177,3/28/2016,3/30/2016,LAH,GRANDCANYON,9:05,Yes,No,No,1,TRUE,Yes,No
3176,3/28/2016,3/30/2016,LAH,FINGER,9:21,Yes,No,No,1,TRUE,Yes,No
3175,3/28/2016,3/30/2016,LAH,ROCKBLUE,9:28,Yes,No,No,1,FALSE,Yes,No
3174,3/28/2016,3/30/2016,LAH,4303BUOY,9:32,Yes,No,No,1,FALSE,Yes,No
3173,3/28/2016,3/30/2016,LAH,OBVIOUSLOG,9:46,Yes,No,No,1,FALSE,Yes,No
3172,3/28/2016,3/30/2016,LAH,CAMP,9:49,Yes,No,No,1,TRUE,Yes,No
3171,3/28/2016,3/30/2016,LAH,WITCH,9:53,Yes,No,No,1,FALSE,Yes,No
3170,3/28/2016,3/30/2016,LAH,ELEPHANTSEAL,9:59,Yes,No,No,1,FALSE,Yes,No
3169,3/28/2016,3/30/2016,LAH,SQUID,10:02,Yes,No,No,0.5,FALSE,Yes,No
3168,3/28/2016,3/30/2016,LAH,PEBBLE,10:06,No,No,No,0.5,FALSE,Yes,No
3167,3/28/2016,3/30/2016,LAH,STUMP,10:08,Yes,No,No,0.5,TRUE,Yes,No
3166,3/28/2016,3/30/2016,LAH,METEOR,10:23,Yes,No,No,1,FALSE,Yes,No
3165,3/28/2016,3/30/2016,LAH,BORDER TRAIL,10:36,Yes,No,No,1,FALSE,Yes,No
3164,3/28/2016,3/30/2016,LAH,DRIFTWOOD,10:47,No,No,No,0,FALSE,No,No
3163,3/28/2016,3/30/2016,LAH,DROOP,10:51,Yes,No,No,0.5,FALSE,Yes,No
3162,3/28/2016,3/30/2016,LAH,STOOL,11:00,Yes,No,No,1,TRUE,Yes,No
3161,3/28/2016,3/30/2016,LAH,PTRASH,11:05,Yes,No,No,1.5,TRUE,Yes,No
3160,3/28/2016,3/30/2016,LAH,FORT,11:20,Yes,No,No,1,TRUE,Yes,No
3159,3/28/2016,3/30/2016,LAH,PAINT,11:25,Yes,No,No,0.5,FALSE,Yes,No
3158,3/28/2016,3/30/2016,LAH,SIGN,11:29,Yes,No,No,0.5,TRUE,Yes,No
3157,3/28/2016,3/30/2016,LAH,SSURFCLOSED,11:41,Yes,No,No,1,TRUE,Yes,No
3156,3/28/2016,3/30/2016,LAH,NSURFOPEN,11:45,Yes,No,No,1,TRUE,Yes,No
3203,4/4/2016,4/7/2016,JKM,MINOPEN,8:30,Yes,No,No,0,FALSE,No,No
3204,4/4/2016,4/7/2016,JKM,MINBORDER,8:38,Yes,No,No,0.5,TRUE,No,No
3205,4/4/2016,4/7/2016,JKM,TUVU,8:55,Yes,No,No,0.5,TRUE,No,No
3206,4/4/2016,4/7/2016,JKM,ALLIGATOR,8:57,Yes,No,No,0.5,TRUE,No,No
3207,4/4/2016,4/7/2016,JKM,CHEST,9:00,Yes,No,No,0.5,TRUE,No,No
3208,4/4/2016,4/7/2016,JKM,ANCHOR,9:05,Yes,No,No,0.5,TRUE,No,No
3209,4/4/2016,4/7/2016,JKM,SHCREEK,9:12,Yes,No,No,0,FALSE,No,No
3210,4/4/2016,4/7/2016,JKM,NEEDLE,9:24,No,No,No,0,FALSE,No,No
3211,4/4/2016,4/7/2016,JKM,BOINGI,9:28,Yes,No,No,0.5,TRUE,No,No
3212,4/4/2016,4/7/2016,JKM,SCAFFOLDING,9:32,Yes,No,No,0.5,TRUE,No,No
3213,4/4/2016,4/7/2016,JKM,PIXIE,9:37,Yes,No,No,1,TRUE,No,No
3214,4/4/2016,4/7/2016,JKM,SEADRAGON,9:59,Yes,No,No,1,TRUE,No,No
3215,4/4/2016,4/7/2016,JKM,PILLOW,10:04,Yes,No,No,1,TRUE,No,No
3216,4/4/2016,4/7/2016,JKM,CLUB,10:10,Yes,No,No,1,TRUE,No,No
3217,4/4/2016,4/7/2016,JKM,HOOF,10:20,Yes,No,No,0.5,TRUE,No,No
3218,4/4/2016,4/7/2016,JKM,TIRE,10:35,Yes,No,No,0.5,TRUE,No,No
3219,4/4/2016,4/7/2016,JKM,THIRSTY,10:47,Yes,No,No,0.5,TRUE,No,No
3220,4/4/2016,4/7/2016,JKM,BOB,10:55,Yes,No,No,0.5,TRUE,No,No
3221,4/4/2016,4/7/2016,JKM,ROLLINGROCK,10:59,Yes,No,No,0,FALSE,No,No
3222,4/4/2016,4/7/2016,JKM,SHSSTART,11:03,Yes,No,No,0,FALSE,No,No
3223,4/4/2016,4/7/2016,JKM,RAINBOWSPIN,11:07,Yes,No,No,0.5,TRUE,No,No
3224,4/4/2016,4/7/2016,JKM,BUOYFARM,11:13,Yes,No,No,0.5,TRUE,No,No
3225,4/4/2016,4/7/2016,JKM,RUPAUL,11:27,No,No,No,0,FALSE,No,No
3226,4/4/2016,4/7/2016,JKM,MINIDUMP,11:31,Yes,No,No,0,FALSE,No,No
3227,4/4/2016,4/7/2016,JKM,OJ,11:39,Yes,No,No,0,FALSE,No,No
3228,4/4/2016,4/7/2016,JKM,BOTTLEBUOY,11:48,Yes,No,No,0,FALSE,No,No
3229,4/4/2016,4/7/2016,JKM,MOLE,11:54,Yes,No,No,0,FALSE,No,No
3230,4/4/2016,4/7/2016,JKM,BOTTLELOG,12:02,Yes,No,No,0,FALSE,No,No
3231,4/4/2016,4/7/2016,JKM,TRILOG,12:08,Yes,No,No,0,FALSE,No,No
3232,4/4/2016,4/7/2016,JKM,SHSEND,12:15,Yes,No,No,0,FALSE,No,No
3233,4/4/2016,4/7/2016,JKM,ARROWHEAD,12:28,Yes,No,No,0,FALSE,No,No
3234,4/4/2016,4/7/2016,JKM,L13BUOY,12:30,Yes,No,No,0,FALSE,No,No
3235,4/4/2016,4/7/2016,JKM,NICEPERCH,12:33,Yes,No,No,0,FALSE,No,No
3236,4/4/2016,4/7/2016,JKM,TOMBSTONE,12:36,Yes,No,No,0,FALSE,No,No
3184,4/4/2016,4/7/2016,JLH,TREX,9:13,Yes,No,No,0.5,TRUE,Yes,No
3185,4/4/2016,4/7/2016,JLH,GEEK,9:18,Yes,No,No,0.5,TRUE,Yes,No
3186,4/4/2016,4/7/2016,JLH,DEADBUG,9:38,Yes,No,No,0.5,TRUE,Yes,No
3187,4/4/2016,4/7/2016,JLH,TEETER,9:51,Yes,No,No,0,FALSE,No,No
3188,4/4/2016,4/7/2016,JLH,SHORTRIBS,10:02,Yes,No,No,0,FALSE,No,No
3189,4/4/2016,4/7/2016,JLH,ELEPHGRAVE,10:09,Yes,No,No,0,FALSE,No,No
3190,4/4/2016,4/7/2016,JLH,STIX,10:17,Yes,No,No,0.5,TRUE,Yes,No
3191,4/4/2016,4/7/2016,JLH,JUGHEAD,10:26,Yes,No,No,0,FALSE,No,No
3192,4/4/2016,4/7/2016,JLH,TRASH,10:33,Yes,No,No,0.5,TRUE,Yes,No
3193,4/4/2016,4/7/2016,JLH,PICKUPSTIX,10:43,Yes,No,No,0,FALSE,No,No
3194,4/4/2016,4/7/2016,JLH,WISHBONE,11:08,Yes,No,No,0,FALSE,No,No
3195,4/4/2016,4/7/2016,JLH,GROSS,11:20,Yes,No,No,0,FALSE,No,No
3196,4/4/2016,4/7/2016,JLH,TURTLE,11:40,Yes,No,No,0,FALSE,No,No
3197,4/4/2016,4/7/2016,JLH,BOAT,11:51,Yes,No,No,0,FALSE,No,No
3198,4/4/2016,4/7/2016,JLH,NARROWS,12:02,Yes,No,No,0,FALSE,No,No
3199,4/4/2016,4/7/2016,JLH,COBBLE,12:49,Yes,No,No,0,FALSE,No,No
3200,4/4/2016,4/7/2016,JLH,POCKET1,12:56,Yes,No,No,0,FALSE,No,No
3201,4/4/2016,4/7/2016,JLH,POCKET2,13:24,Yes,No,No,0.5,TRUE,Yes,No
3202,4/4/2016,4/7/2016,JLH,PURISIMACOL,13:50,Yes,No,No,-9,FALSE,No,Yes
3255,4/11/2016,4/12/2016,ELR,BUOY,8:46,Yes,No,No,1,TRUE,Yes,No
3254,4/11/2016,4/12/2016,ELR,BOJUM,9:00,Yes,No,No,1,TRUE,Yes,No
3253,4/11/2016,4/12/2016,ELR,TOTEM,9:10,No,No,No,0.5,TRUE,Yes,No
3252,4/11/2016,4/12/2016,ELR,FORK,9:15,No,No,No,0.5,TRUE,Yes,No
3251,4/11/2016,4/12/2016,ELR,PILE,9:22,Yes,No,No,0.5,TRUE,Yes,No
3250,4/11/2016,4/12/2016,ELR,TIP,9:36,No,No,No,1,TRUE,Yes,No
3249,4/11/2016,4/12/2016,ELR,TIKI,9:52,No,No,No,1,TRUE,Yes,No
3248,4/11/2016,4/12/2016,ELR,BOWL,10:02,No,No,No,1,TRUE,Yes,No
3256,4/11/2016,4/12/2016,ELR,NSURFOPEN,10:45,Yes,No,No,1,TRUE,No,No
3276,4/11/2016,4/12/2016,LAH,ENDCOVE,8:24,No,No,No,0,FALSE,Yes,No
3275,4/11/2016,4/12/2016,LAH,DISC,8:25,Yes,No,No,0,FALSE,Yes,No
3274,4/11/2016,4/12/2016,LAH,ICELAVA,8:34,Yes,No,No,0.5,TRUE,Yes,No
3273,4/11/2016,4/12/2016,LAH,UTAH,8:58,Yes,No,No,0.5,TRUE,Yes,No
3272,4/11/2016,4/12/2016,LAH,AMPHITHEATRE,9:11,Yes,No,No,0.5,TRUE,Yes,No
3271,4/11/2016,4/12/2016,LAH,GRANDCANYON,9:25,Yes,No,No,0.5,TRUE,Yes,No
3270,4/11/2016,4/12/2016,LAH,FINGER,9:42,No,No,No,0.5,TRUE,Yes,No
3269,4/11/2016,4/12/2016,LAH,ROCKBLUE,9:55,Yes,No,No,0.5,TRUE,Yes,No
3268,4/11/2016,4/12/2016,LAH,4303BUOY,10:01,No,No,No,0.5,TRUE,Yes,No
3267,4/11/2016,4/12/2016,LAH,OBVIOUSLOG,10:15,Yes,No,No,0.5,TRUE,Yes,No
3266,4/11/2016,4/12/2016,LAH,CAMP,10:18,No,No,No,0.5,TRUE,Yes,No
3265,4/11/2016,4/12/2016,LAH,WITCH,10:22,Yes,No,No,0.5,TRUE,Yes,No
3264,4/11/2016,4/12/2016,LAH,ELEPHANTSEAL,10:33,No,No,No,0.5,FALSE,Yes,No
3263,4/11/2016,4/12/2016,LAH,SQUID,10:39,No,No,No,0.5,TRUE,Yes,No
3262,4/11/2016,4/12/2016,LAH,PEBBLE,10:43,Yes,No,No,0.5,TRUE,Yes,No
3261,4/11/2016,4/12/2016,LAH,STUMP,10:45,Yes,No,No,0.5,TRUE,Yes,No
3260,4/11/2016,4/12/2016,LAH,METEOR,10:55,Yes,No,No,0.5,TRUE,Yes,No
3259,4/11/2016,4/12/2016,LAH,BORDER TRAIL,11:00,Yes,No,No,0.5,FALSE,Yes,No
3258,4/11/2016,4/12/2016,LAH,DRIFTWOOD,11:15,No,No,No,0,FALSE,Yes,No
3281,4/11/2016,4/14/2016,ELR,WALL OPEN,7:55,No,No,No,0,FALSE,No,No
3282,4/11/2016,4/14/2016,ELR,WALLBORDER,8:00,Yes,No,No,0.5,TRUE,No,No
3283,4/11/2016,4/14/2016,ELR,WILLOW,8:07,Yes,No,No,1,TRUE,No,No
3284,4/11/2016,4/14/2016,ELR,CANON,8:21,Yes,No,No,0.5,TRUE,No,No
3285,4/11/2016,4/14/2016,ELR,BEACH FUZZ,8:24,No,No,No,0,FALSE,No,No
3286,4/11/2016,4/14/2016,ELR,KNOT,8:26,Yes,No,No,0.5,TRUE,No,No
3287,4/11/2016,4/14/2016,ELR,LEG,8:30,Yes,No,No,1,TRUE,No,No
3288,4/11/2016,4/14/2016,ELR,TP,8:35,Yes,No,No,0.5,TRUE,No,No
3289,4/11/2016,4/14/2016,ELR,LOUNGE,8:40,No,No,No,1,TRUE,No,No
3290,4/11/2016,4/14/2016,ELR,SPLITLOG,8:45,No,No,No,0.5,TRUE,No,No
3291,4/11/2016,4/14/2016,ELR,CIGAR,8:51,Yes,No,No,1,TRUE,No,No
3295,4/11/2016,4/14/2016,LAH,DROOP,7:48,Yes,No,No,0.5,TRUE,Yes,No
3296,4/11/2016,4/14/2016,LAH,STOOL,7:54,Yes,No,No,1,TRUE,Yes,No
3297,4/11/2016,4/14/2016,LAH,PTRASH,8:00,Yes,No,No,0.5,TRUE,Yes,No
3298,4/11/2016,4/14/2016,LAH,FORT,8:13,Yes,No,No,1,TRUE,Yes,No
3299,4/11/2016,4/14/2016,LAH,PAINT,8:23,Yes,No,No,1,TRUE,Yes,No
3300,4/11/2016,4/14/2016,LAH,SIGN,8:33,Yes,No,No,2,TRUE,Yes,No
3301,4/11/2016,4/14/2016,LAH,SSURFCLOSED,8:38,Yes,No,No,2,TRUE,Yes,No
3402,4/18/2016,4/19/2016,ELR,MINOPEN,8:20,Yes,No,No,0,FALSE,No,No
3403,4/18/2016,4/19/2016,ELR,MINBORDER,8:35,Yes,No,No,0,FALSE,No,No
3404,4/18/2016,4/19/2016,ELR,TUVU,9:05,Yes,No,No,0.5,TRUE,Yes,No
3405,4/18/2016,4/19/2016,ELR,ALLIGATOR,9:08,Yes,No,No,0.5,TRUE,Yes,No
3406,4/18/2016,4/19/2016,ELR,CHEST,9:12,Yes,No,No,0.5,TRUE,Yes,No
3407,4/18/2016,4/19/2016,ELR,ANCHOR,9:20,Yes,No,No,0.5,TRUE,Yes,No
3408,4/18/2016,4/19/2016,ELR,SHCREEK,9:25,Yes,No,No,0.5,TRUE,Yes,No
3409,4/18/2016,4/19/2016,ELR,NEEDLE,9:35,Yes,No,No,0.5,TRUE,Yes,No
3410,4/18/2016,4/19/2016,ELR,BOINGI,9:40,Yes,No,No,0,FALSE,No,No
3411,4/18/2016,4/19/2016,ELR,SCAFFOLDING,9:50,Yes,No,No,0,FALSE,No,No
3412,4/18/2016,4/19/2016,ELR,PIXIE,9:55,Yes,No,No,0.5,TRUE,Yes,No
3413,4/18/2016,4/19/2016,ELR,SEADRAGON,10:00,Yes,No,No,0.5,TRUE,Yes,No
3414,4/18/2016,4/19/2016,ELR,PILLOW,10:06,Yes,No,No,0,FALSE,No,No
3415,4/18/2016,4/19/2016,ELR,CLUB,10:10,Yes,No,No,0,FALSE,No,No
3416,4/18/2016,4/19/2016,ELR,HOOF,10:15,No,No,No,0.5,TRUE,Yes,No
3417,4/18/2016,4/19/2016,ELR,TIRE,10:22,No,No,No,0.5,TRUE,Yes,No
3418,4/18/2016,4/19/2016,ELR,THIRSTY,10:33,Yes,No,No,0.5,TRUE,Yes,No
3419,4/18/2016,4/19/2016,ELR,BOB,10:38,Yes,No,No,0,FALSE,No,No
3420,4/18/2016,4/19/2016,ELR,ROLLINGROCK,10:48,Yes,No,No,0,FALSE,No,No
3421,4/18/2016,4/19/2016,ELR,SHSSTART,10:55,Yes,No,No,0,FALSE,No,No
3422,4/18/2016,4/19/2016,ELR,RAINBOWSPIN,11:00,Yes,No,No,0,FALSE,No,No
3423,4/18/2016,4/19/2016,ELR,BUOYFARM,11:05,No,No,No,0,FALSE,No,No
3424,4/18/2016,4/19/2016,ELR,RUPAUL,11:14,No,No,No,0,FALSE,No,No
3425,4/18/2016,4/19/2016,ELR,MINIDUMP,11:22,No,No,No,0,FALSE,No,No
3426,4/18/2016,4/19/2016,ELR,OJ,11:35,Yes,No,No,0,FALSE,No,No
3427,4/18/2016,4/19/2016,ELR,BOTTLEBUOY,11:45,Yes,No,No,0,FALSE,No,No
3428,4/18/2016,4/19/2016,ELR,MOLE,11:55,Yes,No,No,0,FALSE,No,No
3429,4/18/2016,4/19/2016,ELR,BOTTLELOG,12:07,Yes,No,No,0,FALSE,No,No
3430,4/18/2016,4/19/2016,ELR,TRILOG,12:18,Yes,No,No,0,FALSE,No,No
3431,4/18/2016,4/19/2016,ELR,SHSEND,12:29,Yes,No,No,0,FALSE,No,No
3432,4/18/2016,4/19/2016,ELR,ARROWHEAD,12:36,Yes,No,No,0,FALSE,No,No
3433,4/18/2016,4/19/2016,ELR,L13BUOY,12:40,Yes,No,No,0,FALSE,No,No
3434,4/18/2016,4/19/2016,ELR,NICEPERCH,12:44,Yes,No,No,0,FALSE,No,No
3435,4/18/2016,4/19/2016,ELR,TOMBSTONE,12:47,Yes,No,No,0,FALSE,No,No
3462,4/18/2016,4/19/2016,JKM,PURISIMACOL,7:45,Yes,No,No,-9,FALSE,No,Yes
3461,4/18/2016,4/19/2016,JKM,POCKET2,9:10,No,No,No,0.5,FALSE,Yes,No
3460,4/18/2016,4/19/2016,JKM,POCKET1,9:50,Yes,No,No,0,FALSE,No,No
3459,4/18/2016,4/19/2016,JKM,COBBLE,10:00,Yes,No,No,0,FALSE,No,No
3458,4/18/2016,4/19/2016,JKM,NARROWS,10:55,No,No,No,0,FALSE,No,No
3457,4/18/2016,4/19/2016,JKM,BOAT,11:37,No,No,No,0,FALSE,No,No
3437,4/18/2016,4/19/2016,LAH,TREX,9:40,Yes,No,No,0.5,TRUE,Yes,No
3438,4/18/2016,4/19/2016,LAH,GEEK,9:49,Yes,No,No,0.5,TRUE,Yes,No
3439,4/18/2016,4/19/2016,LAH,DEADBUG,9:56,Yes,No,No,0.5,FALSE,Yes,No
3440,4/18/2016,4/19/2016,LAH,TEETER,10:02,Yes,No,No,0.5,FALSE,Yes,No
3441,4/18/2016,4/19/2016,LAH,SHORTRIBS,10:07,Yes,No,No,0,FALSE,Yes,No
3442,4/18/2016,4/19/2016,LAH,ELEPHGRAVE,10:14,Yes,No,No,0,FALSE,Yes,No
3443,4/18/2016,4/19/2016,LAH,STIX,10:25,Yes,No,No,0.5,TRUE,Yes,No
3444,4/18/2016,4/19/2016,LAH,JUGHEAD,10:35,Yes,No,No,0.5,FALSE,Yes,No
3445,4/18/2016,4/19/2016,LAH,TRASH,10:46,Yes,No,No,0.5,TRUE,Yes,No
3446,4/18/2016,4/19/2016,LAH,PICKUPSTIX,10:57,Yes,No,No,0.5,TRUE,Yes,No
3447,4/18/2016,4/19/2016,LAH,WISHBONE,11:16,Yes,No,No,0.5,FALSE,Yes,No
3448,4/18/2016,4/19/2016,LAH,GROSS,11:25,Yes,No,No,0,FALSE,Yes,No
3449,4/18/2016,4/19/2016,LAH,TURTLE,11:35,Yes,No,No,0.5,FALSE,Yes,No
3822,4/25/2016,4/29/2016,ELR,TIKI,8:48,Yes,No,No,1,TRUE,Yes,No
3821,4/25/2016,4/29/2016,ELR,BOWL,8:55,Yes,No,No,2,TRUE,Yes,No
3820,4/25/2016,4/29/2016,ELR,CIGAR,9:00,Yes,No,No,2,TRUE,Yes,No
3819,4/25/2016,4/29/2016,ELR,SPLITLOG,9:08,Yes,No,No,1,TRUE,Yes,No
3818,4/25/2016,4/29/2016,ELR,LOUNGE,9:13,Yes,No,No,1,TRUE,Yes,No
3817,4/25/2016,4/29/2016,ELR,TP,9:53,Yes,No,No,1,TRUE,Yes,No
3816,4/25/2016,4/29/2016,ELR,LEG,10:00,Yes,No,No,0.5,TRUE,Yes,No
3815,4/25/2016,4/29/2016,ELR,KNOT,10:06,Yes,No,No,0.5,FALSE,Yes,No
3814,4/25/2016,4/29/2016,ELR,BEACH FUZZ,10:17,Yes,No,No,1,TRUE,Yes,No
3813,4/25/2016,4/29/2016,ELR,CANON,10:21,Yes,No,No,0.5,TRUE,Yes,No
3812,4/25/2016,4/29/2016,ELR,WILLOW,10:40,Yes,No,No,1,TRUE,Yes,No
3811,4/25/2016,4/29/2016,ELR,WALLBORDER,10:52,No,No,No,0.5,TRUE,Yes,No
3810,4/25/2016,4/29/2016,ELR,WALL OPEN,11:28,No,No,No,0.5,TRUE,No,No
3795,4/25/2016,4/29/2016,JKM,DRIFTWOOD,7:30,Yes,No,No,0.5,FALSE,No,No
3796,4/25/2016,4/29/2016,JKM,DROOP,7:39,Yes,No,No,0.5,FALSE,No,No
3797,4/25/2016,4/29/2016,JKM,STOOL,7:46,No,No,No,0,FALSE,No,No
3798,4/25/2016,4/29/2016,JKM,PTRASH,7:49,No,No,No,2,FALSE,No,No
3799,4/25/2016,4/29/2016,JKM,FORT,7:58,No,No,No,1,FALSE,No,No
3800,4/25/2016,4/29/2016,JKM,PAINT,8:04,No,No,No,1,FALSE,No,No
3801,4/25/2016,4/29/2016,JKM,SIGN,8:07,No,No,No,3,FALSE,Yes,No
3802,4/25/2016,4/29/2016,JKM,SSURFCLOSED,8:15,No,No,No,1,FALSE,No,No
3803,4/25/2016,4/29/2016,JKM,NSURFOPEN,8:27,No,No,No,2,FALSE,No,No
3804,4/25/2016,4/29/2016,JKM,BUOY,8:50,No,No,No,1,FALSE,No,No
3805,4/25/2016,4/29/2016,JKM,BOJUM,8:57,No,No,No,0.5,FALSE,No,No
3806,4/25/2016,4/29/2016,JKM,TOTEM,9:03,No,No,No,0,FALSE,No,No
3807,4/25/2016,4/29/2016,JKM,FORK,9:08,Yes,No,No,1,FALSE,No,No
3808,4/25/2016,4/29/2016,JKM,PILE,9:20,Yes,No,No,1,TRUE,No,No
3809,4/25/2016,4/29/2016,JKM,TIP,9:23,Yes,No,No,1,TRUE,No,No
3823,4/25/2016,4/29/2016,LAH,ENDCOVE,7:23,No,No,No,0,FALSE,Yes,No
3824,4/25/2016,4/29/2016,LAH,DISC,7:24,No,No,No,0.5,FALSE,Yes,No
3825,4/25/2016,4/29/2016,LAH,ICELAVA,7:25,Yes,No,No,1,FALSE,Yes,No
3826,4/25/2016,4/29/2016,LAH,UTAH,7:33,Yes,No,No,0.5,TRUE,Yes,No
3827,4/25/2016,4/29/2016,LAH,AMPHITHEATRE,7:38,Yes,No,No,2,TRUE,Yes,No
3828,4/25/2016,4/29/2016,LAH,GRANDCANYON,7:56,Yes,No,No,2,TRUE,Yes,No
3829,4/25/2016,4/29/2016,LAH,FINGER,8:04,Yes,No,No,0.5,FALSE,Yes,No
3830,4/25/2016,4/29/2016,LAH,ROCKBLUE,8:08,Yes,No,No,0.5,FALSE,Yes,No
3831,4/25/2016,4/29/2016,LAH,4303BUOY,8:15,Yes,No,No,2,FALSE,Yes,No
3832,4/25/2016,4/29/2016,LAH,OBVIOUSLOG,8:25,Yes,No,No,2,FALSE,Yes,No
3833,4/25/2016,4/29/2016,LAH,CAMP,8:33,Yes,No,No,2.5,FALSE,Yes,No
3834,4/25/2016,4/29/2016,LAH,WITCH,8:38,Yes,No,No,2,FALSE,Yes,No
3835,4/25/2016,4/29/2016,LAH,ELEPHANTSEAL,8:49,Yes,No,No,0.5,FALSE,Yes,No
3836,4/25/2016,4/29/2016,LAH,SQUID,8:52,Yes,No,No,0.5,FALSE,Yes,No
3837,4/25/2016,4/29/2016,LAH,PEBBLE,8:56,Yes,No,No,0.5,FALSE,Yes,No
3838,4/25/2016,4/29/2016,LAH,STUMP,9:05,Yes,No,No,0.5,FALSE,Yes,No
3839,4/25/2016,4/29/2016,LAH,METEOR,9:10,Yes,No,No,2.5,FALSE,Yes,No
3840,4/25/2016,4/29/2016,LAH,BORDER TRAIL,9:25,Yes,No,No,1,FALSE,Yes,No
4021,5/2/2016,5/3/2016,ELR,PURISIMACOL,7:15,Yes,No,No,-9,FALSE,No,Yes
4020,5/2/2016,5/3/2016,ELR,POCKET2,8:35,Yes,No,No,0.5,FALSE,Yes,No
4019,5/2/2016,5/3/2016,ELR,POCKET1,8:57,Yes,No,No,0.5,FALSE,Yes,No
4018,5/2/2016,5/3/2016,ELR,COBBLE,9:17,Yes,No,No,-9,FALSE,No,No
4017,5/2/2016,5/3/2016,ELR,NARROWS,9:54,Yes,No,No,0.5,TRUE,Yes,No
4016,5/2/2016,5/3/2016,ELR,BOAT,10:23,Yes,No,No,0.5,TRUE,Yes,No
4015,5/2/2016,5/3/2016,ELR,TURTLE,10:32,No,No,No,0.5,TRUE,Yes,No
4014,5/2/2016,5/3/2016,ELR,GROSS,10:40,Yes,No,No,0.5,TRUE,Yes,No
4013,5/2/2016,5/3/2016,ELR,WISHBONE,10:54,Yes,No,No,0,FALSE,No,No
4012,5/2/2016,5/3/2016,ELR,PICKUPSTIX,11:05,No,No,No,0,FALSE,No,No
4011,5/2/2016,5/3/2016,ELR,TRASH,11:14,No,No,No,0.5,FALSE,Yes,No
4010,5/2/2016,5/3/2016,ELR,JUGHEAD,11:43,Yes,No,No,0.5,TRUE,Yes,No
4009,5/2/2016,5/3/2016,ELR,STIX,11:48,Yes,No,No,0,FALSE,No,No
4008,5/2/2016,5/3/2016,ELR,ELEPHGRAVE,12:02,Yes,No,No,0,FALSE,No,No
4007,5/2/2016,5/3/2016,ELR,SHORTRIBS,12:05,Yes,No,No,0,FALSE,No,No
4006,5/2/2016,5/3/2016,ELR,TEETER,12:12,Yes,No,No,0.5,FALSE,No,No
4005,5/2/2016,5/3/2016,ELR,DEADBUG,12:27,Yes,No,No,0.5,TRUE,Yes,No
4004,5/2/2016,5/3/2016,ELR,GEEK,12:32,Yes,No,No,0,FALSE,No,No
4003,5/2/2016,5/3/2016,ELR,TREX,12:35,No,No,No,0,FALSE,No,No
3877,5/2/2016,5/3/2016,JLH,MINOPEN,8:07,Yes,No,No,0.5,TRUE,Yes,No
3878,5/2/2016,5/3/2016,JLH,MINBORDER,8:16,Yes,No,No,0.5,TRUE,Yes,No
3879,5/2/2016,5/3/2016,JLH,TUVU,8:42,Yes,No,No,1.5,TRUE,Yes,No
3880,5/2/2016,5/3/2016,JLH,ALLIGATOR,8:49,Yes,No,No,1.5,TRUE,Yes,No
3881,5/2/2016,5/3/2016,JLH,CHEST,8:57,Yes,No,No,0.5,TRUE,Yes,No
3882,5/2/2016,5/3/2016,JLH,ANCHOR,9:09,Yes,No,No,0.5,TRUE,Yes,No
3875,5/2/2016,5/3/2016,LAH,TOMBSTONE,8:54,Yes,No,No,1,FALSE,Yes,No
3874,5/2/2016,5/3/2016,LAH,NICEPERCH,9:08,Yes,No,No,0.5,FALSE,Yes,No
3873,5/2/2016,5/3/2016,LAH,L13BUOY,9:15,Yes,No,No,0.5,FALSE,Yes,No
3872,5/2/2016,5/3/2016,LAH,ARROWHEAD,9:20,Yes,No,No,0.5,FALSE,Yes,No
3871,5/2/2016,5/3/2016,LAH,SHSEND,9:25,Yes,No,No,0.5,FALSE,Yes,No
3870,5/2/2016,5/3/2016,LAH,TRILOG,9:40,Yes,No,No,0.5,FALSE,Yes,No
3869,5/2/2016,5/3/2016,LAH,BOTTLELOG,9:50,Yes,No,No,0.5,FALSE,Yes,No
3868,5/2/2016,5/3/2016,LAH,MOLE,10:00,Yes,No,No,0,FALSE,Yes,No
