beach,species,survey_week,beach_section_initials,species_2,total,mean_wrack
NORTH,SNPL,2014-03-31,SHS,SNPL,6,0.8
SOUTH,SNPL,2014-03-31,SNO,SNPL,94,1.3
SOUTH,SNPL,2014-03-31,SSO,SNPL,27,0.6944444444444444
SOUTH,BOGU,2014-03-31,WAL,NA,1,1.1538461538461537
SOUTH,CAGU,2014-03-31,WAL,Gull,10,1.1538461538461537
SOUTH,SNPL,2014-03-31,WAL,SNPL,5,1.1538461538461537
SOUTH,WEGU,2014-03-31,WAL,Gull,25,1.1538461538461537
NORTH,SNPL,2014-04-07,MIN,SNPL,1,0.9166666666666666
PURISIMA,SAND,2014-04-07,PNO,SAND,4,1.8333333333333333
PURISIMA,SNPL,2014-04-07,PNO,SNPL,2,1.8333333333333333
NORTH,gull,2014-04-07,SAN,NA,3,1.075
NORTH,SAND,2014-04-07,SAN,SAND,301,1.075
NORTH,SNPL,2014-04-07,SAN,SNPL,29,1.075
NORTH,SNPL,2014-04-07,SHN,SNPL,6,1.1538461538461537
NORTH,SAND,2014-04-07,SHS,SAND,1000,0.8
NORTH,SNPL,2014-04-07,SHS,SNPL,9,0.8
SOUTH,SAND,2014-04-07,SNO,SAND,310,1.0666666666666667
SOUTH,SNPL,2014-04-07,SNO,SNPL,61,1.0666666666666667
SOUTH,gull,2014-04-07,SSO,NA,2,1.0833333333333333
SOUTH,SAND,2014-04-07,SSO,SAND,660,1.0833333333333333
SOUTH,SNPL,2014-04-07,SSO,SNPL,36,1.0833333333333333
SOUTH,CAGU,2014-04-07,WAL,Gull,5,1.7692307692307692
SOUTH,RBGU,2014-04-07,WAL,NA,2,1.7692307692307692
SOUTH,SAND,2014-04-07,WAL,SAND,348,1.7692307692307692
SOUTH,SNPL,2014-04-07,WAL,SNPL,24,1.7692307692307692
SOUTH,WEGU,2014-04-07,WAL,Gull,5,1.7692307692307692
NORTH,SAND,2014-04-14,MIN,SAND,1,2
NORTH,SNPL,2014-04-14,MIN,SNPL,2,2
PURISIMA,SNPL,2014-04-14,PNO,SNPL,13,2.3333333333333335
PURISIMA,WEGU,2014-04-14,PNO,Gull,1,2.3333333333333335
NORTH,SAND,2014-04-14,SAN,SAND,100,1.225
NORTH,SNPL,2014-04-14,SAN,SNPL,61,1.225
NORTH,WEGU,2014-04-14,SAN,Gull,1,1.225
NORTH,SNPL,2014-04-14,SHN,SNPL,12,2.3461538461538463
NORTH,SNPL,2014-04-14,SHS,SNPL,6,2.05
SOUTH,SAND,2014-04-14,SNO,SAND,1730,2.6333333333333333
SOUTH,SNPL,2014-04-14,SNO,SNPL,51,2.6333333333333333
SOUTH,WEGU,2014-04-14,SNO,Gull,1,2.6333333333333333
SOUTH,gull,2014-04-14,SSO,NA,2,1.2777777777777777
SOUTH,SNPL,2014-04-14,SSO,SNPL,23,1.2777777777777777
SOUTH,SAND,2014-04-14,WAL,SAND,350,3.5
SOUTH,SNPL,2014-04-14,WAL,SNPL,24,3.5
SOUTH,WEGU,2014-04-14,WAL,Gull,30,3.5
NORTH,gull,2014-04-21,MIN,NA,1,1
NORTH,SNPL,2014-04-21,MIN,SNPL,3,1
PURISIMA,SNPL,2014-04-21,PNO,SNPL,9,1.6666666666666667
NORTH,SAND,2014-04-21,SAN,SAND,50,2
NORTH,SNPL,2014-04-21,SAN,SNPL,1,2
SOUTH,SAND,2014-04-21,SNO,SAND,300,2.6
SOUTH,SNPL,2014-04-21,SNO,SNPL,35,2.6
SOUTH,WEGU,2014-04-21,SNO,Gull,1,2.6
SOUTH,SAND,2014-04-21,SSO,SAND,1925,2.5555555555555554
SOUTH,SNPL,2014-04-21,SSO,SNPL,25,2.5555555555555554
SOUTH,WEGU,2014-04-21,SSO,Gull,4,2.5555555555555554
SOUTH,SAND,2014-04-21,WAL,SAND,1114,2
SOUTH,SNPL,2014-04-21,WAL,SNPL,28,2
SOUTH,WEGU,2014-04-21,WAL,Gull,1,2
SOUTH,CAGU,2014-05-05,WAL,Gull,55,2.923076923076923
SOUTH,SAND,2014-05-05,WAL,SAND,845,2.923076923076923
SOUTH,SNPL,2014-05-05,WAL,SNPL,32,2.923076923076923
SOUTH,WEGU,2014-05-05,WAL,Gull,10,2.923076923076923
NORTH,CAGU,2014-05-12,MIN,Gull,10,1.8333333333333333
NORTH,SNPL,2014-05-12,MIN,SNPL,1,1.8333333333333333
NORTH,WEGU,2014-05-12,MIN,Gull,8,1.8333333333333333
PURISIMA,CAGU,2014-05-12,PNO,Gull,1,1.6666666666666667
PURISIMA,SAND,2014-05-12,PNO,SAND,1000,1.6666666666666667
PURISIMA,SNPL,2014-05-12,PNO,SNPL,6,1.6666666666666667
NORTH,CAGU,2014-05-12,SAN,Gull,1,1.45
NORTH,SAND,2014-05-12,SAN,SAND,45,1.45
NORTH,SNPL,2014-05-12,SAN,SNPL,68,1.45
NORTH,CAGU,2014-05-12,SHN,Gull,5,1.8461538461538463
NORTH,gull,2014-05-12,SHN,NA,1,1.8461538461538463
NORTH,SNPL,2014-05-12,SHN,SNPL,4,1.8461538461538463
NORTH,CAGU,2014-05-12,SHS,Gull,1,1.8
NORTH,SNPL,2014-05-12,SHS,SNPL,5,1.8
SOUTH,SNPL,2014-05-12,SNO,SNPL,69,1.2666666666666666
SOUTH,SNPL,2014-05-12,SSO,SNPL,24,2
SOUTH,WEGU,2014-05-12,SSO,Gull,1,2
SOUTH,CAGU,2014-05-12,WAL,Gull,51,2.5
SOUTH,SNPL,2014-05-12,WAL,SNPL,25,2.5
SOUTH,WEGU,2014-05-12,WAL,Gull,34,2.5
NORTH,CAGU,2014-05-19,MIN,Gull,21,1
NORTH,SNPL,2014-05-19,MIN,SNPL,3,1
PURISIMA,SAND,2014-05-19,PNO,SAND,50,1.3333333333333333
PURISIMA,SNPL,2014-05-19,PNO,SNPL,9,1.3333333333333333
NORTH,CAGU,2014-05-19,SAN,Gull,44,1.35
NORTH,SAND,2014-05-19,SAN,SAND,1,1.35
NORTH,SNPL,2014-05-19,SAN,SNPL,51,1.35
NORTH,WEGU,2014-05-19,SAN,Gull,24,1.35
NORTH,CAGU,2014-05-19,SHN,Gull,86,1
NORTH,HEEG,2014-05-19,SHN,Gull,10,1
NORTH,SNPL,2014-05-19,SHN,SNPL,5,1
NORTH,CAGU,2014-05-19,SHS,Gull,100,0.85
NORTH,HEEG,2014-05-19,SHS,Gull,33,0.85
NORTH,SNPL,2014-05-19,SHS,SNPL,2,0.85
SOUTH,SAND,2014-05-19,SNO,SAND,450,1
SOUTH,SNPL,2014-05-19,SNO,SNPL,60,1
SOUTH,SNPL,2014-05-19,SSO,SNPL,24,2.388888888888889
SOUTH,CAGU,2014-05-19,WAL,Gull,39,1.2692307692307692
SOUTH,SAND,2014-05-19,WAL,SAND,970,1.2692307692307692
SOUTH,SNPL,2014-05-19,WAL,SNPL,42,1.2692307692307692
SOUTH,WEGU,2014-05-19,WAL,Gull,51,1.2692307692307692
NORTH,CAGU,2014-05-26,MIN,Gull,11,1.5
NORTH,gull,2014-05-26,MIN,NA,1,1.5
NORTH,SNPL,2014-05-26,MIN,SNPL,2,1.5
NORTH,WEGU,2014-05-26,MIN,Gull,3,1.5
PURISIMA,CAGU,2014-05-26,PNO,Gull,13,2
PURISIMA,SAND,2014-05-26,PNO,SAND,10,2
PURISIMA,SNPL,2014-05-26,PNO,SNPL,7,2
PURISIMA,WEGU,2014-05-26,PNO,Gull,4,2
NORTH,CAGU,2014-05-26,SAN,Gull,134,1.5
NORTH,HEEG,2014-05-26,SAN,Gull,3,1.5
NORTH,SNPL,2014-05-26,SAN,SNPL,58,1.5
NORTH,WEGU,2014-05-26,SAN,Gull,6,1.5
NORTH,CAGU,2014-05-26,SHN,Gull,163,1.8461538461538463
NORTH,HEEG,2014-05-26,SHN,Gull,128,1.8461538461538463
NORTH,SNPL,2014-05-26,SHN,SNPL,7,1.8461538461538463
NORTH,WEGU,2014-05-26,SHN,Gull,7,1.8461538461538463
NORTH,CAGU,2014-05-26,SHS,Gull,38,1.7
NORTH,HEEG,2014-05-26,SHS,Gull,13,1.7
NORTH,SNPL,2014-05-26,SHS,SNPL,4,1.7
NORTH,WEGU,2014-05-26,SHS,Gull,7,1.7
SOUTH,CAGU,2014-05-26,SNO,Gull,1,2
SOUTH,HEEG,2014-05-26,SNO,Gull,1,2
SOUTH,SNPL,2014-05-26,SNO,SNPL,77,2
SOUTH,WEGU,2014-05-26,SNO,Gull,6,2
SOUTH,gull,2014-05-26,SSO,NA,2,2.5555555555555554
SOUTH,SNPL,2014-05-26,SSO,SNPL,22,2.5555555555555554
SOUTH,WEGU,2014-05-26,SSO,Gull,5,2.5555555555555554
SOUTH,CAGU,2014-05-26,WAL,Gull,90,1
SOUTH,SNPL,2014-05-26,WAL,SNPL,36,1
SOUTH,WEGU,2014-05-26,WAL,Gull,10,1
NORTH,CAGU,2014-06-02,MIN,Gull,90,1.6666666666666667
NORTH,HEEG,2014-06-02,MIN,Gull,46,1.6666666666666667
NORTH,WEGU,2014-06-02,MIN,Gull,2,1.6666666666666667
PURISIMA,SNPL,2014-06-02,PNO,SNPL,7,3
NORTH,CAGU,2014-06-02,SAN,Gull,95,1.45
NORTH,HEEG,2014-06-02,SAN,Gull,185,1.45
NORTH,SNPL,2014-06-02,SAN,SNPL,55,1.45
NORTH,WEGU,2014-06-02,SAN,Gull,16,1.45
NORTH,CAGU,2014-06-02,SHN,Gull,91,1.5384615384615385
NORTH,HEEG,2014-06-02,SHN,Gull,50,1.5384615384615385
NORTH,SNPL,2014-06-02,SHN,SNPL,10,1.5384615384615385
NORTH,CAGU,2014-06-02,SHS,Gull,114,1.6
NORTH,HEEG,2014-06-02,SHS,Gull,30,1.6
NORTH,SNPL,2014-06-02,SHS,SNPL,2,1.6
NORTH,WEGU,2014-06-02,SHS,Gull,1,1.6
SOUTH,CAGU,2014-06-02,SNO,Gull,6,2.2
SOUTH,SNPL,2014-06-02,SNO,SNPL,71,2.2
SOUTH,CAGU,2014-06-02,SSO,Gull,82,2.5
SOUTH,HEEG,2014-06-02,SSO,Gull,2,2.5
SOUTH,SNPL,2014-06-02,SSO,SNPL,31,2.5
SOUTH,CAGU,2014-06-02,WAL,Gull,52,1.3846153846153846
SOUTH,SNPL,2014-06-02,WAL,SNPL,33,1.3846153846153846
SOUTH,WEGU,2014-06-02,WAL,Gull,50,1.3846153846153846
NORTH,CAGU,2014-06-09,MIN,Gull,88,1.1666666666666667
NORTH,HEEG,2014-06-09,MIN,Gull,130,1.1666666666666667
NORTH,SNPL,2014-06-09,MIN,SNPL,1,1.1666666666666667
NORTH,WEGU,2014-06-09,MIN,Gull,10,1.1666666666666667
PURISIMA,CAGU,2014-06-09,PNO,Gull,10,2
PURISIMA,SNPL,2014-06-09,PNO,SNPL,9,2
NORTH,CAGU,2014-06-09,SAN,Gull,38,1.65
NORTH,HEEG,2014-06-09,SAN,Gull,1,1.65
NORTH,SNPL,2014-06-09,SAN,SNPL,54,1.65
NORTH,WEGU,2014-06-09,SAN,Gull,21,1.65
NORTH,CAGU,2014-06-09,SHN,Gull,11,1.0769230769230769
NORTH,HEEG,2014-06-09,SHN,Gull,15,1.0769230769230769
NORTH,SNPL,2014-06-09,SHN,SNPL,4,1.0769230769230769
NORTH,CAGU,2014-06-09,SHS,Gull,38,1.1
NORTH,HEEG,2014-06-09,SHS,Gull,20,1.1
NORTH,SNPL,2014-06-09,SHS,SNPL,11,1.1
NORTH,WEGU,2014-06-09,SHS,Gull,5,1.1
SOUTH,CAGU,2014-06-09,SNO,Gull,6,2.066666666666667
SOUTH,SNPL,2014-06-09,SNO,SNPL,86,2.066666666666667
SOUTH,WEGU,2014-06-09,SNO,Gull,1,2.066666666666667
SOUTH,CAGU,2014-06-09,SSO,Gull,8,1.1111111111111112
SOUTH,SNPL,2014-06-09,SSO,SNPL,13,1.1111111111111112
SOUTH,CAGU,2014-06-09,WAL,Gull,53,2.923076923076923
SOUTH,HEEG,2014-06-09,WAL,Gull,50,2.923076923076923
SOUTH,SNPL,2014-06-09,WAL,SNPL,32,2.923076923076923
NORTH,CAGU,2014-06-16,MIN,Gull,7,1.5
NORTH,HEEG,2014-06-16,MIN,Gull,55,1.5
NORTH,SNPL,2014-06-16,MIN,SNPL,1,1.5
PURISIMA,CAGU,2014-06-16,PNO,Gull,1,1.6666666666666667
PURISIMA,HEEG,2014-06-16,PNO,Gull,7,1.6666666666666667
PURISIMA,SNPL,2014-06-16,PNO,SNPL,9,1.6666666666666667
PURISIMA,WEGU,2014-06-16,PNO,Gull,2,1.6666666666666667
NORTH,CAGU,2014-06-16,SAN,Gull,68,1.35
NORTH,HEEG,2014-06-16,SAN,Gull,252,1.35
NORTH,SNPL,2014-06-16,SAN,SNPL,63,1.35
NORTH,WEGU,2014-06-16,SAN,Gull,8,1.35
NORTH,CAGU,2014-06-16,SHN,Gull,15,1.9230769230769231
NORTH,HEEG,2014-06-16,SHN,Gull,91,1.9230769230769231
NORTH,SNPL,2014-06-16,SHN,SNPL,6,1.9230769230769231
NORTH,CAGU,2014-06-16,SHS,Gull,40,1.3
NORTH,HEEG,2014-06-16,SHS,Gull,289,1.3
NORTH,SNPL,2014-06-16,SHS,SNPL,16,1.3
NORTH,WEGU,2014-06-16,SHS,Gull,13,1.3
SOUTH,CAGU,2014-06-16,SNO,Gull,3,1.5333333333333334
SOUTH,HEEG,2014-06-16,SNO,Gull,150,1.5333333333333334
SOUTH,SNPL,2014-06-16,SNO,SNPL,88,1.5333333333333334
SOUTH,CAGU,2014-06-16,SSO,Gull,4,2.2777777777777777
SOUTH,SNPL,2014-06-16,SSO,SNPL,30,2.2777777777777777
SOUTH,SNPL,2014-06-16,WAL,SNPL,25,3
NORTH,CAGU,2014-06-23,MIN,Gull,3,1.5
NORTH,HEEG,2014-06-23,MIN,Gull,49,1.5
NORTH,SNPL,2014-06-23,MIN,SNPL,1,1.5
PURISIMA,CAGU,2014-06-23,PNO,Gull,1,2.5
PURISIMA,SNPL,2014-06-23,PNO,SNPL,11,2.5
NORTH,CAGU,2014-06-23,SAN,Gull,12,0.9444444444444444
NORTH,HEEG,2014-06-23,SAN,Gull,125,0.9444444444444444
NORTH,SNPL,2014-06-23,SAN,SNPL,19,0.9444444444444444
NORTH,CAGU,2014-06-23,SHN,Gull,4,2
NORTH,HEEG,2014-06-23,SHN,Gull,225,2
NORTH,SNPL,2014-06-23,SHN,SNPL,6,2
NORTH,CAGU,2014-06-23,SHS,Gull,12,1.4
NORTH,HEEG,2014-06-23,SHS,Gull,392,1.4
NORTH,SNPL,2014-06-23,SHS,SNPL,7,1.4
NORTH,WEGU,2014-06-23,SHS,Gull,5,1.4
SOUTH,CAGU,2014-06-23,SNO,Gull,13,2.7
SOUTH,HEEG,2014-06-23,SNO,Gull,2,2.7
SOUTH,SNPL,2014-06-23,SNO,SNPL,79,2.7
SOUTH,CAGU,2014-06-23,SSO,Gull,5,2.4444444444444446
SOUTH,SNPL,2014-06-23,SSO,SNPL,39,2.4444444444444446
SOUTH,CAGU,2014-06-23,WAL,Gull,30,3.375
SOUTH,HEEG,2014-06-23,WAL,Gull,60,3.375
SOUTH,SNPL,2014-06-23,WAL,SNPL,20,3.375
SOUTH,WEGU,2014-06-23,WAL,Gull,30,3.375
PURISIMA,SAND,2014-07-07,PNO,SAND,1,2.3333333333333335
PURISIMA,SNPL,2014-07-07,PNO,SNPL,20,2.3333333333333335
NORTH,CAGU,2014-07-07,SAN,Gull,12,1.15
NORTH,HEEG,2014-07-07,SAN,Gull,5,1.15
NORTH,SNPL,2014-07-07,SAN,SNPL,36,1.15
NORTH,WEGU,2014-07-07,SAN,Gull,20,1.15
NORTH,SNPL,2014-07-07,SHN,SNPL,1,1.9230769230769231
NORTH,CAGU,2014-07-07,SHS,Gull,7,1.4
NORTH,SNPL,2014-07-07,SHS,SNPL,3,1.4
SOUTH,SNPL,2014-07-07,SNO,SNPL,100,1.2
SOUTH,HEEG,2014-07-07,SSO,Gull,2,2.0555555555555554
SOUTH,SNPL,2014-07-07,SSO,SNPL,41,2.0555555555555554
SOUTH,SNPL,2014-07-07,WAL,SNPL,52,3.3846153846153846
PURISIMA,CAGU,2014-07-14,PNO,Gull,1,1.6666666666666667
PURISIMA,SAND,2014-07-14,PNO,SAND,1,1.6666666666666667
PURISIMA,SNPL,2014-07-14,PNO,SNPL,20,1.6666666666666667
NORTH,CAGU,2014-07-14,SAN,Gull,50,1.05
NORTH,SNPL,2014-07-14,SAN,SNPL,39,1.05
NORTH,WEGU,2014-07-14,SAN,Gull,153,1.05
SOUTH,SNPL,2014-07-14,SNO,SNPL,20,1.2
SOUTH,SNPL,2014-07-14,WAL,SNPL,38,1.3846153846153846
SOUTH,SNPL,2014-07-21,SNO,SNPL,82,1.6666666666666667
SOUTH,CAGU,2014-07-21,SSO,Gull,1,1.3888888888888888
SOUTH,SNPL,2014-07-21,SSO,SNPL,49,1.3888888888888888
NORTH,CAGU,2014-08-04,MIN,Gull,1,2.6666666666666665
NORTH,HEEG,2014-08-04,MIN,Gull,80,2.6666666666666665
NORTH,RBGU,2014-08-04,MIN,NA,5,2.6666666666666665
PURISIMA,SAND,2014-08-04,PNO,SAND,1000,1.6666666666666667
PURISIMA,SNPL,2014-08-04,PNO,SNPL,12,1.6666666666666667
PURISIMA,WEGU,2014-08-04,PNO,Gull,2,1.6666666666666667
NORTH,CAGU,2014-08-04,SAN,Gull,29,1.15
NORTH,gull,2014-08-04,SAN,NA,10,1.15
NORTH,HEEG,2014-08-04,SAN,Gull,24,1.15
NORTH,SAND,2014-08-04,SAN,SAND,130,1.15
NORTH,SNPL,2014-08-04,SAN,SNPL,50,1.15
NORTH,WEGU,2014-08-04,SAN,Gull,36,1.15
NORTH,CAGU,2014-08-04,SHN,Gull,7,1.8461538461538463
NORTH,HEEG,2014-08-04,SHN,Gull,95,1.8461538461538463
NORTH,WEGU,2014-08-04,SHN,Gull,10,1.8461538461538463
NORTH,CAGU,2014-08-04,SHS,Gull,7,1.8
NORTH,HEEG,2014-08-04,SHS,Gull,9,1.8
NORTH,SAND,2014-08-04,SHS,SAND,164,1.8
SOUTH,HEEG,2014-08-04,SNO,Gull,1,1.9166666666666667
SOUTH,SNPL,2014-08-04,SNO,SNPL,75,1.9166666666666667
SOUTH,WEGU,2014-08-04,SNO,Gull,1,1.9166666666666667
SOUTH,SNPL,2014-08-04,SSO,SNPL,81,1.7777777777777777
SOUTH,WEGU,2014-08-04,SSO,Gull,1,1.7777777777777777
SOUTH,gull,2014-08-04,WAL,NA,150,3.3846153846153846
SOUTH,SAND,2014-08-04,WAL,SAND,237,3.3846153846153846
SOUTH,SNPL,2014-08-04,WAL,SNPL,44,3.3846153846153846
NORTH,CAGU,2014-08-18,MIN,Gull,9,2
NORTH,HEEG,2014-08-18,MIN,Gull,88,2
NORTH,WEGU,2014-08-18,MIN,Gull,2,2
PURISIMA,SAND,2014-08-18,PNO,SAND,1148,1.3333333333333333
PURISIMA,SNPL,2014-08-18,PNO,SNPL,17,1.3333333333333333
NORTH,CAGU,2014-08-18,SAN,Gull,12,1.45
NORTH,HEEG,2014-08-18,SAN,Gull,211,1.45
NORTH,SAND,2014-08-18,SAN,SAND,606,1.45
NORTH,SNPL,2014-08-18,SAN,SNPL,35,1.45
NORTH,WEGU,2014-08-18,SAN,Gull,41,1.45
NORTH,CAGU,2014-08-18,SHN,Gull,46,1.9230769230769231
NORTH,HEEG,2014-08-18,SHN,Gull,179,1.9230769230769231
NORTH,SNPL,2014-08-18,SHN,SNPL,2,1.9230769230769231
NORTH,WEGU,2014-08-18,SHN,Gull,14,1.9230769230769231
NORTH,CAGU,2014-08-18,SHS,Gull,12,1.1
NORTH,HEEG,2014-08-18,SHS,Gull,58,1.1
NORTH,WEGU,2014-08-18,SHS,Gull,2,1.1
SOUTH,CAGU,2014-08-18,SNO,Gull,4,1.4666666666666666
SOUTH,SAND,2014-08-18,SNO,SAND,1,1.4666666666666666
SOUTH,SNPL,2014-08-18,SNO,SNPL,83,1.4666666666666666
SOUTH,SNPL,2014-08-18,SSO,SNPL,67,2
SOUTH,WEGU,2014-08-18,SSO,Gull,2,2
SOUTH,SAND,2014-08-18,WAL,SAND,2,2.6923076923076925
SOUTH,SNPL,2014-08-18,WAL,SNPL,26,2.6923076923076925
SOUTH,WEGU,2014-08-18,WAL,Gull,1,2.6923076923076925
NORTH,CAGU,2014-09-01,MIN,Gull,2,2
NORTH,HEEG,2014-09-01,MIN,Gull,50,2
NORTH,SNPL,2014-09-01,MIN,SNPL,3,2
NORTH,WEGU,2014-09-01,MIN,Gull,6,2
PURISIMA,CAGU,2014-09-01,PNO,Gull,4,1.6666666666666667
PURISIMA,HEEG,2014-09-01,PNO,Gull,4,1.6666666666666667
PURISIMA,WEGU,2014-09-01,PNO,Gull,1,1.6666666666666667
NORTH,CAGU,2014-09-01,SAN,Gull,201,1.75
NORTH,HEEG,2014-09-01,SAN,Gull,52,1.75
NORTH,SAND,2014-09-01,SAN,SAND,38,1.75
NORTH,SNPL,2014-09-01,SAN,SNPL,56,1.75
NORTH,WEGU,2014-09-01,SAN,Gull,8,1.75
NORTH,CAGU,2014-09-01,SHN,Gull,14,1.3461538461538463
NORTH,HEEG,2014-09-01,SHN,Gull,208,1.3461538461538463
NORTH,SAND,2014-09-01,SHN,SAND,106,1.3461538461538463
NORTH,SNPL,2014-09-01,SHN,SNPL,12,1.3461538461538463
NORTH,WEGU,2014-09-01,SHN,Gull,4,1.3461538461538463
NORTH,CAGU,2014-09-01,SHS,Gull,4,1.05
NORTH,HEEG,2014-09-01,SHS,Gull,88,1.05
NORTH,SAND,2014-09-01,SHS,SAND,124,1.05
NORTH,SNPL,2014-09-01,SHS,SNPL,7,1.05
SOUTH,SAND,2014-09-01,SNO,SAND,508,2.2
SOUTH,SNPL,2014-09-01,SNO,SNPL,187,2.2
SOUTH,WEGU,2014-09-01,SNO,Gull,37,2.2
SOUTH,HEEG,2014-09-01,SSO,Gull,3,2.1666666666666665
SOUTH,SAND,2014-09-01,SSO,SAND,5,2.1666666666666665
SOUTH,SNPL,2014-09-01,SSO,SNPL,50,2.1666666666666665
SOUTH,WEGU,2014-09-01,SSO,Gull,2,2.1666666666666665
SOUTH,SAND,2014-09-01,WAL,SAND,1091,3.0384615384615383
SOUTH,SNPL,2014-09-01,WAL,SNPL,89,3.0384615384615383
SOUTH,WEGU,2014-09-01,WAL,Gull,8,3.0384615384615383
NORTH,CAGU,2014-09-15,MIN,Gull,4,1.1666666666666667
NORTH,HEEG,2014-09-15,MIN,Gull,51,1.1666666666666667
NORTH,SAND,2014-09-15,MIN,SAND,154,1.1666666666666667
NORTH,SNPL,2014-09-15,MIN,SNPL,7,1.1666666666666667
NORTH,WEGU,2014-09-15,MIN,Gull,10,1.1666666666666667
PURISIMA,SAND,2014-09-15,PNO,SAND,36,2
PURISIMA,WEGU,2014-09-15,PNO,Gull,3,2
NORTH,CAGU,2014-09-15,SAN,Gull,81,1.5
NORTH,HEEG,2014-09-15,SAN,Gull,512,1.5
NORTH,SAND,2014-09-15,SAN,SAND,29,1.5
NORTH,SNPL,2014-09-15,SAN,SNPL,48,1.5
NORTH,WEGU,2014-09-15,SAN,Gull,10,1.5
NORTH,CAGU,2014-09-15,SHN,Gull,6,1.2307692307692308
NORTH,HEEG,2014-09-15,SHN,Gull,204,1.2307692307692308
NORTH,SAND,2014-09-15,SHN,SAND,185,1.2307692307692308
NORTH,SNPL,2014-09-15,SHN,SNPL,25,1.2307692307692308
NORTH,WEGU,2014-09-15,SHN,Gull,4,1.2307692307692308
NORTH,CAGU,2014-09-15,SHS,Gull,13,0.9
NORTH,HEEG,2014-09-15,SHS,Gull,23,0.9
NORTH,SAND,2014-09-15,SHS,SAND,10,0.9
NORTH,WEGU,2014-09-15,SHS,Gull,1,0.9
SOUTH,CAGU,2014-09-15,SNO,Gull,1,1.4666666666666666
SOUTH,SAND,2014-09-15,SNO,SAND,287,1.4666666666666666
SOUTH,SNPL,2014-09-15,SNO,SNPL,179,1.4666666666666666
SOUTH,CAGU,2014-09-15,SSO,Gull,7,0.9166666666666666
SOUTH,HEEG,2014-09-15,SSO,Gull,22,0.9166666666666666
SOUTH,SNPL,2014-09-15,SSO,SNPL,17,0.9166666666666666
SOUTH,WEGU,2014-09-15,SSO,Gull,43,0.9166666666666666
SOUTH,CAGU,2014-09-15,WAL,Gull,1,2.6153846153846154
SOUTH,HEEG,2014-09-15,WAL,Gull,1,2.6153846153846154
SOUTH,SAND,2014-09-15,WAL,SAND,72,2.6153846153846154
SOUTH,SNPL,2014-09-15,WAL,SNPL,70,2.6153846153846154
NORTH,HEEG,2014-10-20,MIN,Gull,270,2.8333333333333335
NORTH,SAND,2014-10-20,MIN,SAND,17,2.8333333333333335
NORTH,SNPL,2014-10-20,MIN,SNPL,1,2.8333333333333335
PURISIMA,SAND,2014-10-20,PNO,SAND,64,2
PURISIMA,SNPL,2014-10-20,PNO,SNPL,12,2
PURISIMA,WEGU,2014-10-20,PNO,Gull,4,2
NORTH,CAGU,2014-10-20,SAN,Gull,76,2.225
NORTH,HEEG,2014-10-20,SAN,Gull,161,2.225
NORTH,SAND,2014-10-20,SAN,SAND,207,2.225
NORTH,SNPL,2014-10-20,SAN,SNPL,10,2.225
NORTH,WEGU,2014-10-20,SAN,Gull,29,2.225
NORTH,CAGU,2014-10-20,SHN,Gull,11,3
NORTH,HEEG,2014-10-20,SHN,Gull,404,3
NORTH,SAND,2014-10-20,SHN,SAND,1634,3
NORTH,SNPL,2014-10-20,SHN,SNPL,45,3
NORTH,CAGU,2014-10-20,SHS,Gull,4,2.35
NORTH,HEEG,2014-10-20,SHS,Gull,341,2.35
NORTH,SAND,2014-10-20,SHS,SAND,885,2.35
NORTH,WEGU,2014-10-20,SHS,Gull,2,2.35
SOUTH,CAGU,2014-10-20,SNO,Gull,1,2.3
SOUTH,SAND,2014-10-20,SNO,SAND,77,2.3
SOUTH,SNPL,2014-10-20,SNO,SNPL,110,2.3
SOUTH,SAND,2014-10-20,SSO,SAND,364,2.361111111111111
SOUTH,SNPL,2014-10-20,SSO,SNPL,45,2.361111111111111
SOUTH,WEGU,2014-10-20,SSO,Gull,3,2.361111111111111
SOUTH,CAGU,2014-10-20,WAL,Gull,25,3.4615384615384617
SOUTH,HEEG,2014-10-20,WAL,Gull,10,3.4615384615384617
SOUTH,SAND,2014-10-20,WAL,SAND,175,3.4615384615384617
SOUTH,SNPL,2014-10-20,WAL,SNPL,27,3.4615384615384617
SOUTH,WEGU,2014-10-20,WAL,Gull,29,3.4615384615384617
NORTH,CAGU,2014-11-24,MIN,Gull,5,1.9166666666666667
NORTH,HEEG,2014-11-24,MIN,Gull,210,1.9166666666666667
NORTH,SNPL,2014-11-24,MIN,SNPL,7,1.9166666666666667
NORTH,WEGU,2014-11-24,MIN,Gull,3,1.9166666666666667
PURISIMA,SAND,2014-11-24,PNO,SAND,80,3
PURISIMA,SNPL,2014-11-24,PNO,SNPL,7,3
NORTH,CAGU,2014-11-24,SAN,Gull,151,1.3333333333333333
NORTH,HEEG,2014-11-24,SAN,Gull,89,1.3333333333333333
NORTH,HERG,2014-11-24,SAN,NA,4,1.3333333333333333
NORTH,SAND,2014-11-24,SAN,SAND,330,1.3333333333333333
NORTH,SNPL,2014-11-24,SAN,SNPL,26,1.3333333333333333
NORTH,WEGU,2014-11-24,SAN,Gull,11,1.3333333333333333
NORTH,CAGU,2014-11-24,SHN,Gull,46,1.8076923076923077
NORTH,gull,2014-11-24,SHN,NA,5,1.8076923076923077
NORTH,HEEG,2014-11-24,SHN,Gull,735,1.8076923076923077
NORTH,SAND,2014-11-24,SHN,SAND,1500,1.8076923076923077
